Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.0,30.606151,[38 37] ; [47  1],[51.82926829 23.17073171] ; [33.17073171 14.82926829],1
a6,1,0.259567,1.271064,[44 31] ; [33 15],[46.95121951 28.04878049] ; [30.04878049 17.95121951],0
u3,1,0.279683,1.168631,[17 17] ; [10  5],[18.73469388 15.26530612] ; [8.26530612 6.73469388],0
b1,1,0.319254,0.992,[39 36] ; [21 28],[36.29032258 38.70967742] ; [23.70967742 25.29032258],0
v4,1,0.353095,0.862305,[54 19] ; [39  9],[56.10743802 16.89256198] ; [36.89256198 11.10743802],0
p1,1,0.354932,0.855746,[ 4 70] ; [ 1 48],[ 3.00813008 70.99186992] ; [ 1.99186992 47.00813008],0
n5,1,0.39669,0.718338,[39 35] ; [22 27],[36.69918699 37.30081301] ; [24.30081301 24.69918699],0
s3,1,0.400402,0.707119,[32 42] ; [24 23],[34.24793388 39.75206612] ; [21.75206612 25.24793388],0
s4,1,0.46864,0.52518,[11 64] ; [ 5 44],[ 9.67741935 65.32258065] ; [ 6.32258065 42.67741935],0
p4,1,0.501989,0.450729,[20 54] ; [16 33],[21.65853659 52.34146341] ; [14.34146341 34.65853659],0
p6,1,0.582361,0.302433,[12 61] ; [ 6 41],[10.95 62.05] ; [ 7.05 39.95],0
n1,1,0.592204,0.286916,[14 19] ; [ 7 13],[13.0754717 19.9245283] ; [ 7.9245283 12.0754717],0
p11,1,0.628748,0.233762,[38 37] ; [27 22],[39.31451613 35.68548387] ; [25.68548387 23.31451613],0
p5,1,0.667563,0.184466,[ 2 71] ; [ 2 46],[ 2.41322314 70.58677686] ; [ 1.58677686 46.41322314],0
p8,1,0.738489,0.111459,[19 53] ; [14 34],[19.8 52.2] ; [13.2 34.8],0
s1,1,0.748377,0.1029,[ 6 68] ; [ 3 43],[ 5.55 68.45] ; [ 3.45 42.55],0
p12,1,0.820297,0.051603,[ 2 71] ; [ 1 47],[ 1.80991736 71.19008264] ; [ 1.19008264 46.80991736],0
v1,1,0.833114,0.044398,[26 47] ; [18 30],[26.54545455 46.45454545] ; [17.45454545 30.54545455],0
p7,1,0.853395,0.034147,[28 42] ; [18 29],[27.52136752 42.47863248] ; [18.47863248 28.52136752],0
b2,1,0.85597,0.032945,[10 26] ; [ 8 23],[ 9.67164179 26.32835821] ; [ 8.32835821 22.67164179],0
b3,1,0.85597,0.032945,[10 26] ; [ 8 23],[ 9.67164179 26.32835821] ; [ 8.32835821 22.67164179],0
p2,1,0.912794,0.011993,[43 32] ; [28 20],[43.29268293 31.70731707] ; [27.70731707 20.29268293],0
n4,1,0.969273,0.001484,[37 38] ; [24 25],[36.89516129 38.10483871] ; [24.10483871 24.89516129],0
