Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,45.958476,[100  25] ; [64 96],[71.92982456 53.07017544] ; [92.07017544 67.92982456],1
p7,1,0.294187,1.100362,[98 29] ; [114  45],[94.13986014 32.86013986] ; [117.86013986  41.13986014],0
u4,1,0.303925,1.056892,[  6 122] ; [  4 158],[  4.4137931 123.5862069] ; [  5.5862069 156.4137931],0
a7,1,0.320193,0.988158,[89 38] ; [122  40],[92.72318339 34.27681661] ; [118.27681661  43.72318339],0
p6,1,0.358131,0.844435,[64 62] ; [90 70],[67.84615385 58.15384615] ; [86.15384615 73.84615385],0
r2,1,0.367231,0.813014,[123   5] ; [149  10],[121.31010453   6.68989547] ; [150.68989547   8.31010453],0
d2,1,0.379178,0.773364,[74 53] ; [86 76],[70.31141869 56.68858131] ; [89.68858131 72.31141869],0
n3,1,0.395649,0.721511,[17  7] ; [25  6],[18.32727273  5.67272727] ; [23.67272727  7.32727273],0
d3,1,0.423427,0.640783,[100  28] ; [120  42],[97.10344828 30.89655172] ; [122.89655172  39.10344828],0
a1,1,0.429605,0.623891,[ 11 117] ; [ 10 152],[  9.26896552 118.73103448] ; [ 11.73103448 150.26896552],0
b1,1,0.448704,0.573924,[52 76] ; [73 89],[55.17241379 72.82758621] ; [69.82758621 92.17241379],0
p11,1,0.576622,0.311728,[103  25] ; [126  36],[101.07586207  26.92413793] ; [127.92413793  34.07586207],0
r3,1,0.589438,0.291223,[124   4] ; [154   7],[123.12802768   4.87197232] ; [154.87197232   6.12802768],0
a4,1,0.691767,0.157179,[67 61] ; [81 81],[65.32413793 62.67586207] ; [82.67586207 79.32413793],0
u2,1,0.754859,0.097493,[13  9] ; [24 14],[13.56666667  8.43333333] ; [23.43333333 14.56666667],0
n1,1,0.85424,0.03375,[11 13] ; [13 17],[10.66666667 13.33333333] ; [13.33333333 16.66666667],0
u3,1,0.890173,0.019067,[14  7] ; [26 12],[14.23728814  6.76271186] ; [25.76271186 12.23728814],0
b4,1,0.908917,0.013088,[75 53] ; [96 66],[75.47586207 52.52413793] ; [95.52413793 66.47586207],0
a6,1,0.925436,0.008759,[86 42] ; [108  54],[85.62758621 42.37241379] ; [108.37241379  53.62758621],0
s6,1,0.941867,0.005318,[112  11] ; [147  14],[112.17253521  10.82746479] ; [146.82746479  14.17253521],0
p9,1,0.94319,0.005078,[114  13] ; [145  17],[113.816609  13.183391] ; [145.183391  16.816609],0
s3,1,0.946932,0.00443,[110  16] ; [141  21],[109.8125  16.1875] ; [141.1875  20.8125],0
a8,1,0.977676,0.000783,[ 17 103] ; [ 22 132],[ 17.08029197 102.91970803] ; [ 21.91970803 132.08029197],0
v4,1,0.982994,0.000454,[123   4] ; [156   5],[123.03125   3.96875] ; [155.96875   5.03125],0
