Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b1,1,0.001214,10.468576,[60 98] ; [26 13],[68.97461929 89.02538071] ; [17.02538071 21.97461929],0
b5,1,0.245796,1.347039,[85 73] ; [25 14],[88.22335025 69.77664975] ; [21.77664975 17.22335025],0
p7,1,0.299236,1.077594,[131  25] ; [30  9],[128.8  27.2] ; [32.2  6.8],0
d1,1,0.301769,1.06636,[107  51] ; [23 16],[104.26395939  53.73604061] ; [25.73604061 13.26395939],0
s1,1,0.384448,0.756429,[  4 153] ; [ 2 36],[  4.83076923 152.16923077] ; [ 1.16923077 36.83076923],0
s7,1,0.388091,0.744914,[95 52] ; [26 10],[97.19672131 49.80327869] ; [23.80327869 12.19672131],0
v4,1,0.402457,0.700973,[153   4] ; [37  2],[152.19387755   4.80612245] ; [37.80612245  1.19387755],0
r3,1,0.402457,0.700973,[153   4] ; [37  2],[152.19387755   4.80612245] ; [37.80612245  1.19387755],0
r4,1,0.405923,0.690709,[151   7] ; [36  3],[149.97969543   8.02030457] ; [37.02030457  1.97969543],0
a1,1,0.444755,0.583985,[ 14 144] ; [ 2 37],[ 12.83248731 145.16751269] ; [ 3.16751269 35.83248731],0
a4,1,0.495688,0.464157,[78 79] ; [17 22],[76.09693878 80.90306122] ; [18.90306122 20.09693878],0
v1,1,0.496899,0.461554,[116  41] ; [26 12],[114.32820513  42.67179487] ; [27.67179487 10.32820513],0
n3,1,0.504036,0.446429,[15  3] ; [5 2],[14.4  3.6] ; [5.6 1.4],0
d2,1,0.521937,0.410065,[86 72] ; [19 20],[84.21319797 73.78680203] ; [20.78680203 18.21319797],0
s6,1,0.531835,0.390884,[109  44] ; [29  9],[110.54450262  42.45549738] ; [27.45549738 10.54450262],0
p5,1,0.705737,0.142572,[ 36 122] ; [10 29],[ 36.89340102 121.10659898] ; [ 9.10659898 29.89340102],0
a6,1,0.738986,0.11102,[109  48] ; [26 13],[108.1377551  48.8622449] ; [26.8622449 12.1377551],0
p4,1,0.746359,0.104616,[126  32] ; [32  7],[126.72081218  31.27918782] ; [31.27918782  7.72081218],0
n1,1,0.748233,0.103022,[9 9] ; [3 4],[8.64 9.36] ; [3.36 3.64],0
u2,1,0.790357,0.070674,[16 12] ; [8 5],[16.3902439 11.6097561] ; [7.6097561 5.3902439],0
r1,1,0.815037,0.054725,[136  22] ; [33  6],[135.54314721  22.45685279] ; [33.45685279  5.54314721],0
d3,1,0.839042,0.041257,[112  46] ; [27 12],[111.4822335  46.5177665] ; [27.5177665 11.4822335],0
d5,1,0.847645,0.036912,[135  23] ; [32  6],[134.62244898  23.37755102] ; [32.37755102  5.62244898],0
n2,1,0.884077,0.021259,[15  3] ; [6 1],[15.12  2.88] ; [5.88 1.12],0
u1,1,0.898331,0.016325,[ 38 120] ; [ 9 30],[ 37.69543147 120.30456853] ; [ 9.30456853 29.69543147],0
s3,1,0.918636,0.010435,[94 61] ; [24 15],[94.27835052 60.72164948] ; [23.72164948 15.27835052],0
d4,1,0.926562,0.008496,[134  24] ; [32  6],[133.81632653  24.18367347] ; [32.18367347  5.81632653],0
p1,1,0.934206,0.006815,[ 25 132] ; [ 6 33],[ 24.83163265 132.16836735] ; [ 6.16836735 32.83163265],0
s2,1,0.934211,0.006814,[88 66] ; [22 17],[87.77202073 66.22797927] ; [22.22797927 16.77202073],0
p6,1,0.971568,0.00127,[78 77] ; [19 19],[77.9015544 77.0984456] ; [19.0984456 18.9015544],0
