Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,53.299919,[122  35] ; [ 89 134],[87.17631579 69.82368421] ; [123.82368421  99.17631579],1
a6,1,0.420681,0.648411,[95 65] ; [126 102],[91.13402062 68.86597938] ; [129.86597938  98.13402062],0
v1,1,0.457324,0.552437,[74 84] ; [ 95 126],[70.45382586 87.54617414] ; [ 98.54617414 122.45382586],0
a2,1,0.516767,0.42034,[  8 152] ; [ 15 213],[  9.48453608 150.51546392] ; [ 13.51546392 214.48453608],0
n4,1,0.556261,0.34622,[108  51] ; [147  79],[105.31168831  53.68831169] ; [149.68831169  76.31168831],0
n2,1,0.630477,0.231414,[24  6] ; [59 19],[23.05555556  6.94444444] ; [59.94444444 18.05555556],0
d4,1,0.635347,0.224879,[93 67] ; [127 101],[90.72164948 69.27835052] ; [129.27835052  98.72164948],0
d5,1,0.64312,0.214685,[85 75] ; [126 101],[87.23514212 72.76485788] ; [123.76485788 103.23514212],0
p12,1,0.711539,0.136745,[  6 153] ; [  7 220],[  5.35492228 153.64507772] ; [  7.64507772 219.35492228],0
s1,1,0.725774,0.123027,[  6 153] ; [ 10 212],[  6.67716535 152.32283465] ; [  9.32283465 212.67716535],0
u3,1,0.746826,0.104218,[37 40] ; [49 48],[38.05747126 38.94252874] ; [47.94252874 49.05747126],0
b1,1,0.799355,0.064609,[66 94] ; [ 97 131],[67.21649485 92.78350515] ; [ 95.78350515 132.21649485],0
u4,1,0.800732,0.063706,[  1 159] ; [  1 227],[  0.82474227 159.17525773] ; [  1.17525773 226.82474227],0
b5,1,0.866455,0.028279,[94 66] ; [132  96],[93.19587629 66.80412371] ; [132.80412371  95.19587629],0
u1,1,0.920923,0.009855,[  6 154] ; [  9 219],[  6.18556701 153.81443299] ; [  8.81443299 219.18556701],0
u2,1,0.933904,0.006878,[39 40] ; [47 47],[39.2716763 39.7283237] ; [46.7283237 47.2716763],0
a8,1,0.936328,0.006382,[ 19 127] ; [ 29 189],[ 19.25274725 126.74725275] ; [ 28.74725275 189.25274725],0
s4,1,0.970663,0.001353,[ 29 129] ; [ 42 185],[ 29.13766234 128.86233766] ; [ 41.86233766 185.13766234],0
