Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,41.305673,[197  52] ; [26 41],[175.71835443  73.28164557] ; [47.28164557 19.71835443],1
u3,1,0.172172,1.863925,[26  9] ; [15 11],[23.52459016 11.47540984] ; [17.47540984  8.52459016],0
n1,1,0.176407,1.827635,[27 22] ; [4 8],[24.90163934 24.09836066] ; [6.09836066 5.90163934],0
p12,1,0.181171,1.787992,[ 33 215] ; [ 5 63],[ 29.82278481 218.17721519] ; [ 8.17721519 59.82278481],0
r4,1,0.191951,1.702583,[232  18] ; [67  2],[234.32601881  15.67398119] ; [64.67398119  4.32601881],0
a5,1,0.192549,1.698006,[209  41] ; [53 16],[205.32915361  44.67084639] ; [56.67084639 12.32915361],0
d3,1,0.209243,1.576653,[179  71] ; [44 25],[174.76489028  75.23510972] ; [48.23510972 20.76489028],0
u4,1,0.212682,1.553075,[ 12 238] ; [ 1 68],[ 10.18808777 239.81191223] ; [ 2.81191223 66.18808777],0
a2,1,0.219624,1.506829,[ 73 177] ; [15 54],[ 68.96551724 181.03448276] ; [19.03448276 49.96551724],0
a1,1,0.225431,1.469457,[ 17 233] ; [ 2 67],[ 14.89028213 235.10971787] ; [ 4.10971787 64.89028213],0
d4,1,0.288156,1.128218,[218  31] ; [57 12],[215.33018868  33.66981132] ; [59.66981132  9.33018868],0
d2,1,0.306407,1.046099,[146 104] ; [45 24],[149.68652038 100.31347962] ; [41.31347962 27.68652038],0
n2,1,0.315432,1.007792,[37 12] ; [8 5],[35.56451613 13.43548387] ; [9.43548387 3.56451613],0
p7,1,0.325826,0.965415,[176  66] ; [46 23],[172.74598071  69.25401929] ; [49.25401929 19.74598071],0
p11,1,0.327031,0.960618,[209  41] ; [61  8],[211.59874608  38.40125392] ; [58.40125392 10.59874608],0
v1,1,0.331487,0.943082,[158  83] ; [39 27],[154.64820847  86.35179153] ; [42.35179153 23.64820847],0
p4,1,0.333295,0.936054,[174  75] ; [44 25],[170.69811321  78.30188679] ; [47.30188679 21.69811321],0
u2,1,0.381544,0.765723,[24 11] ; [15 11],[22.37704918 12.62295082] ; [16.62295082  9.37704918],0
a6,1,0.40541,0.692221,[165  84] ; [42 27],[162.08490566  86.91509434] ; [44.91509434 24.08490566],0
a4,1,0.408173,0.684117,[130 120] ; [32 37],[126.95924765 123.04075235] ; [35.04075235 33.95924765],0
p10,1,0.409339,0.680721,[221  27] ; [59 10],[219.05362776  28.94637224] ; [60.94637224  8.05362776],0
s1,1,0.454052,0.560517,[ 13 235] ; [ 2 64],[ 11.84713376 236.15286624] ; [ 3.15286624 62.84713376],0
b1,1,0.578649,0.308423,[103 147] ; [31 38],[105.01567398 144.98432602] ; [28.98432602 40.01567398],0
p8,1,0.582444,0.3023,[146  99] ; [38 30],[144.02555911 100.97444089] ; [39.97444089 28.02555911],0
p3,1,0.602691,0.270956,[150 100] ; [39 30],[148.11912226 101.88087774] ; [40.88087774 28.11912226],0
s4,1,0.671252,0.180141,[ 45 203] ; [11 58],[ 43.81072555 204.18927445] ; [12.18927445 56.81072555],0
n3,1,0.745814,0.105082,[35 14] ; [8 4],[34.54098361 14.45901639] ; [8.45901639 3.54098361],0
r1,1,0.756485,0.096162,[216  33] ; [58 10],[215.22397476  33.77602524] ; [58.77602524  9.22397476],0
r3,1,0.772565,0.083534,[241   9] ; [66  3],[240.59561129   9.40438871] ; [66.40438871  2.59561129],0
b5,1,0.878921,0.023207,[146 104] ; [41 28],[146.55172414 103.44827586] ; [40.44827586 28.55172414],0
b2,1,0.897631,0.016552,[ 82 107] ; [20 25],[ 82.38461538 106.61538462] ; [19.61538462 25.38461538],0
b3,1,0.897631,0.016552,[ 82 107] ; [20 25],[ 82.38461538 106.61538462] ; [19.61538462 25.38461538],0
d1,1,0.944427,0.004859,[175  75] ; [48 21],[174.76489028  75.23510972] ; [48.23510972 20.76489028],0
d5,1,0.966397,0.001775,[217  32] ; [60  9],[216.89622642  32.10377358] ; [60.10377358  8.89622642],0
a8,1,0.994033,5.6e-05,[ 41 184] ; [12 54],[ 40.97938144 184.02061856] ; [12.02061856 53.97938144],0
p2,1,0.994177,5.3e-05,[213  36] ; [59 10],[212.98113208  36.01886792] ; [59.01886792  9.98113208],0
