Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,37.781127,[196  50] ; [171 141],[161.79569892  84.20430108] ; [205.20430108 106.79569892],1
d3,1,0.237348,1.396277,[181  65] ; [216  97],[174.70840787  71.29159213] ; [222.29159213  90.70840787],0
v1,1,0.248366,1.332473,[149  97] ; [167 133],[142.37362637 103.62637363] ; [173.62637363 126.37362637],0
u4,1,0.296182,1.091306,[  5 242] ; [ 11 303],[  7.04456328 239.95543672] ; [  8.95543672 305.04456328],0
v4,1,0.397663,0.715381,[242   5] ; [304  10],[240.39572193   6.60427807] ; [305.60427807   8.39572193],0
n5,1,0.429324,0.624652,[197  49] ; [242  71],[193.19141324  52.80858676] ; [245.80858676  67.19141324],0
s1,1,0.43141,0.619025,[ 11 232] ; [ 10 299],[  9.24456522 233.75543478] ; [ 11.75543478 297.24456522],0
v2,1,0.491946,0.472267,[141 100] ; [165 132],[137.07434944 103.92565056] ; [168.92565056 128.07434944],0
r1,1,0.534592,0.385656,[212  33] ; [265  48],[209.43548387  35.56451613] ; [267.56451613  45.43548387],0
u3,1,0.573033,0.317634,[34 17] ; [62 38],[32.42384106 18.57615894] ; [63.57615894 36.42384106],0
r3,1,0.602608,0.27108,[237   9] ; [304   9],[238.07871199   7.92128801] ; [302.92128801  10.07871199],0
p11,1,0.606972,0.264608,[189  58] ; [246  68],[191.52406417  55.47593583] ; [243.47593583  70.52406417],0
d5,1,0.651667,0.203805,[207  38] ; [260  53],[205.04480287  39.95519713] ; [261.95519713  51.04480287],0
n4,1,0.822338,0.050418,[190  55] ; [246  68],[191.09123435  53.90876565] ; [244.90876565  69.09123435],0
b4,1,0.880537,0.022587,[151  96] ; [190 124],[150.1372549  96.8627451] ; [190.8627451 123.1372549],0
n3,1,0.918019,0.010595,[40 17] ; [49 20],[40.26190476 16.73809524] ; [48.73809524 20.26190476],0
b1,1,0.92438,0.009009,[ 93 154] ; [117 197],[ 92.45989305 154.54010695] ; [117.54010695 196.45989305],0
p2,1,0.970186,0.001397,[207  40] ; [261  50],[207.16129032  39.83870968] ; [260.83870968  50.16129032],0
a8,1,0.975677,0.00093,[ 31 194] ; [ 39 246],[ 30.88235294 194.11764706] ; [ 39.11764706 245.88235294],0
