Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,58.737864,[ 72 180] ; [72 26],[103.68 148.32] ; [40.32 57.68],1
a8,1,0.445356,0.582445,[ 26 216] ; [12 75],[ 27.95136778 214.04863222] ; [10.04863222 76.95136778],0
p1,1,0.486937,0.483286,[ 20 236] ; [10 89],[ 21.63380282 234.36619718] ; [ 8.36619718 90.63380282],0
p7,1,0.51534,0.42321,[141 113] ; [57 39],[143.69142857 110.30857143] ; [54.30857143 41.69142857],0
u2,1,0.544316,0.367599,[46 51] ; [ 8 12],[44.76923077 52.23076923] ; [ 9.23076923 10.76923077],0
s2,1,0.57127,0.320562,[113 143] ; [47 52],[115.38028169 140.61971831] ; [44.61971831 54.38028169],0
r4,1,0.600869,0.273688,[218  39] ; [87 13],[219.56582633  37.43417367] ; [85.43417367 14.56582633],0
b5,1,0.666582,0.185626,[140 117] ; [57 43],[141.81792717 115.18207283] ; [55.18207283 44.81792717],0
s4,1,0.674534,0.176344,[ 51 202] ; [18 81],[ 49.59375 203.40625] ; [19.40625 79.59375],0
d5,1,0.713893,0.134419,[195  61] ; [78 22],[196.31460674  59.68539326] ; [76.68539326 23.31460674],0
p11,1,0.742569,0.107882,[191  66] ; [76 24],[192.21008403  64.78991597] ; [74.78991597 25.21008403],0
n1,1,0.761949,0.091762,[27 55] ; [ 8 14],[27.59615385 54.40384615] ; [ 7.40384615 14.59615385],0
p8,1,0.776583,0.080528,[119 137] ; [43 53],[117.81818182 138.18181818] ; [44.18181818 51.81818182],0
p4,1,0.80281,0.062356,[131 126] ; [47 48],[129.96022727 127.03977273] ; [48.03977273 46.96022727],0
p6,1,0.842194,0.039636,[ 79 177] ; [31 66],[ 79.7733711 176.2266289] ; [30.2266289 66.7733711],0
s3,1,0.945952,0.004596,[131 125] ; [49 46],[131.28205128 124.71794872] ; [48.71794872 46.28205128],0
