Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.000174,14.088009,[33  4] ; [13 15],[26.18461538 10.81538462] ; [19.81538462  8.18461538],1
r2,1,0.310738,1.027538,[32  6] ; [25  2],[33.32307692  4.67692308] ; [23.67692308  3.32307692],0
v2,1,0.362445,0.829405,[19 19] ; [16 10],[20.78125 17.21875] ; [14.21875 11.78125],0
v4,1,0.384175,0.7573,[36  3] ; [24  4],[34.92537313  4.07462687] ; [25.07462687  2.92537313],0
n2,1,0.386476,0.75,[7 5] ; [9 3],[8. 4.] ; [8. 4.],0
s2,1,0.495913,0.463671,[19 20] ; [16 12],[20.37313433 18.62686567] ; [14.62686567 13.37313433],0
p2,1,0.524546,0.404945,[33  6] ; [22  6],[32.01492537  6.98507463] ; [22.98507463  5.01492537],0
n4,1,0.528829,0.39664,[25 14] ; [20  8],[26.19402985 12.80597015] ; [18.80597015  9.19402985],0
s8,1,0.549184,0.358781,[21 18] ; [13 15],[19.79104478 19.20895522] ; [14.20895522 13.79104478],0
b4,1,0.564222,0.332447,[25 14] ; [16 12],[23.86567164 15.13432836] ; [17.13432836 10.86567164],0
d3,1,0.602773,0.270833,[25 14] ; [15 11],[24. 15.] ; [16. 10.],0
n3,1,0.653368,0.201681,[8 4] ; [9 3],[8.5 3.5] ; [8.5 3.5],0
a1,1,0.659782,0.193789,[ 4 35] ; [ 2 26],[ 3.49253731 35.50746269] ; [ 2.50746269 25.49253731],0
v1,1,0.663094,0.189787,[18 21] ; [11 16],[17.13636364 21.86363636] ; [11.86363636 15.13636364],0
s4,1,0.663864,0.188864,[ 8 31] ; [ 7 21],[ 8.73134328 30.26865672] ; [ 6.26865672 21.73134328],0
a7,1,0.690033,0.159049,[25 14] ; [16 11],[24.22727273 14.77272727] ; [16.77272727 10.22727273],0
d1,1,0.695112,0.153607,[20 19] ; [13 15],[19.20895522 19.79104478] ; [13.79104478 14.20895522],0
b5,1,0.777303,0.079996,[25 14] ; [17 11],[24.44776119 14.55223881] ; [17.55223881 10.44776119],0
s1,1,0.78473,0.074617,[ 2 37] ; [ 1 26],[ 1.77272727 37.22727273] ; [ 1.22727273 25.77272727],0
r3,1,0.793144,0.068765,[34  5] ; [25  3],[34.34328358  4.65671642] ; [24.65671642  3.34328358],0
p1,1,0.862286,0.03009,[ 5 34] ; [ 4 24],[ 5.23880597 33.76119403] ; [ 3.76119403 24.23880597],0
a8,1,0.898611,0.016235,[ 4 34] ; [ 3 23],[ 4.15625 33.84375] ; [ 2.84375 23.15625],0
s3,1,0.917544,0.010718,[19 20] ; [14 14],[19.20895522 19.79104478] ; [13.79104478 14.20895522],0
s5,1,0.920246,0.010025,[14 23] ; [ 9 14],[14.18333333 22.81666667] ; [ 8.81666667 14.18333333],0
a5,1,0.9524,0.003563,[22 17] ; [16 12],[22.11940299 16.88059701] ; [15.88059701 12.11940299],0
p9,1,0.992307,9.3e-05,[32  7] ; [23  5],[32.01492537  6.98507463] ; [22.98507463  5.01492537],0
u3,1,1.0,0.0,[10 10] ; [3 3],[10. 10.] ; [3. 3.],0
v3,1,1.0,0.0,[15 24] ; [10 16],[15. 24.] ; [10. 16.],0
