Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,42.711275,[38  7] ; [10 44],[21.81818182 23.18181818] ; [26.18181818 27.81818182],1
p3,1,0.584831,0.298489,[11 33] ; [11 43],[ 9.87755102 34.12244898] ; [12.12244898 41.87755102],0
v3,1,0.602927,0.270604,[ 9 34] ; [13 38],[10.06382979 32.93617021] ; [11.93617021 39.06382979],0
n1,1,0.603602,0.269597,[11 15] ; [10 10],[11.86956522 14.13043478] ; [ 9.13043478 10.86956522],0
p10,1,0.646398,0.210471,[22 23] ; [23 29],[20.87628866 24.12371134] ; [24.12371134 27.87628866],0
p1,1,0.714848,0.133483,[ 4 41] ; [ 6 48],[ 4.54545455 40.45454545] ; [ 5.45454545 48.54545455],0
r4,1,0.741067,0.109191,[24 21] ; [27 27],[23.18181818 21.81818182] ; [27.81818182 26.18181818],0
b5,1,0.741067,0.109191,[21 24] ; [27 27],[21.81818182 23.18181818] ; [26.18181818 27.81818182],0
n5,1,0.74637,0.104607,[28 17] ; [34 18],[28.7628866 16.2371134] ; [33.2371134 18.7628866],0
s8,1,0.760777,0.092697,[ 5 40] ; [ 5 49],[ 4.54545455 40.45454545] ; [ 5.45454545 48.54545455],0
s3,1,0.808784,0.058562,[12 33] ; [13 40],[11.47959184 33.52040816] ; [13.52040816 39.47959184],0
p7,1,0.830606,0.045764,[11 33] ; [14 38],[11.45833333 32.54166667] ; [13.54166667 38.45833333],0
p6,1,0.849045,0.036228,[ 2 42] ; [ 2 51],[ 1.81443299 42.18556701] ; [ 2.18556701 50.81443299],0
p9,1,0.890989,0.018783,[20 23] ; [23 28],[19.67021277 23.32978723] ; [23.32978723 27.67021277],0
u2,1,0.917246,0.010796,[4 5] ; [13 15],[4.13513514 4.86486486] ; [12.86486486 15.13513514],0
b3,1,0.923815,0.009145,[12 18] ; [14 20],[12.1875 17.8125] ; [13.8125 20.1875],0
b2,1,0.923815,0.009145,[12 18] ; [14 20],[12.1875 17.8125] ; [13.8125 20.1875],0
p4,1,0.931041,0.007488,[ 8 36] ; [10 43],[ 8.16494845 35.83505155] ; [ 9.83505155 43.16494845],0
s2,1,0.956673,0.002952,[ 6 39] ; [ 7 47],[ 5.90909091 39.09090909] ; [ 7.09090909 46.90909091],0
p11,1,1.0,0.0,[20 25] ; [24 30],[20. 25.] ; [24. 30.],0
