Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,1.1e-05,19.250916,[167 339] ; [51 38],[185.39159664 320.60840336] ; [32.60840336 56.39159664],1
p7,1,0.609227,0.261303,[340 166] ; [65 28],[342.12020033 163.87979967] ; [62.87979967 30.12020033],0
p5,1,0.667678,0.18433,[ 72 442] ; [12 85],[ 70.66448445 443.33551555] ; [13.33551555 83.66448445],0
p10,1,0.693921,0.154873,[442  72] ; [84 12],[443.21967213  70.78032787] ; [82.78032787 13.21967213],0
b1,1,0.694548,0.154206,[204 316] ; [36 61],[202.26904376 317.73095624] ; [37.73095624 59.26904376],0
n6,1,0.698644,0.149886,[475  44] ; [89  7],[475.96097561  43.03902439] ; [88.03902439  7.96097561],0
a4,1,0.701187,0.14724,[245 271] ; [44 53],[243.26916803 272.73083197] ; [45.73083197 51.26916803],0
p1,1,0.701606,0.146807,[ 49 468] ; [ 8 89],[ 47.99511401 469.00488599] ; [ 9.00488599 87.99511401],0
p3,1,0.704505,0.143828,[277 240] ; [54 43],[278.70846906 238.29153094] ; [52.29153094 44.70846906],0
d5,1,0.723905,0.124782,[424  93] ; [81 16],[425.21986971  91.78013029] ; [79.78013029 17.21986971],0
n3,1,0.724674,0.124058,[71 24] ; [18  5],[71.65254237 23.34745763] ; [17.34745763  5.65254237],0
v1,1,0.765665,0.088834,[304 203] ; [56 40],[302.68656716 204.31343284] ; [57.31343284 38.68656716],0
a3,1,0.793143,0.068766,[379 137] ; [70 27],[377.95106036 138.04893964] ; [71.04893964 25.95106036],0
p11,1,0.802188,0.062759,[429  91] ; [79 18],[428.13614263  91.86385737] ; [79.86385737 17.13614263],0
b4,1,0.82851,0.046921,[301 219] ; [55 42],[300.03241491 219.96758509] ; [55.96758509 41.03241491],0
d4,1,0.87054,0.02656,[423  92] ; [79 18],[422.43464052  92.56535948] ; [79.56535948 17.43464052],0
r3,1,0.903185,0.014796,[508  12] ; [93  2],[508.16260163  11.83739837] ; [92.83739837  2.16260163],0
p12,1,0.941916,0.005309,[ 49 466] ; [ 9 88],[ 48.80718954 466.19281046] ; [ 9.19281046 87.80718954],0
p2,1,0.951299,0.00373,[442  76] ; [83 14],[442.19512195  75.80487805] ; [82.80487805 14.19512195],0
d1,1,0.963423,0.002103,[315 205] ; [59 38],[315.20259319 204.79740681] ; [58.79740681 38.20259319],0
u1,1,0.994957,4e-05,[102 418] ; [19 78],[101.97730956 418.02269044] ; [19.02269044 77.97730956],0
