Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,3e-06,22.014019,[45 82] ; [28  7],[57.22839506 69.77160494] ; [15.77160494 19.22839506],1
r2,1,0.118096,2.442387,[107  21] ; [32  2],[109.82716049  18.17283951] ; [29.17283951  4.82716049],0
d2,1,0.122214,2.38871,[34 94] ; [14 21],[37.69325153 90.30674847] ; [10.30674847 24.69325153],0
u1,1,0.14083,2.168863,[  6 122] ; [ 4 31],[  7.85276074 120.14723926] ; [ 2.14723926 32.85276074],0
v1,1,0.166767,1.911771,[41 85] ; [15 18],[44.37735849 81.62264151] ; [11.62264151 21.37735849],0
p11,1,0.168786,1.893691,[79 49] ; [26  9],[82.45398773 45.54601227] ; [22.54601227 12.45398773],0
a2,1,0.174681,1.842307,[  9 119] ; [ 5 30],[ 10.99386503 117.00613497] ; [ 3.00613497 31.99386503],0
a4,1,0.193467,1.691015,[30 98] ; [12 23],[32.98159509 95.01840491] ; [ 9.01840491 25.98159509],0
n3,1,0.275463,1.189338,[36 17] ; [5 5],[34.49206349 18.50793651] ; [6.50793651 3.49206349],0
s4,1,0.314799,1.010434,[ 20 108] ; [ 8 27],[ 21.98773006 106.01226994] ; [ 6.01226994 28.98773006],0
r4,1,0.333761,0.934249,[92 36] ; [28  7],[94.23312883 33.76687117] ; [25.76687117  9.23312883],0
r1,1,0.339408,0.912665,[79 49] ; [24 10],[81.38271605 46.61728395] ; [21.61728395 12.38271605],0
v2,1,0.381531,0.765764,[53 70] ; [18 17],[55.2721519 67.7278481] ; [15.7278481 19.2721519],0
v4,1,0.403731,0.697186,[114  14] ; [31  2],[115.27950311  12.72049689] ; [29.72049689  3.27950311],0
p2,1,0.413488,0.66875,[88 39] ; [26  8],[89.92546584 37.07453416] ; [24.07453416  9.92546584],0
p1,1,0.454969,0.558244,[  4 123] ; [ 2 32],[  4.73291925 122.26708075] ; [ 1.26708075 32.73291925],0
d5,1,0.499703,0.455568,[83 44] ; [25 10],[84.66666667 42.33333333] ; [23.33333333 11.66666667],0
p4,1,0.500516,0.453842,[43 84] ; [14 21],[44.68518519 82.31481481] ; [12.31481481 22.68518519],0
s1,1,0.526233,0.401661,[  7 121] ; [ 1 34],[  6.28220859 121.71779141] ; [ 1.71779141 33.28220859],0
b5,1,0.564101,0.332653,[80 48] ; [20 15],[78.52760736 49.47239264] ; [21.47239264 13.52760736],0
n2,1,0.692282,0.156626,[33 19] ; [7 3],[33.5483871 18.4516129] ; [6.4516129 3.5483871],0
a3,1,0.745683,0.105195,[68 60] ; [17 17],[67.16049383 60.83950617] ; [17.83950617 16.16049383],0
v3,1,0.747455,0.103682,[26 98] ; [ 8 26],[26.6835443 97.3164557] ; [ 7.3164557 26.6835443],0
b2,1,0.752632,0.099333,[13 45] ; [ 3 13],[12.54054054 45.45945946] ; [ 3.45945946 12.54054054],0
b3,1,0.752632,0.099333,[13 45] ; [ 3 13],[12.54054054 45.45945946] ; [ 3.45945946 12.54054054],0
p8,1,0.773498,0.082831,[51 76] ; [15 20],[51.74074074 75.25925926] ; [14.25925926 20.74074074],0
b4,1,0.795743,0.067008,[70 58] ; [20 15],[70.67484663 57.32515337] ; [19.32515337 15.67484663],0
a7,1,0.823113,0.049971,[86 41] ; [23 12],[85.45061728 41.54938272] ; [23.54938272 11.45061728],0
p6,1,0.840152,0.040682,[ 24 102] ; [ 7 27],[ 24.4125 101.5875] ; [ 6.5875 27.4125],0
d3,1,0.851042,0.035265,[77 49] ; [22 13],[77.47826087 48.52173913] ; [21.52173913 13.47826087],0
u3,1,0.875486,0.024553,[31 27] ; [10  8],[31.28947368 26.71052632] ; [9.71052632 8.28947368],0
p7,1,0.895404,0.017284,[59 66] ; [16 17],[59.33544304 65.66455696] ; [15.66455696 17.33544304],0
n1,1,0.956862,0.002926,[11 42] ; [2 8],[10.93650794 42.06349206] ; [2.06349206 7.93650794],0
a6,1,0.986652,0.00028,[77 51] ; [21 14],[76.95705521 51.04294479] ; [21.04294479 13.95705521],0
