Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,54.976567,[ 48 117] ; [168  86],[85.05966587 79.94033413] ; [130.94033413 123.05966587],1
d4,1,0.181089,1.788668,[132  34] ; [214  39],[137.07875895  28.92124105] ; [208.92124105  44.07875895],0
s1,1,0.183292,1.770726,[  7 157] ; [  5 243],[  4.77669903 159.22330097] ; [  7.22330097 240.77669903],0
s5,1,0.190667,1.712459,[ 47 113] ; [ 88 159],[ 53.07125307 106.92874693] ; [ 81.92874693 165.07125307],0
r1,1,0.220953,1.498168,[131  33] ; [213  39],[135.61538462  28.38461538] ; [208.38461538  43.61538462],0
u3,1,0.225197,1.47094,[25 21] ; [44 23],[28.08849558 17.91150442] ; [40.91150442 26.08849558],0
v2,1,0.280967,1.162408,[101  56] ; [173  76],[105.95566502  51.04433498] ; [168.04433498  80.95566502],0
u2,1,0.309658,1.032134,[26 18] ; [33 34],[23.38738739 20.61261261] ; [35.61261261 31.38738739],0
n3,1,0.431031,0.620044,[34 14] ; [29  8],[35.57647059 12.42352941] ; [27.42352941  9.57647059],0
p12,1,0.447943,0.57585,[  8 155] ; [ 17 236],[  9.79567308 153.20432692] ; [ 15.20432692 237.79567308],0
b1,1,0.477517,0.504529,[ 59 107] ; [ 99 155],[ 62.44761905 103.55238095] ; [ 95.55238095 158.44761905],0
p1,1,0.519367,0.415149,[ 14 152] ; [ 17 235],[ 12.31100478 153.68899522] ; [ 18.68899522 233.31100478],0
u4,1,0.53297,0.388726,[  3 163] ; [  7 247],[  3.95238095 162.04761905] ; [  6.04761905 247.95238095],0
b4,1,0.566248,0.329001,[94 72] ; [151 103],[96.83333333 69.16666667] ; [148.16666667 105.83333333],0
a1,1,0.662501,0.1905,[  8 158] ; [ 10 244],[  7.11428571 158.88571429] ; [ 10.88571429 243.11428571],0
a8,1,0.720646,0.127874,[ 24 129] ; [ 32 191],[ 22.78723404 130.21276596] ; [ 33.21276596 189.78723404],0
n2,1,0.791083,0.070174,[37 10] ; [29  9],[36.49411765 10.50588235] ; [29.50588235  8.49411765],0
s3,1,0.837077,0.042285,[90 74] ; [133 114],[88.98296837 75.01703163] ; [134.01703163 112.98296837],0
n1,1,0.840004,0.040759,[20 27] ; [17 21],[20.45882353 26.54117647] ; [16.54117647 21.45882353],0
a3,1,0.866564,0.028232,[120  44] ; [187  66],[120.73860911  43.26139089] ; [186.26139089  66.73860911],0
b5,1,0.882576,0.021817,[109  57] ; [165  89],[108.2952381  57.7047619] ; [165.7047619  88.2952381],0
r2,1,0.963958,0.002042,[156   8] ; [239  12],[156.09638554   7.90361446] ; [238.90361446  12.09638554],0
s4,1,0.995786,2.8e-05,[ 26 138] ; [ 40 212],[ 26.01923077 137.98076923] ; [ 39.98076923 212.01923077],0
