Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,56.83655,[301  43] ; [20 27],[282.41432225  61.58567775] ; [38.58567775  8.41432225],1
p5,1,0.059391,3.554307,[ 67 276] ; [ 4 44],[ 62.28388747 280.71611253] ; [ 8.71611253 39.28388747],0
r2,1,0.09002,2.874018,[326  16] ; [42  5],[323.53727506  18.46272494] ; [44.46272494  2.53727506],0
d2,1,0.107292,2.593659,[193 151] ; [21 27],[187.79591837 156.20408163] ; [26.20408163 21.79591837],0
s2,1,0.113629,2.503008,[239 104] ; [28 20],[234.22250639 108.77749361] ; [32.77749361 15.22250639],0
a7,1,0.124527,2.359436,[258  86] ; [31 17],[253.6122449  90.3877551] ; [35.3877551 12.6122449],0
b2,1,0.142527,2.150463,[ 83 132] ; [ 9 26],[ 79.12 135.88] ; [12.88 22.12],0
b3,1,0.142527,2.150463,[ 83 132] ; [ 9 26],[ 79.12 135.88] ; [12.88 22.12],0
u3,1,0.14359,2.139058,[52 29] ; [17  4],[54.79411765 26.20588235] ; [14.20588235  6.79411765],0
a5,1,0.144877,2.125377,[276  69] ; [34 14],[272.13740458  72.86259542] ; [37.86259542 10.13740458],0
b4,1,0.150553,2.066637,[210 135] ; [24 24],[205.41984733 139.58015267] ; [28.58015267 19.41984733],0
p3,1,0.186412,1.745747,[241 104] ; [29 19],[237.02290076 107.97709924] ; [32.97709924 15.02290076],0
p8,1,0.295284,1.095371,[219 123] ; [27 21],[215.72307692 126.27692308] ; [30.27692308 17.72307692],0
d5,1,0.314904,1.009996,[298  46] ; [39  9],[295.73469388  48.26530612] ; [41.26530612  6.73469388],0
p2,1,0.322524,0.978683,[309  34] ; [41  7],[307.03324808  35.96675192] ; [42.96675192  5.03324808],0
a2,1,0.325446,0.966933,[ 95 250] ; [10 38],[ 92.17557252 252.82442748] ; [12.82442748 35.17557252],0
d1,1,0.326899,0.961141,[233 112] ; [29 19],[230. 115.] ; [32. 16.],0
s8,1,0.330193,0.948139,[204 139] ; [25 23],[200.88746803 142.11253197] ; [28.11253197 19.88746803],0
p1,1,0.331283,0.943877,[ 37 306] ; [ 3 45],[ 35.08951407 307.91048593] ; [ 4.91048593 43.08951407],0
d3,1,0.362977,0.827568,[265  80] ; [34 14],[262.48091603  82.51908397] ; [36.51908397 11.48091603],0
s3,1,0.40685,0.687985,[238 103] ; [30 17],[235.53608247 105.46391753] ; [32.46391753 14.53608247],0
a8,1,0.411149,0.675475,[ 44 274] ; [ 4 39],[ 42.28254848 275.71745152] ; [ 5.71745152 37.28254848],0
a1,1,0.549079,0.358969,[ 22 323] ; [ 2 46],[ 21.06870229 323.93129771] ; [ 2.93129771 45.06870229],0
s1,1,0.561531,0.33706,[ 13 328] ; [ 1 46],[ 12.30412371 328.69587629] ; [ 1.69587629 45.30412371],0
n2,1,0.576132,0.31253,[41 18] ; [13  4],[41.92105263 17.07894737] ; [12.07894737  4.92105263],0
a6,1,0.618581,0.247868,[232 113] ; [34 14],[233.51145038 111.48854962] ; [32.48854962 15.51145038],0
r3,1,0.746176,0.104772,[334  10] ; [47  1],[334.34693878   9.65306122] ; [46.65306122  1.34693878],0
b5,1,0.776381,0.080678,[201 144] ; [29 19],[201.90839695 143.09160305] ; [28.09160305 19.90839695],0
n3,1,0.898466,0.016281,[40 18] ; [12  5],[40.21333333 17.78666667] ; [11.78666667  5.21333333],0
p7,1,0.930815,0.007538,[248  92] ; [34 13],[247.75193798  92.24806202] ; [34.24806202 12.75193798],0
v2,1,0.930818,0.007537,[197 140] ; [26 19],[196.73036649 140.26963351] ; [26.26963351 18.73036649],0
s4,1,0.956529,0.002971,[ 72 268] ; [10 38],[ 71.8556701 268.1443299] ; [10.1443299 37.8556701],0
n1,1,0.970604,0.001358,[24 35] ; [ 7 10],[24.06578947 34.93421053] ; [ 6.93421053 10.06578947],0
