Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.013654,6.082365,[ 3 35] ; [5 9],[ 5.84615385 32.15384615] ; [ 2.15384615 11.84615385],0
a6,1,0.670301,0.18125,[21 21] ; [7 9],[20.27586207 21.72413793] ; [7.72413793 8.27586207],0
s2,1,0.67962,0.170554,[10 32] ; [ 3 13],[ 9.4137931 32.5862069] ; [ 3.5862069 12.4137931],0
u2,1,0.683949,0.165714,[12 12] ; [2 3],[11.5862069 12.4137931] ; [2.4137931 2.5862069],0
n1,1,0.726053,0.122767,[ 4 13] ; [1 5],[ 3.69565217 13.30434783] ; [1.30434783 4.69565217],0
p6,1,0.729959,0.119149,[ 6 34] ; [ 3 13],[ 6.42857143 33.57142857] ; [ 2.57142857 13.42857143],0
a1,1,0.739402,0.110653,[ 4 38] ; [ 2 14],[ 4.34482759 37.65517241] ; [ 1.65517241 14.34482759],0
d1,1,0.785628,0.07398,[12 30] ; [ 4 12],[11.5862069 30.4137931] ; [ 4.4137931 11.5862069],0
d3,1,0.791763,0.069708,[20 22] ; [7 9],[19.55172414 22.44827586] ; [7.44827586 8.55172414],0
b4,1,0.791763,0.069708,[22 20] ; [9 7],[22.44827586 19.55172414] ; [8.55172414 7.44827586],0
v4,1,0.821,0.051193,[25 17] ; [9 7],[24.62068966 17.37931034] ; [9.37931034 6.62068966],0
v2,1,0.822045,0.050587,[15 26] ; [ 5 10],[14.64285714 26.35714286] ; [5.35714286 9.64285714],0
s5,1,0.860081,0.031071,[ 6 36] ; [ 2 14],[ 5.79310345 36.20689655] ; [ 2.20689655 13.79310345],0
p9,1,0.865688,0.028608,[21 19] ; [8 8],[20.71428571 19.28571429] ; [8.28571429 7.71428571],0
n4,1,0.87116,0.026304,[22 20] ; [8 8],[21.72413793 20.27586207] ; [8.27586207 7.72413793],0
a7,1,0.87116,0.026304,[20 22] ; [8 8],[20.27586207 21.72413793] ; [7.72413793 8.27586207],0
p8,1,0.88317,0.021595,[12 29] ; [ 5 11],[12.22807018 28.77192982] ; [ 4.77192982 11.22807018],0
n2,1,0.901321,0.015374,[9 8] ; [3 3],[8.86956522 8.13043478] ; [3.13043478 2.86956522],0
p12,1,0.904533,0.014385,[ 3 39] ; [ 1 15],[ 2.89655172 39.10344828] ; [ 1.10344828 14.89655172],0
p2,1,0.951065,0.003766,[24 18] ; [9 7],[23.89655172 18.10344828] ; [9.10344828 6.89655172],0
s3,1,0.961672,0.002309,[10 31] ; [ 4 12],[10.07017544 30.92982456] ; [ 3.92982456 12.07017544],0
n5,1,0.966693,0.001744,[26 16] ; [10  6],[26.06896552 15.93103448] ; [9.93103448 6.06896552],0
