Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,93.228183,[246   2] ; [32 21],[229.04983389  18.95016611] ; [48.95016611  4.04983389],1
v2,1,0.212968,1.551133,[142  97] ; [26 26],[137.97938144 101.02061856] ; [30.02061856 21.97938144],0
p6,1,0.280193,1.166152,[135 109] ; [25 28],[131.44781145 112.55218855] ; [28.55218855 24.44781145],0
s8,1,0.311921,1.022525,[167  80] ; [32 21],[163.84333333  83.15666667] ; [35.15666667 17.84333333],0
p7,1,0.319527,0.990881,[182  62] ; [36 17],[179.0976431  64.9023569] ; [38.9023569 14.0976431],0
b4,1,0.330328,0.94761,[149  99] ; [28 25],[145.83388704 102.16611296] ; [31.16611296 21.83388704],0
u3,1,0.376644,0.781626,[32 13] ; [12  8],[30.46153846 14.53846154] ; [13.53846154  6.46153846],0
s5,1,0.424975,0.636517,[122 117] ; [21 26],[119.5 119.5] ; [23.5 23.5],0
v1,1,0.487233,0.482631,[149  91] ; [29 22],[146.80412371  93.19587629] ; [31.19587629 19.80412371],0
p5,1,0.564745,0.331554,[ 46 199] ; [ 8 44],[ 44.54545455 200.45454545] ; [ 9.45454545 42.54545455],0
p3,1,0.566354,0.328821,[173  74] ; [35 18],[171.25333333  75.74666667] ; [36.74666667 16.25333333],0
s1,1,0.605448,0.266856,[ 10 236] ; [ 3 50],[ 10.69565217 235.30434783] ; [ 2.30434783 50.69565217],0
u2,1,0.685523,0.163975,[30 16] ; [12  8],[29.27272727 16.72727273] ; [12.72727273  7.27272727],0
n1,1,0.784003,0.075134,[18 25] ; [6 7],[18.42857143 24.57142857] ; [5.57142857 7.42857143],0
s4,1,0.961256,0.00236,[ 56 188] ; [12 41],[ 55.86531987 188.13468013] ; [12.13468013 40.86531987],0
n2,1,0.968312,0.001578,[34  9] ; [11  3],[33.94736842  9.05263158] ; [11.05263158  2.94736842],0
a8,1,0.97204,0.001228,[ 32 198] ; [ 7 44],[ 31.92170819 198.07829181] ; [ 7.07829181 43.92170819],0
