Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,51.432213,[202  66] ; [43 73],[170.98958333  97.01041667] ; [74.01041667 41.98958333],1
p6,1,0.069637,3.291561,[ 84 182] ; [25 87],[ 76.7037037 189.2962963] ; [32.2962963 79.7037037],0
a8,1,0.079293,3.079324,[ 40 205] ; [10 98],[ 34.70254958 210.29745042] ; [15.29745042 92.70254958],0
v3,1,0.081481,3.035117,[ 94 166] ; [31 84],[ 86.66666667 173.33333333] ; [38.33333333 76.66666667],0
a3,1,0.100427,2.698755,[182  85] ; [69 47],[174.97911227  92.02088773] ; [76.02088773 39.97911227],0
v1,1,0.103361,2.652904,[136 127] ; [49 66],[128.71693122 134.28306878] ; [56.28306878 58.71693122],0
a4,1,0.130624,2.285071,[124 145] ; [43 71],[117.2924282 151.7075718] ; [49.7075718 64.2924282],0
s5,1,0.164137,1.935693,[ 58 207] ; [32 80],[ 63.26259947 201.73740053] ; [26.73740053 85.26259947],0
n1,1,0.181538,1.784989,[24 29] ; [13 28],[20.86170213 32.13829787] ; [16.13829787 24.86170213],0
n2,1,0.19007,1.717073,[44 11] ; [28 13],[41.25 13.75] ; [30.75 10.25],0
p12,1,0.314997,1.009606,[ 16 252] ; [  4 111],[ 13.99477807 254.00522193] ; [  6.00522193 108.99477807],0
p5,1,0.334137,0.932796,[ 24 244] ; [ 14 101],[ 26.59007833 241.40992167] ; [ 11.40992167 103.59007833],0
n3,1,0.360336,0.836721,[39 15] ; [26 15],[36.94736842 17.05263158] ; [28.05263158 12.94736842],0
b1,1,0.410004,0.678789,[102 168] ; [49 67],[105.62176166 164.37823834] ; [45.37823834 70.62176166],0
s4,1,0.502186,0.450315,[ 36 226] ; [19 97],[ 38.12169312 223.87830688] ; [16.87830688 99.12169312],0
p1,1,0.550416,0.356573,[ 26 243] ; [  9 107],[ 24.45454545 244.54545455] ; [ 10.54545455 105.45454545],0
s7,1,0.59211,0.287061,[ 70 187] ; [27 83],[ 67.92643052 189.07356948] ; [29.07356948 80.92643052],0
a1,1,0.668892,0.182901,[ 17 253] ; [  6 110],[ 16.0880829 253.9119171] ; [  6.9119171 109.0880829],0
d2,1,0.674569,0.176303,[116 152] ; [52 62],[117.86387435 150.13612565] ; [50.13612565 63.86387435],0
b4,1,0.859922,0.031143,[158 112] ; [69 47],[158.78238342 111.21761658] ; [68.21761658 47.78238342],0
b2,1,0.918123,0.010568,[49 97] ; [23 47],[48.66666667 97.33333333] ; [23.33333333 46.66666667],0
b3,1,0.918123,0.010568,[49 97] ; [23 47],[48.66666667 97.33333333] ; [23.33333333 46.66666667],0
s1,1,0.939012,0.005854,[  9 257] ; [  4 109],[  9.12401055 256.87598945] ; [  3.87598945 109.12401055],0
