Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.000844,11.142954,[4 9] ; [13  1],[8.18518519 4.81481481] ; [8.81481481 5.18518519],1
a2,1,0.585957,0.296703,[ 1 12] ; [ 2 12],[ 1.44444444 11.55555556] ; [ 1.55555556 12.44444444],0
v3,1,0.618757,0.247619,[ 2 11] ; [ 3 10],[ 2.5 10.5] ; [ 2.5 10.5],0
b3,1,0.675706,0.175,[3 6] ; [3 9],[2.57142857 6.42857143] ; [3.42857143 8.57142857],0
b2,1,0.675706,0.175,[3 6] ; [3 9],[2.57142857 6.42857143] ; [3.42857143 8.57142857],0
b5,1,0.785351,0.074176,[9 4] ; [9 5],[8.66666667 4.33333333] ; [9.33333333 4.66666667],0
n3,1,0.796762,0.066327,[3 4] ; [3 3],[3.23076923 3.76923077] ; [2.76923077 3.23076923],0
n1,1,0.796762,0.066327,[3 4] ; [3 3],[3.23076923 3.76923077] ; [2.76923077 3.23076923],0
d4,1,0.816334,0.053946,[8 5] ; [8 6],[7.7037037 5.2962963] ; [8.2962963 5.7037037],0
a7,1,0.86324,0.02967,[6 7] ; [6 8],[5.77777778 7.22222222] ; [6.22222222 7.77777778],0
s4,1,0.918011,0.010597,[ 3 10] ; [ 3 11],[ 2.88888889 10.11111111] ; [ 3.11111111 10.88888889],0
p5,1,0.918011,0.010597,[ 3 10] ; [ 3 11],[ 2.88888889 10.11111111] ; [ 3.11111111 10.88888889],0
p1,1,0.935989,0.00645,[ 2 11] ; [ 2 12],[ 1.92592593 11.07407407] ; [ 2.07407407 11.92592593],0
p12,1,0.95656,0.002967,[ 1 12] ; [ 1 13],[ 0.96296296 12.03703704] ; [ 1.03703704 12.96296296],0
