Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,29.806218,[ 14 113] ; [31 37],[29.30769231 97.69230769] ; [15.69230769 52.30769231],1
b2,1,0.571538,0.320115,[24 50] ; [14 23],[25.33333333 48.66666667] ; [12.66666667 24.33333333],0
b3,1,0.571538,0.320115,[24 50] ; [14 23],[25.33333333 48.66666667] ; [12.66666667 24.33333333],0
p8,1,0.619433,0.246665,[ 25 106] ; [15 53],[ 26.33165829 104.66834171] ; [13.66834171 54.33165829],0
n4,1,0.646626,0.210181,[85 46] ; [47 22],[86.46 44.54] ; [45.54 23.46],0
p6,1,0.649711,0.206264,[ 16 114] ; [ 7 62],[ 15.02512563 114.97487437] ; [ 7.97487437 61.02512563],0
u1,1,0.67423,0.176694,[ 18 113] ; [11 58],[ 18.995 112.005] ; [10.005 58.995],0
u3,1,0.702337,0.146053,[27 27] ; [ 9 11],[26.27027027 27.72972973] ; [ 9.72972973 10.27027027],0
a6,1,0.708497,0.139783,[80 51] ; [44 25],[81.22 49.78] ; [42.78 26.22],0
u2,1,0.731805,0.11746,[24 30] ; [ 8 12],[23.35135135 30.64864865] ; [ 8.64864865 11.35135135],0
s4,1,0.750913,0.100765,[ 25 105] ; [12 57],[ 24.17085427 105.82914573] ; [12.82914573 56.17085427],0
p2,1,0.767724,0.087234,[75 56] ; [41 28],[75.98 55.02] ; [40.02 28.98],0
b5,1,0.839049,0.041253,[76 55] ; [39 30],[75.325 55.675] ; [39.675 29.325],0
a4,1,0.863568,0.029527,[53 77] ; [29 40],[53.5678392 76.4321608] ; [28.4321608 40.5678392],0
s7,1,0.867857,0.027683,[38 86] ; [21 45],[38.50526316 85.49473684] ; [20.49473684 45.50526316],0
v4,1,0.870821,0.026444,[107  24] ; [57 12],[107.42  23.58] ; [56.58 12.42],0
n1,1,0.881751,0.022126,[21 34] ; [ 8 14],[20.71428571 34.28571429] ; [ 8.28571429 13.71428571],0
p3,1,0.901144,0.01543,[31 99] ; [17 52],[31.35678392 98.64321608] ; [16.64321608 52.35678392],0
a1,1,0.930124,0.007689,[  8 123] ; [ 4 65],[  7.86 123.14] ; [ 4.14 64.86],0
