Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,32.150871,[ 3 34] ; [77 49],[18.1595092 18.8404908] ; [61.8404908 64.1595092],1
p6,1,0.369116,0.806637,[ 7 29] ; [33 90],[ 9.05660377 26.94339623] ; [30.94339623 92.05660377],0
s4,1,0.409893,0.679112,[10 27] ; [ 26 100],[ 8.17177914 28.82822086] ; [27.82822086 98.17177914],0
s1,1,0.433321,0.613905,[ 3 34] ; [  6 120],[ 2.04294479 34.95705521] ; [  6.95705521 119.04294479],0
v1,1,0.446938,0.578404,[ 9 28] ; [37 83],[10.84076433 26.15923567] ; [35.15923567 84.84076433],0
p5,1,0.447943,0.575852,[ 2 34] ; [ 12 113],[ 3.13043478 32.86956522] ; [ 10.86956522 114.13043478],0
a3,1,0.46376,0.536805,[17 20] ; [66 59],[18.95679012 18.04320988] ; [64.04320988 60.95679012],0
a2,1,0.511612,0.430769,[ 2 35] ; [ 11 115],[ 2.95092025 34.04907975] ; [ 10.04907975 115.95092025],0
p12,1,0.581541,0.303751,[ 1 36] ; [  6 119],[ 1.59876543 35.40123457] ; [  5.40123457 119.59876543],0
s5,1,0.623729,0.240661,[ 7 29] ; [28 92],[ 8.07692308 27.92307692] ; [26.92307692 93.07692308],0
b4,1,0.651558,0.203942,[19 18] ; [70 56],[20.20245399 16.79754601] ; [68.79754601 57.20245399],0
n1,1,0.682211,0.167647,[ 5 12] ; [14 26],[ 5.66666667 11.33333333] ; [13.33333333 26.66666667],0
a5,1,0.689601,0.159517,[18 19] ; [66 60],[19.06748466 17.93251534] ; [64.93251534 61.06748466],0
a4,1,0.817045,0.053522,[11 25] ; [36 90],[10.44444444 25.55555556] ; [36.55555556 89.44444444],0
u1,1,0.833405,0.044241,[ 2 35] ; [  8 118],[ 2.26993865 34.73006135] ; [  7.73006135 118.26993865],0
d1,1,0.848005,0.036735,[12 25] ; [43 83],[12.48466258 24.51533742] ; [42.51533742 83.48466258],0
u2,1,1.0,0.0,[ 9 11] ; [27 33],[ 9. 11.] ; [27. 33.],0
