Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,44.263577,[107  10] ; [15 22],[92.68831169 24.31168831] ; [29.31168831  7.68831169],1
s2,1,0.037617,4.322245,[90 27] ; [22 15],[85.09090909 31.90909091] ; [26.90909091 10.09090909],0
b3,1,0.043242,4.085928,[40 43] ; [ 6 18],[35.68224299 47.31775701] ; [10.31775701 13.68224299],0
b2,1,0.043242,4.085928,[40 43] ; [ 6 18],[35.68224299 47.31775701] ; [10.31775701 13.68224299],0
d4,1,0.044689,4.030328,[93 23] ; [23 13],[88.52631579 27.47368421] ; [27.47368421  8.52631579],0
s7,1,0.046332,3.969473,[83 31] ; [18 15],[78.32653061 35.67346939] ; [22.67346939 10.32653061],0
p6,1,0.059445,3.552791,[47 66] ; [ 9 28],[42.18666667 70.81333333] ; [13.81333333 23.18666667],0
p4,1,0.083461,2.996191,[69 47] ; [16 21],[64.44444444 51.55555556] ; [20.55555556 16.44444444],0
v1,1,0.089959,2.875114,[68 47] ; [15 20],[63.63333333 51.36666667] ; [19.36666667 15.63333333],0
p7,1,0.09119,2.853244,[81 32] ; [21 16],[76.84 36.16] ; [25.16 11.84],0
b5,1,0.161764,1.957657,[51 66] ; [21 16],[54.7012987 62.2987013] ; [17.2987013 19.7012987],0
a5,1,0.161967,1.955767,[81 36] ; [21 16],[77.49350649 39.50649351] ; [24.50649351 12.49350649],0
d1,1,0.181295,1.786974,[59 58] ; [14 23],[55.46103896 61.53896104] ; [17.53896104 19.46103896],0
p3,1,0.191096,1.709148,[65 52] ; [16 21],[61.53896104 55.46103896] ; [19.46103896 17.53896104],0
v3,1,0.203834,1.614689,[50 65] ; [11 24],[46.76666667 68.23333333] ; [14.23333333 20.76666667],0
s5,1,0.213819,1.545382,[52 59] ; [13 24],[48.75 62.25] ; [16.25 20.75],0
p12,1,0.221032,1.497658,[ 10 105] ; [ 1 36],[  8.32236842 106.67763158] ; [ 2.67763158 34.32236842],0
v2,1,0.222545,1.487883,[53 58] ; [13 23],[49.83673469 61.16326531] ; [16.16326531 19.83673469],0
n2,1,0.255623,1.292308,[23  3] ; [12  4],[21.66666667  4.33333333] ; [13.33333333  2.66666667],0
b4,1,0.328203,0.955974,[62 55] ; [23 14],[64.57792208 52.42207792] ; [20.42207792 16.57792208],0
u2,1,0.432512,0.616068,[10 13] ; [9 7],[11.20512821 11.79487179] ; [7.79487179 8.20512821],0
n1,1,0.443986,0.585958,[14 11] ; [7 9],[12.80487805 12.19512195] ; [8.19512195 7.80487805],0
a6,1,0.523111,0.407756,[48 69] ; [13 24],[46.34415584 70.65584416] ; [14.65584416 22.34415584],0
p5,1,0.526929,0.400311,[ 14 101] ; [ 6 31],[15.13157895 99.86842105] ; [ 4.86842105 32.13157895],0
b1,1,0.58103,0.304572,[54 63] ; [19 18],[55.46103896 61.53896104] ; [17.53896104 19.46103896],0
d3,1,0.611399,0.258143,[53 64] ; [15 22],[51.66233766 65.33766234] ; [16.33766234 20.66233766],0
a1,1,0.637783,0.221654,[  9 108] ; [ 2 35],[  8.35714286 108.64285714] ; [ 2.64285714 34.35714286],0
s4,1,0.676033,0.174626,[29 87] ; [ 8 29],[28.05228758 87.94771242] ; [ 8.94771242 28.05228758],0
a8,1,0.679668,0.170499,[16 97] ; [ 4 31],[15.27027027 97.72972973] ; [ 4.72972973 30.27027027],0
u1,1,0.75796,0.094963,[  8 109] ; [ 2 35],[  7.5974026 109.4025974] ; [ 2.4025974 34.5974026],0
a2,1,0.801067,0.063487,[ 11 106] ; [ 4 33],[ 11.3961039 105.6038961] ; [ 3.6038961 33.3961039],0
u4,1,0.830379,0.045888,[  4 113] ; [ 1 36],[  3.7987013 113.2012987] ; [ 1.2012987 35.7987013],0
n3,1,0.865053,0.028881,[18  8] ; [10  5],[17.75609756  8.24390244] ; [10.24390244  4.75609756],0
u3,1,0.893719,0.017849,[11 12] ; [8 8],[11.20512821 11.79487179] ; [7.79487179 8.20512821],0
d2,1,0.921942,0.009602,[58 59] ; [18 19],[57.74025974 59.25974026] ; [18.25974026 18.74025974],0
p1,1,0.922437,0.00948,[ 10 106] ; [ 3 34],[  9.85620915 106.14379085] ; [ 3.14379085 33.85620915],0
a4,1,0.982358,0.000489,[54 63] ; [17 20],[53.94155844 63.05844156] ; [17.05844156 19.94155844],0
