Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,54.833814,[73  5] ; [ 6 21],[58.68571429 19.31428571] ; [20.31428571  6.68571429],1
v1,1,0.123525,2.372052,[34 41] ; [ 8 20],[30.58252427 44.41747573] ; [11.41747573 16.58252427],0
v2,1,0.125389,2.34868,[39 35] ; [10 18],[35.54901961 38.45098039] ; [13.45098039 14.54901961],0
r1,1,0.147764,2.095182,[53 24] ; [15 13],[49.86666667 27.13333333] ; [18.13333333  9.86666667],0
n6,1,0.161383,1.96122,[63 15] ; [19  9],[60.33962264 17.66037736] ; [21.66037736  6.33962264],0
p3,1,0.176814,1.824199,[45 33] ; [12 16],[41.94339623 36.05660377] ; [15.05660377 12.94339623],0
p1,1,0.214868,1.538322,[13 65] ; [ 2 26],[11.03773585 66.96226415] ; [ 3.96226415 24.03773585],0
a2,1,0.216012,1.530666,[ 9 69] ; [ 1 27],[ 7.35849057 70.64150943] ; [ 2.64150943 25.35849057],0
n4,1,0.221571,1.494167,[57 21] ; [17 11],[54.45283019 23.54716981] ; [19.54716981  8.45283019],0
b2,1,0.237216,1.397065,[13 38] ; [ 2 15],[11.25 39.75] ; [ 3.75 13.25],0
b3,1,0.237216,1.397065,[13 38] ; [ 2 15],[11.25 39.75] ; [ 3.75 13.25],0
s1,1,0.257165,1.283955,[ 2 76] ; [ 2 25],[ 2.97142857 75.02857143] ; [ 1.02857143 25.97142857],0
p4,1,0.326329,0.963411,[50 28] ; [15 13],[47.83018868 30.16981132] ; [17.16981132 10.83018868],0
v3,1,0.349757,0.87434,[27 51] ; [ 7 21],[25.01886792 52.98113208] ; [ 8.98113208 19.01886792],0
d3,1,0.424109,0.638902,[21 55] ; [10 18],[22.65384615 53.34615385] ; [ 8.34615385 19.65384615],0
a1,1,0.445002,0.583351,[ 1 77] ; [ 1 27],[ 1.47169811 76.52830189] ; [ 0.52830189 27.47169811],0
p12,1,0.451338,0.56729,[ 6 72] ; [ 1 27],[ 5.1509434 72.8490566] ; [ 1.8490566 26.1509434],0
b5,1,0.457354,0.552362,[41 37] ; [17 11],[42.67924528 35.32075472] ; [15.32075472 12.67924528],0
p2,1,0.464979,0.533883,[66 12] ; [22  6],[64.75471698 13.24528302] ; [23.24528302  4.75471698],0
v4,1,0.470965,0.519711,[72  5] ; [25  3],[71.13333333  5.86666667] ; [25.86666667  2.13333333],0
p6,1,0.60893,0.261736,[35 43] ; [11 17],[33.8490566 44.1509434] ; [12.1509434 15.8490566],0
b4,1,0.640583,0.217981,[35 43] ; [14 14],[36.05660377 41.94339623] ; [12.94339623 15.05660377],0
d2,1,0.660768,0.192592,[19 59] ; [ 8 20],[19.86792453 58.13207547] ; [ 7.13207547 20.86792453],0
r4,1,0.686422,0.162987,[64 14] ; [22  6],[63.28301887 14.71698113] ; [22.71698113  5.28301887],0
n1,1,0.704507,0.143826,[ 9 10] ; [4 6],[ 8.51724138 10.48275862] ; [4.48275862 5.51724138],0
d1,1,0.738894,0.111101,[ 4 74] ; [ 1 27],[ 3.67924528 74.32075472] ; [ 1.32075472 26.67924528],0
n2,1,0.770335,0.085227,[15  5] ; [7 3],[14.66666667  5.33333333] ; [7.33333333 2.66666667],0
a8,1,0.789949,0.070957,[ 7 68] ; [ 3 24],[ 7.35294118 67.64705882] ; [ 2.64705882 24.35294118],0
s3,1,0.791064,0.070187,[39 38] ; [15 13],[39.6 37.4] ; [14.4 13.6],0
p5,1,0.8162,0.054026,[10 68] ; [ 3 24],[ 9.65714286 68.34285714] ; [ 3.34285714 23.65714286],0
b1,1,0.835241,0.043257,[38 40] ; [13 15],[37.52830189 40.47169811] ; [13.47169811 14.52830189],0
