Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,1e-06,23.809148,[74 22] ; [18 32],[60.49315068 35.50684932] ; [31.50684932 18.49315068],1
d5,1,0.18871,1.727662,[79 18] ; [36 14],[75.88435374 21.11564626] ; [39.11564626 10.88435374],0
s6,1,0.192792,1.696154,[81 17] ; [36 13],[78. 20.] ; [39. 10.],0
b2,1,0.199635,1.645043,[23 37] ; [21 20],[26.13861386 33.86138614] ; [17.86138614 23.13861386],0
b3,1,0.199635,1.645043,[23 37] ; [21 20],[26.13861386 33.86138614] ; [17.86138614 23.13861386],0
d4,1,0.205428,1.603361,[82 15] ; [38 12],[79.18367347 17.81632653] ; [40.81632653  9.18367347],0
s1,1,0.269013,1.221774,[ 5 92] ; [ 5 45],[ 6.59863946 90.40136054] ; [ 3.40136054 46.59863946],0
p6,1,0.279407,1.169973,[21 73] ; [15 34],[23.66433566 70.33566434] ; [12.33566434 36.66433566],0
r4,1,0.284792,1.144078,[85 13] ; [40 10],[82.77027027 15.22972973] ; [42.22972973  7.77027027],0
p12,1,0.311172,1.025695,[ 4 93] ; [ 4 45],[ 5.31506849 91.68493151] ; [ 2.68493151 46.31506849],0
p1,1,0.323471,0.97486,[ 7 91] ; [ 6 44],[ 8.60810811 89.39189189] ; [ 4.39189189 45.60810811],0
s4,1,0.337803,0.91875,[21 77] ; [14 35],[23.33333333 74.66666667] ; [11.66666667 37.33333333],0
d2,1,0.377348,0.779324,[43 54] ; [26 24],[45.53061224 51.46938776] ; [23.46938776 26.53061224],0
n2,1,0.431669,0.618328,[24  4] ; [13  4],[23.02222222  4.97777778] ; [13.97777778  3.02222222],0
u2,1,0.464214,0.535714,[12 12] ; [4 2],[12.8 11.2] ; [3.2 2.8],0
p5,1,0.465512,0.532609,[ 7 91] ; [ 2 47],[ 6. 92.] ; [ 3. 46.],0
b4,1,0.479632,0.4997,[55 43] ; [25 25],[52.97297297 45.02702703] ; [27.02702703 22.97297297],0
n6,1,0.480256,0.498282,[76 21] ; [40  8],[77.6 19.4] ; [38.4  9.6],0
n3,1,0.540751,0.37415,[20  8] ; [10  6],[19.09090909  8.90909091] ; [10.90909091  5.09090909],0
r2,1,0.643016,0.21482,[90  4] ; [47  3],[89.43055556  4.56944444] ; [47.56944444  2.43055556],0
s8,1,0.652919,0.20224,[63 35] ; [34 16],[64.22972973 33.77027027] ; [32.77027027 17.22972973],0
s3,1,0.695039,0.153684,[72 24] ; [36 14],[71.01369863 24.98630137] ; [36.98630137 13.01369863],0
r1,1,0.708488,0.139792,[79 19] ; [39 11],[78.13513514 19.86486486] ; [39.86486486 10.13513514],0
p10,1,0.708674,0.139605,[77 19] ; [38 11],[76.13793103 19.86206897] ; [38.86206897 10.13793103],0
u3,1,0.752917,0.099096,[19  7] ; [4 2],[18.6875  7.3125] ; [4.3125 1.6875],0
p2,1,0.763243,0.090736,[69 29] ; [34 16],[68.2027027 29.7972973] ; [34.7972973 15.2027027],0
v3,1,0.85104,0.035265,[40 55] ; [21 27],[40.52447552 54.47552448] ; [20.47552448 27.52447552],0
s2,1,0.863021,0.029766,[68 30] ; [34 16],[67.54054054 30.45945946] ; [34.45945946 15.54054054],0
s5,1,0.894923,0.017444,[36 56] ; [19 31],[35.63380282 56.36619718] ; [19.36619718 30.63380282],0
p7,1,0.924604,0.008956,[47 43] ; [26 23],[47.26618705 42.73381295] ; [25.73381295 23.26618705],0
r3,1,0.952473,0.003552,[90  6] ; [47  3],[90.08219178  5.91780822] ; [46.91780822  3.08219178],0
