Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,38.170481,[128  29] ; [32 45],[107.35042735  49.64957265] ; [52.64957265 24.35042735],1
p10,1,0.334265,0.932304,[141  14] ; [66 10],[138.8961039  16.1038961] ; [68.1038961  7.8961039],0
a5,1,0.344816,0.892444,[129  28] ; [67 10],[131.5042735  25.4957265] ; [64.4957265 12.5042735],0
p7,1,0.345072,0.891498,[122  32] ; [56 20],[119.1826087  34.8173913] ; [58.8173913 17.1826087],0
d4,1,0.355497,0.853738,[139  18] ; [64 12],[136.78540773  20.21459227] ; [66.21459227  9.78540773],0
s7,1,0.363418,0.826047,[112  36] ; [60 14],[114.66666667  33.33333333] ; [57.33333333 16.66666667],0
p5,1,0.366119,0.816796,[ 36 118] ; [14 63],[ 33.33333333 120.66666667] ; [16.66666667 60.33333333],0
n5,1,0.38377,0.758591,[127  30] ; [65 11],[129.37339056  27.62660944] ; [62.62660944 13.37339056],0
p12,1,0.384322,0.75683,[ 26 131] ; [ 9 65],[ 23.78787879 133.21212121] ; [11.21212121 62.78787879],0
p9,1,0.406238,0.689784,[148   8] ; [70  6],[146.5862069   9.4137931] ; [71.4137931  4.5862069],0
p11,1,0.406843,0.688007,[130  27] ; [67 10],[132.17521368  24.82478632] ; [64.82478632 12.17521368],0
u2,1,0.444565,0.58447,[18  8] ; [8 6],[16.9  9.1] ; [9.1 4.9],0
a4,1,0.484281,0.489209,[79 78] ; [35 42],[76.48717949 80.51282051] ; [37.51282051 39.48717949],0
s6,1,0.500789,0.453263,[129  26] ; [65 10],[130.73913043  24.26086957] ; [63.26086957 11.73913043],0
u4,1,0.507265,0.439705,[  7 150] ; [ 5 72],[  8.05128205 148.94871795] ; [ 3.94871795 73.05128205],0
p6,1,0.516649,0.420577,[86 68] ; [39 37],[83.69565217 70.30434783] ; [41.30434783 34.69565217],0
s4,1,0.520527,0.412848,[ 27 129] ; [16 61],[ 28.78969957 127.21030043] ; [14.21030043 62.78969957],0
v1,1,0.712721,0.135575,[101  49] ; [48 26],[99.77678571 50.22321429] ; [49.22321429 24.77678571],0
a3,1,0.772971,0.083227,[130  26] ; [63 14],[129.21888412  26.78111588] ; [63.78111588 13.21888412],0
s1,1,0.81067,0.05739,[  7 149] ; [ 4 73],[  7.36480687 148.63519313] ; [ 3.63519313 73.36480687],0
a1,1,0.817598,0.053193,[  9 148] ; [ 5 72],[  9.39316239 147.60683761] ; [ 4.60683761 72.39316239],0
p8,1,0.832144,0.044924,[106  50] ; [52 23],[106.7012987  49.2987013] ; [51.2987013 23.7012987],0
d2,1,0.910038,0.012767,[95 62] ; [46 31],[94.6025641 62.3974359] ; [46.3974359 30.6025641],0
s5,1,0.93324,0.007017,[69 79] ; [34 38],[69.29090909 78.70909091] ; [33.70909091 38.29090909],0
s2,1,0.937978,0.006055,[114  41] ; [57 20],[114.24568966  40.75431034] ; [56.75431034 20.24568966],0
p1,1,0.949132,0.00407,[ 21 135] ; [10 66],[ 20.84482759 135.15517241] ; [10.15517241 65.84482759],0
n6,1,0.949483,0.004014,[140  16] ; [68  8],[139.86206897  16.13793103] ; [68.13793103  7.86206897],0
a8,1,0.964346,0.001998,[ 21 120] ; [11 64],[ 20.88888889 120.11111111] ; [11.11111111 63.88888889],0
s3,1,0.978102,0.000753,[115  40] ; [57 20],[114.9137931  40.0862069] ; [57.0862069 19.9137931],0
r3,1,0.981994,0.000509,[153   4] ; [75  2],[152.97435897   4.02564103] ; [75.02564103  1.97435897],0
