Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,5e-06,20.712955,[85 73] ; [13 51],[69.74774775 88.25225225] ; [28.25225225 35.74774775],1
d4,1,0.079187,3.081515,[131  28] ; [46 18],[126.20179372  32.79820628] ; [50.79820628 13.20179372],0
n4,1,0.079419,3.076754,[121  36] ; [42 22],[115.79638009  41.20361991] ; [47.20361991 16.79638009],0
n2,1,0.106536,2.604861,[35  7] ; [13  7],[32.51612903  9.48387097] ; [15.48387097  4.51612903],0
n5,1,0.127718,2.320024,[121  36] ; [43 21],[116.50678733  40.49321267] ; [47.49321267 16.50678733],0
p2,1,0.128132,2.314996,[129  30] ; [46 18],[124.77578475  34.22421525] ; [50.22421525 13.77578475],0
s7,1,0.155647,2.016019,[73 81] ; [22 38],[68.36448598 85.63551402] ; [26.63551402 33.36448598],0
v4,1,0.156977,2.00311,[148   7] ; [57  6],[145.75688073   9.24311927] ; [59.24311927  3.75688073],0
p4,1,0.175906,1.831879,[75 83] ; [24 40],[70.45945946 87.54054054] ; [28.54054054 35.45945946],0
s5,1,0.208769,1.579943,[ 53 100] ; [16 46],[ 49.10232558 103.89767442] ; [19.89767442 42.10232558],0
p5,1,0.228441,1.450539,[ 10 148] ; [ 7 56],[ 12.15384615 145.84615385] ; [ 4.84615385 58.15384615],0
b5,1,0.303082,1.060586,[106  53] ; [38 26],[102.67264574  56.32735426] ; [41.32735426 22.67264574],0
s3,1,0.391964,0.73284,[82 70] ; [38 25],[84.8372093 67.1627907] ; [35.1627907 27.8372093],0
p12,1,0.436479,0.605522,[  9 149] ; [ 2 61],[  7.86425339 150.13574661] ; [ 3.13574661 59.86425339],0
p9,1,0.454769,0.558739,[130  26] ; [49 13],[128.09174312  27.90825688] ; [50.90825688 11.09174312],0
n1,1,0.482864,0.492387,[15 27] ; [ 9 11],[16.25806452 25.74193548] ; [ 7.74193548 12.25806452],0
b4,1,0.488084,0.480746,[95 64] ; [35 29],[92.69058296 66.30941704] ; [37.30941704 26.69058296],0
n3,1,0.505833,0.442676,[28 14] ; [15  5],[29.12903226 12.87096774] ; [13.87096774  6.12903226],0
a1,1,0.533767,0.387215,[  8 151] ; [ 2 62],[  7.13004484 151.86995516] ; [ 2.86995516 61.13004484],0
b3,1,0.553992,0.350215,[40 59] ; [14 26],[38.46043165 60.53956835] ; [15.53956835 24.46043165],0
b2,1,0.553992,0.350215,[40 59] ; [14 26],[38.46043165 60.53956835] ; [15.53956835 24.46043165],0
s1,1,0.575172,0.314105,[  5 149] ; [ 3 59],[  5.7037037 148.2962963] ; [ 2.2962963 59.7037037],0
u2,1,0.575736,0.313179,[21 17] ; [18 11],[22.11940299 15.88059701] ; [16.88059701 12.11940299],0
p1,1,0.623922,0.240394,[ 13 146] ; [ 4 60],[ 12.12107623 146.87892377] ; [ 4.87892377 59.12107623],0
s4,1,0.676386,0.174223,[ 23 134] ; [ 8 56],[ 22.02262443 134.97737557] ; [ 8.97737557 55.02262443],0
r2,1,0.685639,0.163848,[146  10] ; [58  5],[145.31506849  10.68493151] ; [58.68493151  4.31506849],0
s2,1,0.695707,0.152976,[82 73] ; [32 32],[80.68493151 74.31506849] ; [33.31506849 30.68493151],0
v2,1,0.725787,0.123016,[94 57] ; [37 25],[92.8685446 58.1314554] ; [38.1314554 23.8685446],0
p6,1,0.731374,0.117854,[ 49 107] ; [18 44],[ 47.94495413 108.05504587] ; [19.05504587 42.94495413],0
p7,1,0.78198,0.076584,[78 72] ; [33 28],[78.90995261 71.09004739] ; [32.09004739 28.90995261],0
v3,1,0.82215,0.050526,[63 86] ; [26 38],[62.25821596 86.74178404] ; [26.74178404 37.25821596],0
u3,1,0.823666,0.049654,[22 16] ; [16 13],[21.55223881 16.44776119] ; [16.44776119 12.55223881],0
b1,1,0.842987,0.039233,[ 50 109] ; [21 43],[ 50.62331839 108.37668161] ; [20.37668161 43.62331839],0
p10,1,0.937329,0.006182,[120  36] ; [48 14],[120.22018349  35.77981651] ; [47.77981651 14.22018349],0
a8,1,0.965962,0.001821,[ 22 120] ; [ 9 50],[ 21.90049751 120.09950249] ; [ 9.09950249 49.90049751],0
