Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,38.921212,[12 33] ; [72 16],[28.42105263 16.57894737] ; [55.57894737 32.42105263],1
v3,1,0.147946,2.093301,[10 35] ; [28 53],[13.57142857 31.42857143] ; [24.42857143 56.57142857],0
p4,1,0.15595,2.013068,[12 33] ; [34 53],[15.68181818 29.31818182] ; [30.31818182 56.68181818],0
p3,1,0.200825,1.636364,[ 8 36] ; [25 63],[11. 33.] ; [22. 66.],0
n2,1,0.208639,1.580844,[ 8 10] ; [29 18],[10.24615385  7.75384615] ; [26.75384615 20.24615385],0
u1,1,0.262802,1.253937,[ 4 41] ; [14 74],[ 6.09022556 38.90977444] ; [11.90977444 76.09022556],0
b1,1,0.274031,1.196456,[27 18] ; [44 44],[24.02255639 20.97744361] ; [46.97744361 41.02255639],0
p8,1,0.33061,0.946506,[ 7 38] ; [20 68],[ 9.13533835 35.86466165] ; [17.86466165 70.13533835],0
n5,1,0.332172,0.940412,[28 17] ; [47 41],[25.37593985 19.62406015] ; [49.62406015 38.37593985],0
p6,1,0.369494,0.805366,[ 4 39] ; [13 74],[ 5.62307692 37.37692308] ; [11.37692308 75.62307692],0
b4,1,0.379915,0.770977,[23 22] ; [52 36],[25.37593985 19.62406015] ; [49.62406015 38.37593985],0
n6,1,0.402023,0.702266,[24 21] ; [53 34],[26.25 18.75] ; [50.75 36.25],0
b5,1,0.446116,0.580501,[24 21] ; [53 35],[26.05263158 18.94736842] ; [50.94736842 37.05263158],0
s5,1,0.46815,0.526338,[ 9 34] ; [22 60],[10.664 32.336] ; [20.336 61.664],0
s1,1,0.485934,0.485517,[ 3 42] ; [ 9 78],[ 4.09090909 40.90909091] ; [ 7.90909091 79.09090909],0
p10,1,0.492932,0.470121,[16 27] ; [37 48],[17.8046875 25.1953125] ; [35.1953125 49.8046875],0
a4,1,0.498718,0.457664,[17 27] ; [39 48],[18.80916031 25.19083969] ; [37.19083969 49.80916031],0
p5,1,0.585918,0.296765,[ 2 43] ; [ 6 82],[ 2.70676692 42.29323308] ; [ 5.29323308 82.70676692],0
s4,1,0.599824,0.275261,[10 35] ; [16 71],[ 8.86363636 36.13636364] ; [17.13636364 69.86363636],0
d2,1,0.622301,0.242647,[20 24] ; [44 44],[21.33333333 22.66666667] ; [42.66666667 45.33333333],0
v1,1,0.694918,0.153813,[15 30] ; [32 55],[16.02272727 28.97727273] ; [30.97727273 56.02272727],0
a8,1,0.737021,0.112762,[ 2 40] ; [ 5 75],[ 2.40983607 39.59016393] ; [ 4.59016393 75.40983607],0
n4,1,0.785492,0.074076,[26 19] ; [53 35],[26.72932331 18.27067669] ; [52.27067669 35.72932331],0
p9,1,0.807889,0.059122,[20 20] ; [45 41],[20.63492063 19.36507937] ; [44.36507937 41.63492063],0
p1,1,0.81579,0.054272,[ 5 40] ; [11 77],[ 5.41353383 39.58646617] ; [10.58646617 77.41353383],0
p12,1,0.977661,0.000784,[ 1 44] ; [ 2 85],[ 1.02272727 43.97727273] ; [ 1.97727273 85.02272727],0
