Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,136.623693,[26 60] ; [238  21],[65.80869565 20.19130435] ; [198.19130435  60.80869565],1
u3,1,0.362476,0.829297,[11  8] ; [30 13],[12.56451613  6.43548387] ; [28.43548387 14.56451613],0
a8,1,0.393384,0.728456,[11 63] ; [ 46 193],[13.47603834 60.52396166] ; [ 43.52396166 195.47603834],0
b1,1,0.452523,0.564324,[34 53] ; [114 147],[37. 50.] ; [111. 150.],0
v3,1,0.497232,0.460839,[40 47] ; [126 125],[42.72781065 44.27218935] ; [123.27218935 127.72781065],0
b4,1,0.619331,0.246809,[45 42] ; [143 118],[47. 40.] ; [141. 120.],0
p3,1,0.62245,0.242439,[53 34] ; [150 109],[51.0433526 35.9566474] ; [151.9566474 107.0433526],0
p12,1,0.670637,0.180858,[ 9 76] ; [ 32 228],[10.10144928 74.89855072] ; [ 30.89855072 229.10144928],0
p5,1,0.705397,0.142918,[15 72] ; [ 49 208],[16.18604651 70.81395349] ; [ 47.81395349 209.18604651],0
p4,1,0.713169,0.135132,[60 27] ; [184  75],[61.35260116 25.64739884] ; [182.64739884  76.35260116],0
p11,1,0.749309,0.102113,[70 17] ; [214  47],[71. 16.] ; [213.  48.],0
u1,1,0.775787,0.081119,[21 66] ; [ 67 194],[22. 65.] ; [ 66. 195.],0
p8,1,0.779024,0.078731,[49 36] ; [152 104],[50.1026393 34.8973607] ; [150.8973607 105.1026393],0
a2,1,0.784418,0.074839,[24 63] ; [ 76 185],[25. 62.] ; [ 75. 186.],0
p10,1,0.786509,0.073358,[76 10] ; [226  33],[75.28115942 10.71884058] ; [226.71884058  32.28115942],0
u2,1,0.849145,0.03618,[11  8] ; [26 17],[11.33870968  7.66129032] ; [25.66129032 17.33870968],0
n1,1,0.861271,0.03054,[13 11] ; [26 24],[12.64864865 11.35135135] ; [26.35135135 23.64864865],0
a5,1,0.877283,0.023844,[70 17] ; [208  53],[69.5 17.5] ; [208.5  52.5],0
d3,1,0.923657,0.009183,[61 26] ; [183  76],[61.35260116 25.64739884] ; [182.64739884  76.35260116],0
b2,1,0.989683,0.000167,[28 37] ; [ 79 104],[28.04435484 36.95564516] ; [ 78.95564516 104.04435484],0
b3,1,0.989683,0.000167,[28 37] ; [ 79 104],[28.04435484 36.95564516] ; [ 78.95564516 104.04435484],0
a7,1,1.0,0.0,[59 28] ; [177  84],[59. 28.] ; [177.  84.],0
