Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,1e-06,23.572742,[88 39] ; [62 92],[67.79359431 59.20640569] ; [82.20640569 71.79359431],1
u3,1,0.149733,2.07497,[20 15] ; [26 36],[16.59793814 18.40206186] ; [29.40206186 32.59793814],0
n6,1,0.159871,1.975442,[104  25] ; [120  43],[98.95890411 30.04109589] ; [125.04109589  37.95890411],0
a4,1,0.161426,1.960819,[60 70] ; [ 62 101],[54.12969283 75.87030717] ; [67.87030717 95.12969283],0
a1,1,0.171431,1.870383,[  6 124] ; [  3 160],[  3.99317406 126.00682594] ; [  5.00682594 157.99317406],0
d2,1,0.316604,1.002923,[63 67] ; [69 93],[58.76712329 71.23287671] ; [73.23287671 88.76712329],0
s2,1,0.325365,0.96726,[ 28 100] ; [ 28 134],[ 24.71724138 103.28275862] ; [ 31.28275862 130.71724138],0
d4,1,0.340812,0.907373,[104  26] ; [122  40],[100.61643836  29.38356164] ; [125.38356164  36.61643836],0
d5,1,0.341216,0.905856,[101  29] ; [118  44],[97.5 32.5] ; [121.5  40.5],0
b4,1,0.35916,0.840828,[68 62] ; [94 69],[71.87713311 58.12286689] ; [90.12286689 72.87713311],0
a2,1,0.447838,0.576119,[ 26 104] ; [ 27 136],[ 23.51535836 106.48464164] ; [ 29.48464164 133.51535836],0
a6,1,0.495371,0.464839,[91 39] ; [108  55],[88.29351536 41.70648464] ; [110.70648464  52.29351536],0
s1,1,0.497093,0.461136,[  5 124] ; [  4 157],[  4.00344828 124.99655172] ; [  4.99655172 156.00344828],0
s3,1,0.509099,0.435919,[36 92] ; [ 40 122],[33.54482759 94.45517241] ; [ 42.45517241 119.54482759],0
s7,1,0.527662,0.398893,[29 92] ; [ 32 122],[26.84 94.16] ; [ 34.16 119.84],0
a8,1,0.548827,0.359422,[ 14 101] ; [ 15 137],[ 12.4906367 102.5093633] ; [ 16.5093633 135.4906367],0
d3,1,0.564085,0.33268,[85 45] ; [100  61],[82.64604811 47.35395189] ; [102.35395189  58.64604811],0
p1,1,0.601203,0.273185,[ 11 119] ; [ 11 150],[  9.82817869 120.17182131] ; [ 12.17182131 148.82817869],0
b5,1,0.63118,0.230464,[77 53] ; [92 71],[74.98293515 55.01706485] ; [94.01706485 68.98293515],0
n2,1,0.767673,0.087273,[12  6] ; [38 16],[12.5  5.5] ; [37.5 16.5],0
u2,1,0.832069,0.044965,[17 18] ; [31 30],[17.5 17.5] ; [30.5 30.5],0
n1,1,0.839939,0.040793,[ 6 12] ; [16 36],[ 5.65714286 12.34285714] ; [16.34285714 35.65714286],0
b1,1,0.866855,0.028108,[49 81] ; [ 63 100],[49.69283276 80.30716724] ; [ 62.30716724 100.69283276],0
u4,1,0.872212,0.025873,[  1 129] ; [  1 162],[  0.88737201 129.11262799] ; [  1.11262799 161.88737201],0
s4,1,0.884951,0.020937,[  9 121] ; [ 12 151],[  9.31740614 120.68259386] ; [ 11.68259386 151.31740614],0
n3,1,0.910166,0.01273,[14  5] ; [39 13],[14.18309859  4.81690141] ; [38.81690141 13.18309859],0
a7,1,0.94517,0.00473,[91 39] ; [114  48],[91.26712329 38.73287671] ; [113.73287671  48.26712329],0
