Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,5e-06,20.658069,[17 26] ; [41  7],[27.40659341 15.59340659] ; [30.59340659 17.40659341],1
v1,1,0.135969,2.222999,[14 28] ; [23 24],[17.46067416 24.53932584] ; [19.53932584 27.46067416],0
n1,1,0.207656,1.587696,[5 9] ; [11  8],[6.78787879 7.21212121] ; [9.21212121 9.78787879],0
p3,1,0.227195,1.458333,[14 28] ; [22 26],[16.8 25.2] ; [19.2 28.8],0
d5,1,0.230066,1.440452,[28 15] ; [36 11],[30.57777778 12.42222222] ; [33.42222222 13.57777778],0
b1,1,0.23061,1.437096,[17 26] ; [25 23],[19.84615385 23.15384615] ; [22.15384615 25.84615385],0
a3,1,0.247775,1.335807,[23 19] ; [32 16],[25.66666667 16.33333333] ; [29.33333333 18.66666667],0
p4,1,0.250491,1.320566,[19 24] ; [27 21],[21.73626374 21.26373626] ; [24.26373626 23.73626374],0
a4,1,0.2884,1.127076,[15 28] ; [22 26],[17.48351648 25.51648352] ; [19.51648352 28.48351648],0
d2,1,0.291364,1.11331,[19 24] ; [26 21],[21.5 21.5] ; [23.5 23.5],0
r4,1,0.296218,1.091142,[32 11] ; [40  8],[34.02197802  8.97802198] ; [37.97802198 10.02197802],0
v2,1,0.303477,1.058853,[16 26] ; [23 24],[18.40449438 23.59550562] ; [20.59550562 26.40449438],0
r1,1,0.303634,1.058166,[29 14] ; [37 11],[31.18681319 11.81318681] ; [34.81318681 13.18681319],0
n3,1,0.349615,0.874854,[11  4] ; [11  8],[9.70588235 5.29411765] ; [12.29411765  6.70588235],0
a2,1,0.38939,0.740845,[ 6 37] ; [10 38],[ 7.56043956 35.43956044] ; [ 8.43956044 39.56043956],0
b5,1,0.408609,0.682845,[26 17] ; [33 15],[27.87912088 15.12087912] ; [31.12087912 16.87912088],0
p2,1,0.420877,0.647866,[28 15] ; [35 13],[29.76923077 13.23076923] ; [33.23076923 14.76923077],0
n2,1,0.528871,0.396561,[11  4] ; [12  7],[10.14705882  4.85294118] ; [12.85294118  6.14705882],0
p8,1,0.563341,0.333952,[15 27] ; [20 28],[16.33333333 25.66666667] ; [18.66666667 29.33333333],0
r3,1,0.599174,0.276244,[38  5] ; [44  4],[38.74725275  4.25274725] ; [43.25274725  4.74725275],0
a6,1,0.621506,0.243756,[26 17] ; [26 21],[24.84444444 18.15555556] ; [27.15555556 19.84444444],0
v3,1,0.700135,0.148332,[13 30] ; [15 29],[13.83908046 29.16091954] ; [14.16091954 29.83908046],0
p11,1,0.774456,0.082112,[21 22] ; [22 26],[20.31868132 22.68131868] ; [22.68131868 25.31868132],0
a7,1,0.795502,0.06717,[28 15] ; [30 18],[27.40659341 15.59340659] ; [30.59340659 17.40659341],0
b4,1,0.842107,0.03968,[26 17] ; [30 18],[26.46153846 16.53846154] ; [29.53846154 18.46153846],0
s1,1,0.887981,0.019841,[ 4 38] ; [ 5 43],[ 4.2 37.8] ; [ 4.8 43.2],0
a1,1,0.889081,0.019451,[ 3 40] ; [ 3 45],[ 2.83516484 40.16483516] ; [ 3.16483516 44.83516484],0
p12,1,0.937278,0.006192,[ 1 42] ; [ 1 47],[ 0.94505495 42.05494505] ; [ 1.05494505 46.94505495],0
