Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,4e-06,21.287549,[69 66] ; [61 12],[84.375 50.625] ; [45.625 27.375],1
b4,1,0.049421,3.860989,[65 71] ; [47 29],[71.8490566 64.1509434] ; [40.1509434 35.8490566],0
a5,1,0.050216,3.834229,[84 52] ; [57 19],[90.45283019 45.54716981] ; [50.54716981 25.45283019],0
n2,1,0.051018,3.807674,[30 19] ; [14  2],[33.16923077 15.83076923] ; [10.83076923  5.16923077],0
r3,1,0.073629,3.200203,[111  25] ; [69  7],[115.47169811  20.52830189] ; [64.52830189 11.47169811],0
r2,1,0.097712,2.742493,[111  21] ; [70  6],[114.86538462  17.13461538] ; [66.13461538  9.86538462],0
a2,1,0.109874,2.556029,[  9 127] ; [10 66],[ 12.18867925 123.81132075] ; [ 6.81132075 69.18867925],0
d2,1,0.112019,2.525498,[61 74] ; [43 33],[66.54028436 68.45971564] ; [37.45971564 38.54028436],0
p9,1,0.116908,2.458267,[103  29] ; [66 10],[107.25  24.75] ; [61.75 14.25],0
a3,1,0.123032,2.378287,[90 46] ; [58 18],[94.94339623 41.05660377] ; [53.05660377 22.94339623],0
u3,1,0.196317,1.669565,[15 31] ; [9 9],[17.25 28.75] ; [ 6.75 11.25],0
v2,1,0.222927,1.485431,[54 75] ; [38 37],[58.17647059 70.82352941] ; [33.82352941 41.17647059],0
u2,1,0.252664,1.308515,[17 29] ; [9 8],[18.98412698 27.01587302] ; [7.01587302 9.98412698],0
u4,1,0.254443,1.298742,[  2 134] ; [ 3 73],[  3.20754717 132.79245283] ; [ 1.79245283 74.20754717],0
p12,1,0.260607,1.265531,[  7 126] ; [ 7 68],[  8.95192308 124.04807692] ; [ 5.04807692 69.95192308],0
b2,1,0.411953,0.673156,[38 53] ; [24 25],[40.3 50.7] ; [21.7 27.3],0
b3,1,0.411953,0.673156,[38 53] ; [24 25],[40.3 50.7] ; [21.7 27.3],0
v3,1,0.512621,0.428714,[52 82] ; [33 43],[54.23809524 79.76190476] ; [30.76190476 45.23809524],0
n3,1,0.550985,0.355556,[29 19] ; [11  5],[30. 18.] ; [10.  6.],0
a8,1,0.697438,0.151151,[ 13 114] ; [ 9 66],[ 13.83168317 113.16831683] ; [ 8.16831683 66.83168317],0
a6,1,0.732953,0.116417,[54 82] ; [32 44],[55.16981132 80.83018868] ; [30.83018868 45.16981132],0
p1,1,0.738949,0.111053,[  9 126] ; [ 6 70],[  9.5971564 125.4028436] ; [ 5.4028436 70.5971564],0
n1,1,0.768844,0.08637,[20 28] ; [ 6 10],[19.5 28.5] ; [6.5 9.5],0
u1,1,0.839343,0.041101,[  8 128] ; [ 5 71],[  8.33962264 127.66037736] ; [ 4.66037736 71.33962264],0
a1,1,0.839343,0.041101,[  8 128] ; [ 5 71],[  8.33962264 127.66037736] ; [ 4.66037736 71.33962264],0
b1,1,0.854204,0.033767,[68 68] ; [39 37],[68.64150943 67.35849057] ; [38.35849057 37.64150943],0
s1,1,0.855335,0.033239,[  6 128] ; [ 3 73],[  5.74285714 128.25714286] ; [ 3.25714286 72.74285714],0
