Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,25.265009,[61 99] ; [100  50],[83.09677419 76.90322581] ; [77.90322581 72.09677419],1
u1,1,0.160474,1.969753,[ 27 139] ; [ 35 121],[ 31.96273292 134.03726708] ; [ 30.03726708 125.96273292],0
d5,1,0.194245,1.685127,[128  37] ; [130  26],[132.61682243  32.38317757] ; [125.38317757  30.61682243],0
a5,1,0.241359,1.372637,[108  58] ; [111  45],[112.90062112  53.09937888] ; [106.09937888  49.90062112],0
a3,1,0.265453,1.240096,[113  53] ; [115  41],[117.54037267  48.45962733] ; [110.45962733  45.54037267],0
s3,1,0.265705,1.238784,[95 71] ; [77 74],[90.06940063 75.93059937] ; [81.93059937 69.06940063],0
p4,1,0.267752,1.228226,[77 89] ; [82 74],[81.9689441 84.0310559] ; [77.0310559 78.9689441],0
s5,1,0.283221,1.15157,[ 43 118] ; [ 49 103],[ 47.32268371 113.67731629] ; [ 44.67731629 107.32268371],0
p6,1,0.299725,1.075417,[ 40 126] ; [ 45 109],[ 44.09375 121.90625] ; [ 40.90625 113.09375],0
s2,1,0.31648,1.003439,[77 88] ; [80 73],[81.46226415 83.53773585] ; [75.53773585 77.46226415],0
d4,1,0.389136,0.74164,[126  38] ; [126  30],[129.15  34.85] ; [122.85  33.15],0
n6,1,0.417704,0.656765,[129  36] ; [126  28],[131.89655172  33.10344828] ; [123.10344828  30.89655172],0
s1,1,0.438278,0.600786,[  4 161] ; [  6 146],[  5.20504732 159.79495268] ; [  4.79495268 147.20504732],0
r3,1,0.559808,0.340036,[153  11] ; [147   8],[154.23197492   9.76802508] ; [145.76802508   9.23197492],0
d2,1,0.608429,0.262469,[73 92] ; [73 82],[75.28125 89.71875] ; [70.71875 84.28125],0
u2,1,0.608888,0.261797,[26 25] ; [22 17],[27.2 23.8] ; [20.8 18.2],0
u3,1,0.651032,0.204601,[28 24] ; [24 17],[29.07526882 22.92473118] ; [22.92473118 18.07526882],0
n1,1,0.655781,0.19869,[20 39] ; [10 24],[19.03225806 39.96774194] ; [10.96774194 23.03225806],0
p7,1,0.663662,0.189106,[77 86] ; [77 78],[78.93710692 84.06289308] ; [75.06289308 79.93710692],0
b1,1,0.679779,0.170375,[ 57 109] ; [57 99],[ 58.77018634 107.22981366] ; [ 55.22981366 100.77018634],0
p1,1,0.707053,0.141239,[  7 158] ; [  8 148],[  7.71028037 157.28971963] ; [  7.28971963 148.71028037],0
d3,1,0.760014,0.093308,[112  52] ; [109  47],[113.2625  50.7375] ; [107.7375  48.2625],0
a6,1,0.816315,0.053958,[119  47] ; [110  46],[118.05590062  47.94409938] ; [110.94409938  45.05590062],0
r4,1,0.818511,0.052652,[140  26] ; [133  23],[140.73913043  25.26086957] ; [132.26086957  23.73913043],0
p11,1,0.880994,0.022413,[119  47] ; [113  43],[119.60248447  46.39751553] ; [112.39751553  43.60248447],0
v4,1,0.884436,0.021126,[154  10] ; [144  10],[153.68553459  10.31446541] ; [144.31446541   9.68553459],0
d1,1,0.891917,0.018463,[86 80] ; [82 74],[86.60869565 79.39130435] ; [81.39130435 74.60869565],0
n2,1,0.911588,0.012329,[41 18] ; [24 10],[41.23655914 17.76344086] ; [23.76344086 10.23655914],0
b4,1,0.91423,0.0116,[101  65] ; [94 62],[100.52795031  65.47204969] ; [94.47204969 61.52795031],0
a1,1,0.929087,0.00792,[  4 162] ; [  4 152],[  4.1242236 161.8757764] ; [  3.8757764 152.1242236],0
n3,1,0.938395,0.005973,[45 15] ; [26  9],[44.84210526 15.15789474] ; [26.15789474  8.84210526],0
b2,1,0.966668,0.001746,[33 56] ; [37 62],[33.13829787 55.86170213] ; [36.86170213 62.13829787],0
b3,1,0.966668,0.001746,[33 56] ; [37 62],[33.13829787 55.86170213] ; [36.86170213 62.13829787],0
a7,1,0.970433,0.001374,[117  47] ; [111  45],[116.85  47.15] ; [111.15  44.85],0
