Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,2e-06,23.132238,[ 4 32] ; [42 28],[15.62264151 20.37735849] ; [30.37735849 39.62264151],1
a3,1,0.461826,0.541465,[25 12] ; [52 18],[26.62616822 10.37383178] ; [50.37383178 19.62616822],0
a1,1,0.508675,0.436792,[ 2 35] ; [ 2 68],[ 1.38317757 35.61682243] ; [ 2.61682243 67.38317757],0
s3,1,0.515113,0.423666,[25 11] ; [52 17],[26.4  9.6] ; [50.6 18.4],0
u3,1,0.547403,0.361991,[6 6] ; [11  7],[6.8 5.2] ; [10.2  7.8],0
p1,1,0.553694,0.350741,[ 2 35] ; [ 6 64],[ 2.76635514 34.23364486] ; [ 5.23364486 64.76635514],0
v3,1,0.664366,0.188263,[10 26] ; [22 47],[10.97142857 25.02857143] ; [21.02857143 47.97142857],0
r2,1,0.688988,0.160183,[32  4] ; [63  6],[32.57142857  3.42857143] ; [62.42857143  6.57142857],0
s7,1,0.717214,0.131178,[22 14] ; [44 24],[22.84615385 13.15384615] ; [43.15384615 24.84615385],0
n1,1,0.75235,0.099567,[4 8] ; [3 8],[3.65217391 8.34782609] ; [3.34782609 7.65217391],0
s1,1,0.826071,0.048287,[ 3 33] ; [ 5 65],[ 2.71698113 33.28301887] ; [ 5.28301887 64.71698113],0
b5,1,0.856479,0.03271,[21 16] ; [41 29],[21.43925234 15.56074766] ; [40.56074766 29.43925234],0
v2,1,0.890106,0.019091,[17 18] ; [33 37],[16.66666667 18.33333333] ; [33.33333333 36.66666667],0
n2,1,0.901321,0.015374,[9 3] ; [8 3],[8.86956522 3.13043478] ; [8.13043478 2.86956522],0
n3,1,0.923708,0.009171,[10  2] ; [9 2],[9.91304348 2.08695652] ; [9.08695652 1.91304348],0
p12,1,0.934545,0.006745,[ 3 34] ; [ 6 64],[ 3.11214953 33.88785047] ; [ 5.88785047 64.11214953],0
b1,1,0.956741,0.002942,[15 22] ; [28 42],[14.86915888 22.13084112] ; [28.13084112 41.86915888],0
