Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,30.05543,[23  5] ; [ 2 24],[12.96296296 15.03703704] ; [12.03703704 13.96296296],1
b5,1,0.598905,0.27665,[16 12] ; [13 13],[15.03703704 12.96296296] ; [13.96296296 12.03703704],0
a6,1,0.610063,0.260084,[11 17] ; [12 14],[11.92592593 16.07407407] ; [11.07407407 14.92592593],0
n3,1,0.621685,0.243506,[6 5] ; [9 5],[6.6 4.4] ; [8.4 5.6],0
n1,1,0.67844,0.171887,[4 7] ; [ 4 10],[3.52 7.48] ; [4.48 9.52],0
v2,1,0.700116,0.148352,[10 18] ; [ 8 18],[ 9.33333333 18.66666667] ; [ 8.66666667 17.33333333],0
a1,1,0.701869,0.146535,[ 3 25] ; [ 2 24],[ 2.59259259 25.40740741] ; [ 2.40740741 23.59259259],0
s4,1,0.841196,0.040146,[ 6 22] ; [ 5 21],[ 5.7037037 22.2962963] ; [ 5.2962963 20.7037037],0
a4,1,0.892513,0.018259,[ 8 20] ; [ 7 19],[ 7.77777778 20.22222222] ; [ 7.22222222 18.77777778],0
r1,1,0.892513,0.018259,[ 8 20] ; [ 7 19],[ 7.77777778 20.22222222] ; [ 7.22222222 18.77777778],0
s5,1,0.923289,0.009272,[ 3 25] ; [ 3 23],[ 3.11111111 24.88888889] ; [ 2.88888889 23.11111111],0
u2,1,0.978351,0.000736,[6 7] ; [7 8],[6.03571429 6.96428571] ; [6.96428571 8.03571429],0
a7,1,0.98386,0.000409,[13 15] ; [12 14],[12.96296296 15.03703704] ; [12.03703704 13.96296296],0
d5,1,1.0,0.0,[14 14] ; [13 13],[14. 14.] ; [13. 13.],0
