Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,143.26296,[255  33] ; [27 74],[208.781491  79.218509] ; [73.218509 27.781491],1
p4,1,0.679244,0.170978,[194  93] ; [66 35],[192.31958763  94.68041237] ; [67.68041237 33.31958763],0
v1,1,0.700859,0.14758,[171 104] ; [60 40],[169.4 105.6] ; [61.6 38.4],0
n4,1,0.719074,0.129382,[234  52] ; [81 20],[232.79069767  53.20930233] ; [82.20930233 18.79069767],0
a1,1,0.72147,0.127089,[ 17 271] ; [ 5 96],[ 16.28791774 271.71208226] ; [ 5.71208226 95.28791774],0
u1,1,0.750238,0.101331,[ 64 224] ; [24 77],[ 65.15167095 222.84832905] ; [22.84832905 78.15167095],0
d5,1,0.769757,0.085669,[245  42] ; [85 16],[244.09793814  42.90206186] ; [85.90206186 15.09793814],0
r4,1,0.779326,0.078511,[273  15] ; [95  6],[272.45244216  15.54755784] ; [95.54755784  5.45244216],0
v2,1,0.787927,0.072363,[164 109] ; [61 38],[165.12096774 107.87903226] ; [59.87903226 39.12096774],0
d2,1,0.840872,0.040312,[163 125] ; [56 45],[162.13881748 125.86118252] ; [56.86118252 44.13881748],0
a7,1,0.857002,0.032469,[199  88] ; [71 30],[199.71649485  87.28350515] ; [70.28350515 30.71649485],0
a8,1,0.868378,0.027463,[ 43 224] ; [15 74],[ 43.5 223.5] ; [14.5 74.5],0
p7,1,0.899984,0.015796,[193  84] ; [69 31],[192.50397878  84.49602122] ; [69.49602122 30.50397878],0
r3,1,0.949526,0.004007,[277  11] ; [97  4],[276.89460154  11.10539846] ; [97.10539846  3.89460154],0
r1,1,0.964578,0.001972,[243  43] ; [86 15],[243.1369509  42.8630491] ; [85.8630491 15.1369509],0
p3,1,0.988453,0.000209,[168 120] ; [59 42],[168.06169666 119.93830334] ; [58.93830334 42.06169666],0
a4,1,0.993826,6e-05,[137 151] ; [48 53],[136.96658098 151.03341902] ; [48.03341902 52.96658098],0
