Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,2e-06,22.317067,[36 29] ; [14 65],[22.56944444 42.43055556] ; [27.43055556 51.56944444],1
n1,1,0.236212,1.403061,[ 4 12] ; [12 16],[ 5.81818182 10.18181818] ; [10.18181818 17.81818182],0
v4,1,0.237563,1.394999,[64  2] ; [74  6],[62.38356164  3.61643836] ; [75.61643836  4.38356164],0
p6,1,0.267996,1.226974,[21 44] ; [33 47],[24.20689655 40.79310345] ; [29.79310345 50.20689655],0
u2,1,0.314956,1.009779,[5 5] ; [19  9],[6.31578947 3.68421053] ; [17.68421053 10.31578947],0
p2,1,0.328835,0.953481,[52 14] ; [68 12],[54.24657534 11.75342466] ; [65.75342466 14.24657534],0
b4,1,0.343424,0.897606,[39 27] ; [41 39],[36.16438356 29.83561644] ; [43.83561644 36.16438356],0
s5,1,0.362791,0.828209,[23 38] ; [24 55],[20.47857143 40.52142857] ; [26.52142857 52.47857143],0
p7,1,0.373617,0.791599,[44 22] ; [47 32],[41.42068966 24.57931034] ; [49.57931034 29.42068966],0
a4,1,0.413642,0.668308,[30 36] ; [31 49],[27.57534247 38.42465753] ; [33.42465753 46.57534247],0
s7,1,0.422886,0.64228,[48 14] ; [55 22],[45.94244604 16.05755396] ; [57.05755396 19.94244604],0
d4,1,0.44599,0.580824,[56 10] ; [64 16],[54.24657534 11.75342466] ; [65.75342466 14.24657534],0
p4,1,0.446594,0.579281,[38 28] ; [51 29],[40.23287671 25.76712329] ; [48.76712329 31.23287671],0
p9,1,0.523615,0.406768,[57  9] ; [66 14],[55.60273973 10.39726027] ; [67.39726027 12.60273973],0
p12,1,0.531657,0.391223,[ 6 60] ; [ 5 74],[ 5.00689655 60.99310345] ; [ 5.99310345 73.00689655],0
a5,1,0.540108,0.37534,[50 16] ; [57 23],[48.36986301 17.63013699] ; [58.63013699 21.36986301],0
s3,1,0.570237,0.322286,[49 17] ; [56 24],[47.46575342 18.53424658] ; [57.53424658 22.46575342],0
d3,1,0.574364,0.315435,[45 21] ; [51 29],[43.39726027 22.60273973] ; [52.60273973 27.39726027],0
p5,1,0.608732,0.262026,[ 5 61] ; [ 8 72],[ 5.87671233 60.12328767] ; [ 7.12328767 72.87671233],0
s6,1,0.612387,0.256714,[53 13] ; [66 13],[54.16551724 11.83448276] ; [64.83448276 14.16551724],0
a8,1,0.613922,0.254503,[ 8 52] ; [ 8 68],[ 7.05882353 52.94117647] ; [ 8.94117647 67.05882353],0
p3,1,0.629123,0.233253,[34 32] ; [38 42],[32.54794521 33.45205479] ; [39.45205479 40.54794521],0
b2,1,0.671145,0.180265,[16 25] ; [17 32],[15.03333333 25.96666667] ; [17.96666667 31.03333333],0
b3,1,0.671145,0.180265,[16 25] ; [17 32],[15.03333333 25.96666667] ; [17.96666667 31.03333333],0
s4,1,0.684764,0.164812,[14 52] ; [19 60],[15.02068966 50.97931034] ; [17.97931034 61.02068966],0
n4,1,0.71519,0.133148,[52 14] ; [61 19],[51.08219178 14.91780822] ; [61.91780822 18.08219178],0
b5,1,0.739455,0.110606,[32 34] ; [41 39],[33. 33.] ; [40. 40.],0
u3,1,0.7437,0.106901,[7 3] ; [18 10],[6.57894737 3.42105263] ; [18.42105263  9.57894737],0
p11,1,0.748859,0.102492,[51 15] ; [60 20],[50.17808219 15.82191781] ; [60.82191781 19.17808219],0
a1,1,0.811893,0.056637,[ 2 64] ; [ 3 77],[ 2.26027397 63.73972603] ; [ 2.73972603 77.26027397],0
s2,1,0.86029,0.030978,[43 23] ; [51 29],[42.49315068 23.50684932] ; [51.50684932 28.49315068],0
p8,1,0.86259,0.029956,[34 31] ; [43 37],[34.51724138 30.48275862] ; [42.48275862 37.51724138],0
b1,1,0.966763,0.001736,[27 39] ; [33 47],[27.12328767 38.87671233] ; [32.87671233 47.12328767],0
n5,1,0.979443,0.000664,[47 18] ; [58 22],[47.06896552 17.93103448] ; [57.93103448 22.06896552],0
n6,1,0.984143,0.000395,[57  9] ; [69 11],[56.95890411  9.04109589] ; [69.04109589 10.95890411],0
