Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b1,1,0.000118,14.827371,[23 46] ; [56 31],[34.94230769 34.05769231] ; [44.05769231 42.94230769],1
u3,1,0.35855,0.842967,[15 11] ; [17 20],[13.20634921 12.79365079] ; [18.79365079 18.20634921],0
p12,1,0.421697,0.645581,[ 2 66] ; [ 1 86],[ 1.31612903 66.68387097] ; [ 1.68387097 85.31612903],0
u2,1,0.484018,0.489796,[13 12] ; [15 20],[11.66666667 13.33333333] ; [16.33333333 18.66666667],0
s8,1,0.5189,0.416079,[14 55] ; [14 72],[12.46451613 56.53548387] ; [15.53548387 70.46451613],0
d3,1,0.601933,0.27209,[34 35] ; [46 40],[35.61290323 33.38709677] ; [44.38709677 41.61290323],0
a3,1,0.659187,0.194513,[43 26] ; [50 35],[41.66883117 27.33116883] ; [51.33116883 33.66883117],0
a4,1,0.676302,0.174318,[32 37] ; [37 49],[30.71612903 38.28387097] ; [38.28387097 47.71612903],0
b2,1,0.696028,0.152637,[16 32] ; [20 34],[16.94117647 31.05882353] ; [19.05882353 34.94117647],0
b3,1,0.696028,0.152637,[16 32] ; [20 34],[16.94117647 31.05882353] ; [19.05882353 34.94117647],0
p5,1,0.701168,0.14726,[ 1 68] ; [ 2 85],[ 1.32692308 67.67307692] ; [ 1.67307692 85.32692308],0
v3,1,0.703265,0.145098,[18 50] ; [19 61],[17. 51.] ; [20. 60.],0
d4,1,0.721038,0.1275,[49 19] ; [59 26],[48. 20.] ; [60. 25.],0
s7,1,0.741921,0.108445,[17 49] ; [22 56],[17.875 48.125] ; [21.125 56.875],0
s2,1,0.757778,0.095111,[20 47] ; [24 63],[19.14285714 47.85714286] ; [24.85714286 62.14285714],0
s5,1,0.774065,0.082404,[13 53] ; [15 69],[12.32 53.68] ; [15.68 68.32],0
n5,1,0.835938,0.042887,[37 32] ; [47 38],[37.63636364 31.36363636] ; [46.36363636 38.63636364],0
p7,1,0.837364,0.042134,[20 48] ; [24 62],[19.42857143 48.57142857] ; [24.57142857 61.42857143],0
s6,1,0.86713,0.027991,[29 40] ; [35 51],[28.49032258 40.50967742] ; [35.50967742 50.49032258],0
s3,1,0.869557,0.026969,[26 42] ; [34 52],[26.49350649 41.50649351] ; [33.50649351 52.49350649],0
a5,1,0.875996,0.024351,[38 31] ; [49 38],[38.48076923 30.51923077] ; [48.51923077 38.48076923],0
a8,1,0.905782,0.014009,[ 8 55] ; [10 73],[ 7.76712329 55.23287671] ; [10.23287671 72.76712329],0
d1,1,0.934849,0.006682,[29 40] ; [36 51],[28.75 40.25] ; [36.25 50.75],0
u1,1,0.940865,0.005503,[ 9 60] ; [11 76],[ 8.84615385 60.15384615] ; [11.15384615 75.84615385],0
a6,1,0.958225,0.002744,[38 31] ; [47 39],[37.83870968 31.16129032] ; [47.16129032 38.83870968],0
p4,1,0.972707,0.001171,[20 49] ; [25 62],[19.90384615 49.09615385] ; [25.09615385 61.90384615],0
b5,1,0.994931,4e-05,[42 27] ; [53 34],[42.01923077 26.98076923] ; [52.98076923 34.01923077],0
