Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,31.481607,[82 12] ; [ 3 11],[73.98148148 20.01851852] ; [11.01851852  2.98148148],1
n5,1,0.707853,0.140431,[35 58] ; [6 8],[35.63551402 57.36448598] ; [5.36448598 8.63551402],0
a6,1,0.744071,0.10658,[58 36] ; [8 6],[57.44444444 36.55555556] ; [8.55555556 5.44444444],0
a5,1,0.776891,0.0803,[64 30] ; [9 5],[63.53703704 30.46296296] ; [9.46296296 4.53703704],0
p8,1,0.779395,0.07846,[54 40] ; [8 5],[54.46728972 39.53271028] ; [7.53271028 5.46728972],0
a8,1,0.799875,0.064267,[ 5 80] ; [ 1 12],[ 5.20408163 79.79591837] ; [ 0.79591837 12.20408163],0
n1,1,0.808514,0.05873,[10 20] ; [2 5],[ 9.72972973 20.27027027] ; [2.27027027 4.72972973],0
v3,1,0.866977,0.028056,[23 64] ; [ 4 10],[23.25742574 63.74257426] ; [ 3.74257426 10.25742574],0
d4,1,0.870116,0.026736,[72 22] ; [11  3],[72.24074074 21.75925926] ; [10.75925926  3.24074074],0
n2,1,0.918613,0.010441,[22  8] ; [5 2],[21.89189189  8.10810811] ; [5.10810811 1.89189189],0
p7,1,0.961942,0.002277,[67 26] ; [10  4],[66.92523364 26.07476636] ; [10.07476636  3.92523364],0
v1,1,0.973312,0.001119,[39 51] ; [6 8],[38.94230769 51.05769231] ; [6.05769231 7.94230769],0
