Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,56.22164,[226  22] ; [23 25],[208.62162162  39.37837838] ; [40.37837838  7.62162162],1
d2,1,0.633284,0.227633,[139 110] ; [25 23],[137.49494949 111.50505051] ; [26.50505051 21.49494949],0
b2,1,0.700139,0.148327,[ 81 100] ; [14 20],[ 79.97674419 101.02325581] ; [15.02325581 18.97674419],0
b3,1,0.700139,0.148327,[ 81 100] ; [14 20],[ 79.97674419 101.02325581] ; [15.02325581 18.97674419],0
s5,1,0.702444,0.145942,[115 121] ; [21 25],[113.81560284 122.18439716] ; [22.18439716 23.81560284],0
a8,1,0.710616,0.137663,[ 40 184] ; [ 7 38],[ 39.13754647 184.86245353] ; [ 7.86245353 37.13754647],0
v2,1,0.720881,0.12765,[152  90] ; [27 18],[150.93379791  91.06620209] ; [28.06620209 16.93379791],0
u1,1,0.841605,0.039937,[ 64 185] ; [13 35],[ 64.55555556 184.44444444] ; [12.44444444 35.55555556],0
r4,1,0.867527,0.027822,[230  19] ; [44  4],[229.71717172  19.28282828] ; [44.28282828  3.71717172],0
d5,1,0.870317,0.026652,[209  39] ; [40  8],[208.62162162  39.37837838] ; [40.37837838  7.62162162],0
s1,1,0.92512,0.008833,[ 11 235] ; [ 2 46],[ 10.87755102 235.12244898] ; [ 2.12244898 45.87755102],0
d4,1,0.931867,0.00731,[213  35] ; [41  7],[212.81081081  35.18918919] ; [41.18918919  6.81081081],0
a1,1,0.952108,0.003607,[ 15 234] ; [ 3 45],[ 15.09090909 233.90909091] ; [ 2.90909091 45.09090909],0
r3,1,0.961302,0.002354,[239  10] ; [46  2],[238.93939394  10.06060606] ; [46.06060606  1.93939394],0
v4,1,0.975874,0.000915,[243   5] ; [47  1],[242.97297297   5.02702703] ; [47.02702703  0.97297297],0
