Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,61.427851,[192  74] ; [45 96],[154.89434889 111.10565111] ; [82.10565111 58.89434889],1
s6,1,0.056827,3.627658,[147 119] ; [62 75],[137.95037221 128.04962779] ; [71.04962779 65.95037221],0
p8,1,0.061949,3.484411,[ 88 175] ; [ 34 105],[ 79.8159204 183.1840796] ; [42.1840796 96.8159204],0
b3,1,0.072062,3.235422,[43 94] ; [38 50],[49.32 87.68] ; [31.68 56.32],0
b2,1,0.072062,3.235422,[43 94] ; [38 50],[49.32 87.68] ; [31.68 56.32],0
a1,1,0.076292,3.14218,[ 10 258] ; [ 11 130],[ 13.7603912 254.2396088] ; [  7.2396088 133.7603912],0
u2,1,0.088662,2.898507,[46 38] ; [22 33],[41.09352518 42.90647482] ; [26.90647482 28.09352518],0
v3,1,0.120386,2.41229,[ 89 172] ; [ 36 100],[ 82.17884131 178.82115869] ; [42.82115869 93.17884131],0
n5,1,0.146118,2.112316,[163 103] ; [96 44],[169.68965517  96.31034483] ; [89.31034483 50.68965517],0
a3,1,0.165141,1.926509,[181  84] ; [86 54],[174.7037037  90.2962963] ; [92.2962963 47.7037037],0
p2,1,0.198231,1.655363,[186  82] ; [89 52],[180.19559902  87.80440098] ; [94.80440098 46.19559902],0
p12,1,0.248474,1.331862,[  9 258] ; [  8 130],[ 11.20740741 255.79259259] ; [  5.79259259 132.20740741],0
s1,1,0.322788,0.977617,[  8 255] ; [  7 133],[  9.78908189 253.21091811] ; [  5.21091811 134.78908189],0
s5,1,0.33064,0.946391,[ 57 201] ; [ 36 100],[ 60.89847716 197.10152284] ; [ 32.10152284 103.89847716],0
n3,1,0.331218,0.94413,[53 24] ; [34 22],[50.36842105 26.63157895] ; [36.63157895 19.36842105],0
n4,1,0.337334,0.920535,[173  95] ; [97 43],[177.35294118  90.64705882] ; [92.64705882 47.35294118],0
s2,1,0.340465,0.908681,[111 156] ; [51 88],[106.53694581 160.46305419] ; [55.46305419 83.53694581],0
s4,1,0.372652,0.794803,[ 42 224] ; [ 27 113],[ 45.20689655 220.79310345] ; [ 23.79310345 116.20689655],0
p6,1,0.434299,0.611299,[ 40 223] ; [ 25 112],[ 42.7375 220.2625] ; [ 22.2625 114.7375],0
b4,1,0.440303,0.595493,[157 111] ; [77 64],[153.33007335 114.66992665] ; [80.66992665 60.33007335],0
a5,1,0.450625,0.56908,[168 100] ; [83 58],[164.46943765 103.53056235] ; [86.53056235 54.46943765],0
u4,1,0.493234,0.469463,[  4 264] ; [  1 140],[  3.27628362 264.72371638] ; [  1.72371638 139.27628362],0
p3,1,0.512399,0.429166,[ 55 212] ; [ 33 108],[ 57.58823529 209.41176471] ; [ 30.41176471 110.58823529],0
p1,1,0.561272,0.337507,[ 15 251] ; [ 10 131],[ 16.33906634 249.66093366] ; [  8.66093366 132.33906634],0
v1,1,0.590982,0.288813,[105 155] ; [60 79],[107.51879699 152.48120301] ; [57.48120301 81.51879699],0
s3,1,0.704297,0.14404,[133 132] ; [67 72],[131.18811881 133.81188119] ; [68.81188119 70.18811881],0
p7,1,0.764412,0.089815,[116 141] ; [61 79],[114.58186398 142.41813602] ; [62.41813602 77.58186398],0
p11,1,0.790996,0.070234,[179  89] ; [96 45],[180.19559902  87.80440098] ; [94.80440098 46.19559902],0
n6,1,0.808366,0.058823,[197  70] ; [101  38],[195.97536946  71.02463054] ; [102.02463054  36.97536946],0
s8,1,0.835923,0.042895,[ 85 183] ; [43 97],[ 84.07843137 183.92156863] ; [43.92156863 96.07843137],0
n2,1,0.845808,0.037819,[55 23] ; [40 18],[54.48529412 23.51470588] ; [40.51470588 17.48529412],0
d2,1,0.860779,0.030759,[109 158] ; [58 81],[109.82512315 157.17487685] ; [57.17487685 81.82512315],0
n1,1,0.935115,0.006628,[27 49] ; [21 37],[27.2238806 48.7761194] ; [20.7761194 37.2238806],0
s7,1,0.968185,0.001591,[ 91 168] ; [47 86],[ 91.17857143 167.82142857] ; [46.82142857 86.17857143],0
a4,1,0.99536,3.4e-05,[101 166] ; [53 87],[101.02702703 165.97297297] ; [52.97297297 87.02702703],0
