Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,27.907351,[29 39] ; [ 7 86],[15.20496894 52.79503106] ; [20.79503106 72.20496894],1
p3,1,0.487657,0.481691,[21 50] ; [23 70],[19.04878049 51.95121951] ; [24.95121951 68.04878049],0
s3,1,0.55297,0.352023,[28 44] ; [32 61],[26.18181818 45.81818182] ; [33.81818182 59.18181818],0
a8,1,0.589987,0.290364,[ 3 62] ; [ 6 84],[ 3.77419355 61.22580645] ; [ 5.22580645 84.77419355],0
p6,1,0.607887,0.263263,[15 54] ; [17 75],[13.71428571 55.28571429] ; [18.28571429 73.71428571],0
u3,1,0.628431,0.234194,[11 10] ; [27 19],[11.91044776  9.08955224] ; [26.08955224 19.91044776],0
n2,1,0.654596,0.200155,[15  7] ; [25 15],[14.19354839  7.80645161] ; [25.80645161 14.19354839],0
d2,1,0.669995,0.181608,[21 51] ; [30 63],[22.25454545 49.74545455] ; [28.74545455 64.25454545],0
n3,1,0.74303,0.107481,[14  9] ; [26 14],[14.6031746  8.3968254] ; [25.3968254 14.6031746],0
s2,1,0.748574,0.102733,[22 50] ; [26 66],[21.07317073 50.92682927] ; [26.92682927 65.07317073],0
n5,1,0.824566,0.04914,[29 42] ; [36 56],[28.31288344 42.68711656] ; [36.68711656 55.31288344],0
u2,1,0.830993,0.045551,[12  9] ; [25 21],[11.59701493  9.40298507] ; [25.40298507 20.59701493],0
p1,1,0.867765,0.027722,[ 2 70] ; [ 3 90],[ 2.18181818 69.81818182] ; [ 2.81818182 90.18181818],0
n6,1,0.924665,0.008941,[43 28] ; [57 36],[43.29268293 27.70731707] ; [56.70731707 36.29268293],0
p7,1,0.96821,0.001588,[36 34] ; [46 44],[35.875 34.125] ; [46.125 43.875],0
