Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,1e-06,23.403822,[188  51] ; [18 24],[175.20996441  63.79003559] ; [30.79003559 11.20996441],1
u1,1,0.184537,1.760702,[ 58 189] ; [ 6 36],[ 54.69896194 192.30103806] ; [ 9.30103806 32.69896194],0
a2,1,0.192364,1.699422,[ 71 176] ; [ 8 34],[ 67.51903114 179.48096886] ; [11.48096886 30.51903114],0
d4,1,0.204491,1.610002,[215  30] ; [33  8],[212.44755245  32.55244755] ; [35.55244755  5.44755245],0
a3,1,0.207164,1.591137,[191  54] ; [29 13],[187.80487805  57.19512195] ; [32.19512195  9.80487805],0
d3,1,0.213858,1.545118,[180  67] ; [26 15],[176.67361111  70.32638889] ; [29.32638889 11.67361111],0
s7,1,0.244772,1.352897,[158  78] ; [23 17],[154.76811594  81.23188406] ; [26.23188406 13.76811594],0
s6,1,0.249466,1.326294,[211  33] ; [39  3],[213.28671329  30.71328671] ; [36.71328671  5.28671329],0
n3,1,0.258944,1.274394,[41 14] ; [7 5],[39.40298507 15.59701493] ; [8.59701493 3.40298507],0
a7,1,0.327034,0.960607,[171  75] ; [26 16],[168.27083333  77.72916667] ; [28.72916667 13.27083333],0
n1,1,0.378223,0.776471,[28 27] ; [4 7],[26.66666667 28.33333333] ; [5.33333333 5.66666667],0
p1,1,0.382567,0.762435,[ 29 216] ; [ 7 35],[ 30.73170732 214.26829268] ; [ 5.26829268 36.73170732],0
p6,1,0.383812,0.758456,[116 127] ; [17 25],[113.4 129.6] ; [19.6 22.4],0
a1,1,0.404136,0.695986,[ 15 232] ; [ 4 38],[ 16.23875433 230.76124567] ; [ 2.76124567 39.23875433],0
r4,1,0.47392,0.512821,[235  12] ; [41  1],[235.88927336  11.11072664] ; [40.11072664  1.88927336],0
a5,1,0.479142,0.500815,[194  53] ; [35  7],[195.71972318  51.28027682] ; [33.28027682  8.71972318],0
v1,1,0.505421,0.443535,[152  91] ; [24 18],[150.06315789  92.93684211] ; [25.93684211 16.06315789],0
v2,1,0.659057,0.194672,[141 103] ; [24 15],[142.2614841 101.7385159] ; [22.7385159 16.2614841],0
b5,1,0.691721,0.157228,[133 114] ; [24 18],[134.183391 112.816609] ; [22.816609 19.183391],0
s8,1,0.716847,0.131534,[142 103] ; [25 16],[143.05944056 101.94055944] ; [23.94055944 17.05944056],0
p5,1,0.723473,0.125189,[ 53 194] ; [ 8 34],[ 52.1349481 194.8650519] ; [ 8.8650519 33.1349481],0
a6,1,0.726178,0.12265,[157  89] ; [25 16],[156.  90.] ; [26. 15.],0
u4,1,0.726405,0.122438,[  4 243] ; [ 1 41],[  4.2733564 242.7266436] ; [ 0.7266436 41.2733564],0
b2,1,0.754775,0.097562,[62 84] ; [11 17],[61.25287356 84.74712644] ; [11.74712644 16.25287356],0
b3,1,0.754775,0.097562,[62 84] ; [11 17],[61.25287356 84.74712644] ; [11.74712644 16.25287356],0
r2,1,0.764281,0.089918,[238   8] ; [41  1],[238.3125   7.6875] ; [40.6875  1.3125],0
n2,1,0.851791,0.034907,[47  8] ; [10  2],[46.79104478  8.20895522] ; [10.20895522  1.79104478],0
u3,1,0.85272,0.034466,[36 20] ; [8 5],[35.71014493 20.28985507] ; [8.28985507 4.71014493],0
d2,1,0.864916,0.028941,[129 116] ; [21 20],[128.4965035 116.5034965] ; [21.5034965 19.4965035],0
s2,1,0.869608,0.026947,[178  67] ; [30 12],[177.56097561  67.43902439] ; [30.43902439 11.56097561],0
n6,1,0.929913,0.007736,[220  25] ; [37  4],[220.15734266  24.84265734] ; [36.84265734  4.15734266],0
r3,1,0.937549,0.006139,[234  11] ; [40  2],[233.90243902  11.09756098] ; [40.09756098  1.90243902],0
v3,1,0.952002,0.003623,[109 136] ; [18 22],[109.1754386 135.8245614] ; [17.8245614 22.1754386],0
b4,1,0.96401,0.002036,[152  95] ; [26 16],[152.13148789  94.86851211] ; [25.86851211 16.13148789],0
a4,1,0.980648,0.000588,[124 123] ; [21 21],[123.92733564 123.07266436] ; [21.07266436 20.92733564],0
a8,1,0.982743,0.000468,[ 29 195] ; [ 5 34],[ 28.9581749 195.0418251] ; [ 5.0418251 33.9581749],0
