Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,75.469689,[43 72] ; [270  65],[79.98888889 35.01111111] ; [233.01111111 101.98888889],1
a4,1,0.367685,0.811474,[49 66] ; [159 176],[53.15555556 61.84444444] ; [154.84444444 180.15555556],0
n1,1,0.425324,0.635558,[10 16] ; [20 47],[ 8.38709677 17.61290323] ; [21.61290323 45.38709677],0
p11,1,0.430227,0.622212,[87 28] ; [266  70],[90.01108647 24.98891353] ; [262.98891353  73.01108647],0
s8,1,0.459135,0.548003,[55 60] ; [146 187],[51.59598214 63.40401786] ; [149.40401786 183.59598214],0
d2,1,0.582085,0.302876,[57 58] ; [176 159],[59.54444444 55.45555556] ; [173.45555556 161.54444444],0
p1,1,0.585669,0.297159,[  5 110] ; [ 19 316],[  6.13333333 108.86666667] ; [ 17.86666667 317.13333333],0
u4,1,0.585954,0.296708,[  3 112] ; [  6 330],[  2.29490022 112.70509978] ; [  6.70509978 329.29490022],0
a3,1,0.59602,0.28104,[88 27] ; [248  87],[85.86666667 29.13333333] ; [250.13333333  84.86666667],0
s2,1,0.597521,0.278752,[62 53] ; [169 162],[59.56278027 55.43721973] ; [171.43721973 159.56278027],0
s1,1,0.598263,0.277623,[  3 111] ; [  6 323],[  2.31602709 111.68397291] ; [  6.68397291 322.31602709],0
s3,1,0.615421,0.252357,[60 54] ; [181 146],[62.29931973 51.70068027] ; [178.70068027 148.29931973],0
n4,1,0.623393,0.241127,[90 24] ; [257  78],[88.10244989 25.89755011] ; [258.89755011  76.10244989],0
n2,1,0.640383,0.218242,[21  6] ; [49 18],[20.10638298  6.89361702] ; [49.89361702 17.10638298],0
v1,1,0.651182,0.204413,[72 40] ; [203 125],[70. 42.] ; [205. 123.],0
p6,1,0.659938,0.193599,[37 73] ; [119 212],[38.91156463 71.08843537] ; [117.08843537 213.91156463],0
d5,1,0.673103,0.177994,[96 19] ; [286  50],[97.40576497 17.59423503] ; [284.59423503  51.40576497],0
a1,1,0.740765,0.109456,[  6 109] ; [ 15 321],[  5.35476718 109.64523282] ; [ 15.64523282 320.35476718],0
n5,1,0.758126,0.094828,[82 32] ; [243  88],[83.25842697 30.74157303] ; [241.74157303  89.25842697],0
s7,1,0.803844,0.06169,[56 53] ; [161 161],[54.87935035 54.12064965] ; [162.12064965 159.87935035],0
s4,1,0.807981,0.059064,[18 97] ; [ 49 284],[17.19866071 97.80133929] ; [ 49.80133929 283.19866071],0
p8,1,0.870387,0.026623,[57 54] ; [166 163],[56.25681818 54.74318182] ; [166.74318182 162.25681818],0
v3,1,0.967247,0.001686,[59 53] ; [171 155],[58.81278539 53.18721461] ; [171.18721461 154.81278539],0
p3,1,0.980731,0.000583,[56 58] ; [165 170],[56.11135857 57.88864143] ; [164.88864143 170.11135857],0
