Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.0,50.025317,[ 21 422] ; [22 54],[ 36.70327553 406.29672447] ; [ 6.29672447 69.70327553],1
v2,1,0.21503,1.537233,[249 184] ; [47 25],[253.7980198 179.2019802] ; [42.2019802 29.7980198],0
s2,1,0.243514,1.360133,[225 218] ; [43 31],[229.64023211 213.35976789] ; [38.35976789 35.64023211],0
u3,1,0.272254,1.205357,[62 58] ; [10  5],[64. 56.] ; [8. 7.],0
n3,1,0.293559,1.103229,[70 17] ; [11  5],[68.41747573 18.58252427] ; [12.58252427  3.41747573],0
d3,1,0.317454,0.999406,[322 121] ; [51 25],[318.37957611 124.62042389] ; [54.62042389 21.37957611],0
r2,1,0.325421,0.967032,[415  23] ; [68  6],[413.19140625  24.80859375] ; [69.80859375  4.19140625],0
n1,1,0.335748,0.926599,[27 59] ; [7 9],[28.66666667 57.33333333] ; [ 5.33333333 10.66666667],0
a6,1,0.339543,0.912156,[305 139] ; [48 28],[301.40769231 142.59230769] ; [51.59230769 24.40769231],0
d5,1,0.440714,0.594421,[366  77] ; [60 16],[363.61849711  79.38150289] ; [62.38150289 13.61849711],0
d2,1,0.442268,0.59039,[213 232] ; [40 36],[216.0940499 228.9059501] ; [36.9059501 39.0940499],0
u2,1,0.444208,0.585389,[67 52] ; [10  5],[68.38059701 50.61940299] ; [8.61940299 6.38059701],0
d4,1,0.474831,0.510711,[364  79] ; [65 11],[366.17919075  76.82080925] ; [62.82080925 13.17919075],0
a8,1,0.478944,0.501267,[ 62 339] ; [13 56],[ 63.9893617 337.0106383] ; [11.0106383 57.9893617],0
n2,1,0.515366,0.423157,[64 23] ; [13  3],[65.03883495 21.96116505] ; [11.96116505  4.03883495],0
s4,1,0.517604,0.418665,[ 79 361] ; [11 63],[ 77.04280156 362.95719844] ; [12.95719844 61.04280156],0
v4,1,0.614329,0.253919,[427  13] ; [71  3],[426.30350195  13.69649805] ; [71.69649805  2.30350195],0
a7,1,0.624909,0.239028,[321 122] ; [53 23],[319.23314066 123.76685934] ; [54.76685934 21.23314066],0
s3,1,0.648965,0.207208,[254 184] ; [45 29],[255.78515625 182.21484375] ; [43.21484375 30.78515625],0
b1,1,0.674279,0.176638,[176 269] ; [32 44],[177.65834933 267.34165067] ; [30.34165067 45.65834933],0
b4,1,0.689994,0.159092,[251 194] ; [41 35],[249.4049904 195.5950096] ; [42.5950096 33.4049904],0
r1,1,0.756967,0.095769,[364  77] ; [63 12],[364.93604651  76.06395349] ; [62.06395349 12.93604651],0
a5,1,0.782271,0.076375,[333 112] ; [58 18],[333.96353167 111.03646833] ; [57.03646833 18.96353167],0
d1,1,0.786855,0.073114,[262 183] ; [46 30],[263.07101727 181.92898273] ; [44.92898273 31.07101727],0
a4,1,0.808016,0.059042,[199 244] ; [33 43],[198.02697495 244.97302505] ; [33.97302505 42.02697495],0
r3,1,0.851504,0.035044,[427  16] ; [71  3],[426.71953578  16.28046422] ; [71.28046422  2.71953578],0
r4,1,0.851842,0.034882,[407  38] ; [70  6],[407.4184261  37.5815739] ; [69.5815739  6.4184261],0
u1,1,0.933243,0.007017,[ 86 359] ; [15 61],[ 86.26679463 358.73320537] ; [14.73320537 61.26679463],0
