Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,49.38749,[ 25 455] ; [23 56],[ 41.21645796 438.78354204] ; [ 6.78354204 72.21645796],1
p10,1,0.063383,3.446585,[403  75] ; [72  6],[408.36330935  69.63669065] ; [66.63669065 11.36330935],0
a3,1,0.066558,3.365923,[369 111] ; [68 11],[375.24150268 104.75849732] ; [61.75849732 17.24150268],0
n1,1,0.169839,1.884366,[42 60] ; [9 6],[44.46153846 57.53846154] ; [6.53846154 8.46153846],0
d2,1,0.174666,1.842437,[264 215] ; [50 29],[269.54480287 209.45519713] ; [44.45519713 34.54480287],0
n6,1,0.201356,1.632513,[434  46] ; [74  4],[436.98924731  43.01075269] ; [71.01075269  6.98924731],0
b1,1,0.213181,1.549693,[190 292] ; [37 42],[195.03386809 286.96613191] ; [31.96613191 47.03386809],0
s3,1,0.223052,1.484628,[274 202] ; [50 27],[278.88607595 197.11392405] ; [45.11392405 31.88607595],0
r3,1,0.23158,1.431129,[458  22] ; [71  6],[455.87073609  24.12926391] ; [73.12926391  3.87073609],0
p2,1,0.232541,1.425252,[406  74] ; [70  8],[409.46236559  70.53763441] ; [66.53763441 11.46236559],0
r2,1,0.251192,1.316661,[454  22] ; [72  6],[451.94223827  24.05776173] ; [74.05776173  3.94223827],0
s2,1,0.293135,1.105169,[260 216] ; [47 30],[264.25316456 211.74683544] ; [42.74683544 34.25316456],0
u3,1,0.301897,1.065798,[64 49] ; [8 3],[65.61290323 47.38709677] ; [6.38709677 4.61290323],0
b3,1,0.320832,0.985551,[119 175] ; [28 31],[122.4305949 171.5694051] ; [24.5694051 34.4305949],0
b2,1,0.320832,0.985551,[119 175] ; [28 31],[122.4305949 171.5694051] ; [24.5694051 34.4305949],0
r4,1,0.324171,0.972043,[438  44] ; [69 10],[435.60427807  46.39572193] ; [71.39572193  7.60427807],0
a6,1,0.340986,0.90672,[342 139] ; [52 27],[338.41785714 142.58214286] ; [55.58214286 23.41785714],0
d1,1,0.361162,0.833847,[342 140] ; [60 19],[345.39037433 136.60962567] ; [56.60962567 22.39037433],0
a2,1,0.408915,0.681952,[144 338] ; [20 59],[140.90552585 341.09447415] ; [23.09447415 55.90552585],0
p11,1,0.432348,0.616508,[391  91] ; [67 12],[393.50445633  88.49554367] ; [64.49554367 14.50445633],0
v4,1,0.520127,0.413641,[459  23] ; [72  5],[457.8568873  24.1431127] ; [73.1431127  3.8568873],0
u1,1,0.567822,0.32634,[108 374] ; [20 59],[109.97504456 372.02495544] ; [18.02495544 60.97504456],0
a8,1,0.574492,0.315224,[ 73 363] ; [10 61],[ 71.37672584 364.62327416] ; [11.62327416 59.37672584],0
a7,1,0.670777,0.180695,[352 129] ; [56 23],[350.44285714 130.55714286] ; [57.55714286 21.44285714],0
a4,1,0.700894,0.147543,[244 236] ; [42 37],[245.58139535 234.41860465] ; [40.41860465 38.58139535],0
b4,1,0.706027,0.142278,[282 200] ; [48 31],[283.52941176 198.47058824] ; [46.47058824 32.52941176],0
s4,1,0.734753,0.114792,[ 76 399] ; [11 65],[ 75. 400.] ; [12. 64.],0
a5,1,0.808585,0.058686,[384  98] ; [62 17],[383.1942959  98.8057041] ; [62.8057041 16.1942959],0
d3,1,0.83517,0.043295,[367 115] ; [61 18],[367.72905526 114.27094474] ; [60.27094474 18.72905526],0
u2,1,0.84219,0.039638,[64 47] ; [6 5],[63.68852459 47.31147541] ; [6.31147541 4.68852459],0
n2,1,0.86555,0.028667,[80 24] ; [12  4],[79.73333333 24.26666667] ; [12.26666667  3.73333333],0
r1,1,0.916758,0.010924,[397  84] ; [64 14],[396.6744186  84.3255814] ; [64.3255814 13.6744186],0
v2,1,0.958184,0.002749,[278 189] ; [45 31],[277.79189687 189.20810313] ; [45.20810313 30.79189687],0
d5,1,0.996199,2.3e-05,[427  55] ; [70  9],[427.01247772  54.98752228] ; [69.98752228  9.01247772],0
