Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,222.34656,[ 28 114] ; [328  46],[97.96899225 44.03100775] ; [258.03100775 115.96899225],1
p3,1,0.003609,8.470567,[ 39 102] ; [156 219],[53.28488372 87.71511628] ; [141.71511628 233.28488372],0
n2,1,0.003958,8.30317,[31 24] ; [71 19],[38.68965517 16.31034483] ; [63.31034483 26.68965517],0
d5,1,0.006015,7.545868,[94 49] ; [290  84],[106.21276596  36.78723404] ; [277.78723404  96.21276596],0
p6,1,0.007676,7.107447,[ 23 117] ; [103 267],[ 34.58823529 105.41176471] ; [ 91.41176471 278.58823529],0
a6,1,0.011899,6.325891,[82 61] ; [259 116],[94.13706564 48.86293436] ; [246.86293436 128.13706564],0
a5,1,0.013621,6.086573,[80 63] ; [254 122],[92.02697495 50.97302505] ; [241.97302505 134.02697495],0
d4,1,0.013957,6.043601,[98 43] ; [299  76],[108.48255814  32.51744186] ; [288.51744186  86.48255814],0
a3,1,0.019181,5.484956,[77 65] ; [244 129],[88.50873786 53.49126214] ; [232.49126214 140.50873786],0
s2,1,0.020334,5.382967,[ 34 108] ; [129 244],[44.94368932 97.05631068] ; [118.05631068 254.94368932],0
s1,1,0.021798,5.261838,[ 10 131] ; [ 10 361],[  5.5078125 135.4921875] ; [ 14.4921875 356.5078125],0
n4,1,0.033458,4.522173,[87 55] ; [267 109],[97.04247104 44.95752896] ; [256.95752896 119.04247104],0
d2,1,0.064557,3.41627,[65 76] ; [139 235],[55.85242718 85.14757282] ; [148.14757282 225.85242718],0
d1,1,0.071787,3.241683,[60 83] ; [191 185],[69.15799615 73.84200385] ; [181.84200385 194.15799615],0
b5,1,0.072044,3.235822,[77 66] ; [235 141],[85.96531792 57.03468208] ; [226.03468208 149.96531792],0
s5,1,0.098303,2.73286,[ 22 121] ; [ 80 285],[ 28.71259843 114.28740157] ; [ 73.28740157 291.71259843],0
r1,1,0.138601,2.193425,[96 46] ; [278  97],[102.72340426  39.27659574] ; [271.27659574 103.72340426],0
p1,1,0.148016,2.092582,[ 12 130] ; [ 19 356],[  8.51450677 133.48549323] ; [ 22.48549323 352.51450677],0
s7,1,0.152045,2.051617,[ 26 107] ; [ 93 268],[ 32.03846154 100.96153846] ; [ 86.96153846 274.03846154],0
p12,1,0.173049,1.856327,[  2 140] ; [ 14 361],[  4.39458414 137.60541586] ; [ 11.60541586 363.39458414],0
s3,1,0.178892,1.806802,[51 91] ; [157 213],[57.6875 84.3125] ; [150.3125 219.6875],0
a4,1,0.181018,1.789248,[51 90] ; [160 215],[57.65697674 83.34302326] ; [153.34302326 221.65697674],0
a8,1,0.239178,1.385433,[ 10 121] ; [ 39 306],[ 13.48529412 117.51470588] ; [ 35.51470588 309.48529412],0
v3,1,0.274893,1.192167,[ 35 104] ; [109 253],[39.95209581 99.04790419] ; [104.04790419 257.95209581],0
u2,1,0.307578,1.041045,[28 36] ; [67 63],[31.34020619 32.65979381] ; [63.65979381 66.34020619],0
a2,1,0.347652,0.882007,[ 23 120] ; [ 74 302],[ 26.72639692 116.27360308] ; [ 70.27360308 305.72639692],0
a1,1,0.427294,0.630167,[  8 135] ; [ 15 361],[  6.3371869 136.6628131] ; [ 16.6628131 359.3371869],0
b2,1,0.606437,0.265397,[26 58] ; [ 53 137],[24.2189781 59.7810219] ; [ 54.7810219 135.2189781],0
b3,1,0.606437,0.265397,[26 58] ; [ 53 137],[24.2189781 59.7810219] ; [ 54.7810219 135.2189781],0
u3,1,0.654508,0.200264,[30 36] ; [63 66],[31.47692308 34.52307692] ; [61.52307692 67.47692308],0
u1,1,0.697399,0.151192,[ 15 128] ; [ 44 332],[ 16.25626204 126.74373796] ; [ 42.74373796 333.25626204],0
s4,1,0.747606,0.103554,[ 22 120] ; [ 62 310],[ 23.20622568 118.79377432] ; [ 60.79377432 311.20622568],0
b4,1,0.874967,0.02476,[84 59] ; [218 158],[83.21001927 59.78998073] ; [218.78998073 157.21001927],0
u4,1,0.908662,0.013162,[  1 142] ; [  3 373],[  1.10211946 141.89788054] ; [  2.89788054 373.10211946],0
n1,1,0.978176,0.000748,[19 37] ; [30 59],[18.92413793 37.07586207] ; [30.07586207 58.92413793],0
