Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,3.7e-05,17.011005,[53 28] ; [126 190],[36.52141058 44.47858942] ; [142.47858942 173.52141058],1
p7,1,0.327246,0.959767,[62 21] ; [220  98],[58.36907731 24.63092269] ; [223.63092269  94.36907731],0
a3,1,0.333225,0.936324,[68 20] ; [266  59],[71.16707022 16.83292978] ; [262.83292978  62.16707022],0
b5,1,0.342988,0.899231,[55 33] ; [186 141],[51.10361446 36.89638554] ; [189.89638554 137.10361446],0
p4,1,0.346428,0.886498,[56 32] ; [224 101],[59.66101695 28.33898305] ; [220.33898305 104.66101695],0
d3,1,0.376398,0.782433,[67 21] ; [232  93],[63.7094431 24.2905569] ; [235.2905569  89.7094431],0
n2,1,0.380138,0.770257,[19  3] ; [56 16],[17.55319149  4.44680851] ; [57.44680851 14.55319149],0
a2,1,0.42115,0.647104,[22 66] ; [ 96 231],[25.02168675 62.97831325] ; [ 92.97831325 234.02168675],0
d4,1,0.504727,0.444984,[73 15] ; [278  46],[74.97087379 13.02912621] ; [276.02912621  47.97087379],0
p3,1,0.543709,0.368708,[48 40] ; [189 136],[50.49878935 37.50121065] ; [186.50121065 138.49878935],0
d2,1,0.567353,0.327132,[46 42] ; [181 144],[48.36803874 39.63196126] ; [178.63196126 146.36803874],0
u2,1,0.588279,0.29304,[12  8] ; [40 20],[13.  7.] ; [39. 21.],0
p10,1,0.60283,0.270749,[73 14] ; [279  45],[74.51094891 12.48905109] ; [277.48905109  46.51094891],0
p11,1,0.647079,0.209602,[68 20] ; [260  67],[69.55180723 18.44819277] ; [258.44819277  68.55180723],0
s1,1,0.67158,0.179759,[ 5 82] ; [ 15 308],[ 4.24390244 82.75609756] ; [ 15.75609756 307.24390244],0
p12,1,0.699706,0.148778,[ 8 80] ; [ 34 290],[ 8.97087379 79.02912621] ; [ 33.02912621 290.97087379],0
u1,1,0.702144,0.146251,[23 65] ; [ 79 248],[21.62891566 66.37108434] ; [ 80.37108434 246.62891566],0
b4,1,0.733426,0.115989,[48 40] ; [185 142],[49.40722892 38.59277108] ; [183.59277108 143.40722892],0
a4,1,0.782324,0.076337,[42 46] ; [161 165],[43.14975845 44.85024155] ; [159.85024155 166.14975845],0
d1,1,0.806611,0.059927,[55 33] ; [209 118],[55.98072289 32.01927711] ; [208.01927711 118.98072289],0
b1,1,0.808449,0.058771,[34 54] ; [131 196],[34.98795181 53.01204819] ; [130.01204819 196.98795181],0
s8,1,0.848311,0.036586,[61 27] ; [228  96],[61.72815534 26.27184466] ; [227.27184466  96.72815534],0
p2,1,0.874684,0.024873,[75 13] ; [280  46],[75.4589372 12.5410628] ; [279.5410628  46.4589372],0
a6,1,0.893775,0.01783,[58 30] ; [216 108],[58.52427184 29.47572816] ; [215.47572816 108.52427184],0
p9,1,0.932465,0.007182,[77  9] ; [292  33],[77.21167883  8.78832117] ; [291.78832117  33.21167883],0
d5,1,0.932747,0.007122,[73 15] ; [270  54],[73.26213592 14.73786408] ; [269.73786408  54.26213592],0
p1,1,0.949105,0.004074,[ 9 79] ; [ 34 291],[ 9.1622276 78.8377724] ; [ 33.8377724 291.1622276],0
u3,1,0.966659,0.001747,[14  6] ; [43 18],[14.07407407  5.92592593] ; [42.92592593 18.07407407],0
