Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,27.670456,[ 22 107] ; [64 71],[42.02272727 86.97727273] ; [43.97727273 91.02272727],1
p8,1,0.550832,0.355829,[ 28 106] ; [ 33 105],[ 30.05147059 103.94852941] ; [ 30.94852941 107.05147059],0
n4,1,0.552427,0.352988,[92 42] ; [100  39],[94.24175824 39.75824176] ; [97.75824176 41.24175824],0
n5,1,0.56042,0.338977,[89 45] ; [87 51],[86.70588235 47.29411765] ; [89.29411765 48.70588235],0
n1,1,0.624728,0.239278,[20 28] ; [15 26],[18.87640449 29.12359551] ; [16.12359551 24.87640449],0
s4,1,0.640388,0.218236,[ 22 110] ; [ 20 117],[ 20.60966543 111.39033457] ; [ 21.39033457 115.60966543],0
d3,1,0.644907,0.212382,[93 41] ; [100  39],[94.73260073 39.26739927] ; [98.26739927 40.73260073],0
a6,1,0.663427,0.189387,[92 42] ; [92 47],[90.31501832 43.68498168] ; [93.68498168 45.31501832],0
s3,1,0.675601,0.175119,[65 68] ; [63 73],[63.28624535 69.71375465] ; [64.71375465 71.28624535],0
a8,1,0.780574,0.077602,[ 11 118] ; [  9 110],[ 10.40322581 118.59677419] ; [  9.59677419 109.40322581],0
a2,1,0.790823,0.070353,[ 30 104] ; [ 33 106],[ 30.92307692 103.07692308] ; [ 32.07692308 106.92307692],0
v4,1,0.807538,0.059343,[118  15] ; [122  17],[117.35294118  15.64705882] ; [122.64705882  16.35294118],0
b5,1,0.823613,0.049685,[86 48] ; [91 48],[86.87912088 47.12087912] ; [90.12087912 48.87912088],0
u3,1,0.866201,0.028387,[28 14] ; [24 13],[27.64556962 14.35443038] ; [24.35443038 12.64556962],0
u1,1,0.871703,0.026081,[ 25 109] ; [ 27 112],[ 25.52380952 108.47619048] ; [ 26.47619048 112.52380952],0
b4,1,0.893406,0.017955,[83 51] ; [85 54],[82.46153846 51.53846154] ; [85.53846154 53.46153846],0
r2,1,0.913374,0.011834,[121  11] ; [127  11],[121.24444444  10.75555556] ; [126.75555556  11.24444444],0
a1,1,0.948255,0.004212,[  6 128] ; [  6 133],[  5.89010989 128.10989011] ; [  6.10989011 132.89010989],0
u4,1,0.963811,0.002059,[  3 131] ; [  3 136],[  2.94505495 131.05494505] ; [  3.05494505 135.94505495],0
a4,1,0.997865,7e-06,[67 66] ; [70 69],[66.98897059 66.01102941] ; [70.01102941 68.98897059],0
