Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,116.217006,[ 42 251] ; [198 160],[108.01843318 184.98156682] ; [131.98156682 226.01843318],1
s8,1,0.009823,6.666733,[108 188] ; [170 196],[124.3021148 171.6978852] ; [153.6978852 212.3021148],0
r2,1,0.012626,6.220833,[267  26] ; [348  15],[274.6875  18.3125] ; [340.3125  22.6875],0
a6,1,0.012654,6.216801,[188 108] ; [267 101],[202.8313253  93.1686747] ; [252.1686747 115.8313253],0
s7,1,0.014372,5.99185,[120 165] ; [182 169],[135.33018868 149.66981132] ; [166.66981132 184.33018868],0
n6,1,0.01836,5.561431,[236  59] ; [316  48],[247.1016692  47.8983308] ; [304.8983308  59.1016692],0
a7,1,0.025335,5.000834,[203  92] ; [281  86],[215.67975831  79.32024169] ; [268.32024169  98.67975831],0
p11,1,0.045049,4.016791,[227  69] ; [306  63],[237.24511278  58.75488722] ; [295.75488722  73.24511278],0
a4,1,0.057972,3.594461,[117 178] ; [173 195],[129.0346908 165.9653092] ; [160.9653092 207.0346908],0
n5,1,0.073842,3.195474,[206  89] ; [276  87],[216.09422492  78.90577508] ; [265.90577508  97.09422492],0
b1,1,0.07659,3.135819,[120 176] ; [125 244],[109.05263158 186.94736842] ; [135.94736842 233.05263158],0
p10,1,0.078088,3.10426,[229  64] ; [305  60],[237.78419453  55.21580547] ; [296.21580547  68.78419453],0
s2,1,0.078648,3.092622,[134 160] ; [191 173],[145.21276596 148.78723404] ; [179.78723404 184.21276596],0
p12,1,0.092741,2.826139,[ 10 284] ; [ 23 344],[ 14.67776097 279.32223903] ; [ 18.32223903 348.67776097],0
p7,1,0.122599,2.383801,[184 107] ; [249 112],[193.25613497  97.74386503] ; [239.74386503 121.25613497],0
p4,1,0.132992,2.257225,[169 127] ; [230 136],[178.40483384 117.59516616] ; [220.59516616 145.40483384],0
s1,1,0.133395,2.252549,[  9 282] ; [  5 357],[  6.2388974 284.7611026] ; [  7.7611026 354.2388974],0
b4,1,0.143008,2.145291,[163 133] ; [224 145],[172.25864662 123.74135338] ; [214.74135338 154.25864662],0
a1,1,0.184869,1.758039,[  6 290] ; [ 14 355],[  8.90225564 287.09774436] ; [ 11.09774436 357.90225564],0
p8,1,0.1895,1.721501,[150 145] ; [201 158],[158.32568807 136.67431193] ; [192.67431193 166.32568807],0
s6,1,0.244993,1.351633,[184 110] ; [241 119],[191.05504587 102.94495413] ; [233.94495413 126.05504587],0
u4,1,0.263919,1.248081,[  2 294] ; [  6 363],[  3.56090226 292.43909774] ; [  4.43909774 364.56090226],0
n2,1,0.300729,1.070958,[55 24] ; [51 15],[57.75172414 21.24827586] ; [48.24827586 17.75172414],0
p6,1,0.318646,0.994495,[101 193] ; [138 224],[107.11280488 186.88719512] ; [131.88719512 230.11280488],0
a8,1,0.380764,0.768233,[ 35 237] ; [ 50 275],[ 38.72696817 233.27303183] ; [ 46.27303183 278.72696817],0
u3,1,0.606232,0.265698,[61 47] ; [47 42],[59.20812183 48.79187817] ; [48.79187817 40.20812183],0
u2,1,0.643158,0.214635,[60 49] ; [45 42],[58.39285714 50.60714286] ; [46.60714286 40.39285714],0
b2,1,0.658269,0.195633,[ 57 114] ; [ 77 140],[ 59.05670103 111.94329897] ; [ 74.94329897 142.05670103],0
b3,1,0.658269,0.195633,[ 57 114] ; [ 77 140],[ 59.05670103 111.94329897] ; [ 74.94329897 142.05670103],0
v4,1,0.691771,0.157175,[281  14] ; [350  15],[282.03787879  12.96212121] ; [348.96212121  16.03787879],0
s5,1,0.699047,0.149465,[ 88 205] ; [111 242],[ 90.25851393 202.74148607] ; [108.74148607 244.25851393],0
p1,1,0.705477,0.142837,[ 18 276] ; [ 20 348],[ 16.87613293 277.12386707] ; [ 21.12386707 346.87613293],0
b5,1,0.823668,0.049653,[182 114] ; [230 139],[183.38646617 112.61353383] ; [228.61353383 140.38646617],0
s3,1,0.932811,0.007108,[162 132] ; [199 160],[162.53292496 131.46707504] ; [198.46707504 160.53292496],0
n1,1,1.0,0.0,[26 52] ; [22 44],[26. 52.] ; [22. 44.],0
