Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,35.838624,[12 85] ; [20 10],[24.44094488 72.55905512] ; [ 7.55905512 22.44094488],1
v2,1,0.116054,2.46978,[31 65] ; [14 15],[34.56 61.44] ; [10.44 18.56],0
d2,1,0.132114,2.26749,[41 55] ; [17 12],[44.544 51.456] ; [13.456 15.544],0
d3,1,0.134873,2.2355,[42 56] ; [17 12],[45.52755906 52.47244094] ; [13.47244094 15.52755906],0
r3,1,0.148909,2.08339,[71 25] ; [26  4],[73.9047619 22.0952381] ; [23.0952381  6.9047619],0
r2,1,0.155257,2.019828,[79 17] ; [27  2],[81.408 14.592] ; [24.592  4.408],0
r4,1,0.173884,1.849131,[62 36] ; [23  7],[65.078125 32.921875] ; [19.921875 10.078125],0
d5,1,0.196789,1.666046,[58 40] ; [21  8],[60.96062992 37.03937008] ; [18.03937008 10.96062992],0
a2,1,0.204211,1.612001,[16 82] ; [ 8 22],[18.375 79.625] ; [ 5.625 24.375],0
s1,1,0.229233,1.445616,[ 4 91] ; [ 3 27],[ 5.32 89.68] ; [ 1.68 28.32],0
b5,1,0.24494,1.351937,[57 41] ; [21  9],[59.71875 38.28125] ; [18.28125 11.71875],0
u2,1,0.258338,1.27764,[19 26] ; [4 2],[20.29411765 24.70588235] ; [2.70588235 3.29411765],0
p11,1,0.351054,0.869643,[46 52] ; [17 13],[48.234375 49.765625] ; [14.765625 15.234375],0
b2,1,0.367103,0.813446,[17 42] ; [ 9 14],[18.70731707 40.29268293] ; [ 7.29268293 15.70731707],0
b3,1,0.367103,0.813446,[17 42] ; [ 9 14],[18.70731707 40.29268293] ; [ 7.29268293 15.70731707],0
a6,1,0.367453,0.812259,[55 43] ; [19 10],[57.1023622 40.8976378] ; [16.8976378 12.1023622],0
v4,1,0.41598,0.661645,[74 23] ; [25  5],[75.61417323 21.38582677] ; [23.38582677  6.61417323],0
a7,1,0.432483,0.616146,[53 43] ; [19 11],[54.85714286 41.14285714] ; [17.14285714 12.85714286],0
a4,1,0.433839,0.612524,[34 62] ; [13 17],[35.80952381 60.19047619] ; [11.19047619 18.80952381],0
b1,1,0.44413,0.585589,[47 51] ; [12 18],[45.171875 52.828125] ; [13.828125 16.171875],0
n2,1,0.500365,0.454162,[24 19] ; [8 4],[25.01818182 17.98181818] ; [6.98181818 5.01818182],0
n6,1,0.514193,0.425524,[57 40] ; [19 10],[58.50793651 38.49206349] ; [17.49206349 11.50793651],0
r1,1,0.517184,0.419505,[61 35] ; [21  9],[62.47619048 33.52380952] ; [19.52380952 10.47619048],0
n1,1,0.521692,0.410547,[13 28] ; [5 7],[13.9245283 27.0754717] ; [4.0754717 7.9245283],0
a1,1,0.560818,0.338291,[10 88] ; [ 2 28],[ 9.1875 88.8125] ; [ 2.8125 27.1875],0
n3,1,0.612546,0.256485,[24 17] ; [8 4],[24.75471698 16.24528302] ; [7.24528302 4.75471698],0
b4,1,0.613906,0.254526,[57 41] ; [19 11],[58.1875 39.8125] ; [17.8125 12.1875],0
p8,1,0.6235,0.240979,[21 77] ; [ 5 24],[20.06299213 77.93700787] ; [ 5.93700787 23.06299213],0
p6,1,0.63409,0.226555,[13 82] ; [ 5 24],[13.79032258 81.20967742] ; [ 4.20967742 24.79032258],0
p3,1,0.657511,0.196562,[16 81] ; [ 6 24],[16.80314961 80.19685039] ; [ 5.19685039 24.80314961],0
u4,1,0.682211,0.167648,[ 2 96] ; [ 1 29],[ 2.296875 95.703125] ; [ 0.703125 29.296875],0
p12,1,0.682211,0.167648,[ 2 96] ; [ 1 29],[ 2.296875 95.703125] ; [ 0.703125 29.296875],0
n5,1,0.707962,0.140321,[54 43] ; [15 14],[53.11904762 43.88095238] ; [15.88095238 13.11904762],0
p2,1,0.922076,0.009569,[48 50] ; [15 15],[48.234375 49.765625] ; [14.765625 15.234375],0
p1,1,0.924481,0.008985,[ 6 91] ; [ 2 28],[ 6.11023622 90.88976378] ; [ 1.88976378 28.11023622],0
