Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,30.870581,[174  75] ; [64 89],[147.41791045 101.58208955] ; [90.58208955 62.41791045],1
d5,1,0.025899,4.962737,[212  39] ; [121  39],[203.3649635  47.6350365] ; [129.6350365  30.3649635],0
u3,1,0.032973,4.547177,[37 22] ; [24 32],[31.29565217 27.70434783] ; [29.70434783 26.29565217],0
r4,1,0.038432,4.285821,[241  12] ; [144  16],[235.84745763  17.15254237] ; [149.15254237  10.84745763],0
u4,1,0.058938,3.567023,[  9 244] ; [  1 159],[  6.12590799 246.87409201] ; [  3.87409201 156.12590799],0
a2,1,0.077084,3.12533,[ 63 190] ; [ 28 132],[ 55.74576271 197.25423729] ; [ 35.25423729 124.74576271],0
p5,1,0.08124,3.039921,[ 54 199] ; [ 23 136],[ 47.28398058 205.71601942] ; [ 29.71601942 129.28398058],0
u1,1,0.084025,2.985273,[ 48 205] ; [ 20 140],[ 41.65617433 211.34382567] ; [ 26.34382567 133.65617433],0
p3,1,0.08681,2.932554,[172  80] ; [96 64],[163.9223301  88.0776699] ; [104.0776699  55.9223301],0
d2,1,0.0975,2.745966,[125 127] ; [66 94],[116.82524272 135.17475728] ; [74.17475728 85.82524272],0
a4,1,0.120588,2.409664,[120 131] ; [64 96],[112.36982968 138.63017032] ; [71.63017032 88.36982968],0
p7,1,0.121107,2.402945,[211  39] ; [123  34],[205.15970516  44.84029484] ; [128.84029484  28.15970516],0
n2,1,0.127775,2.319328,[30  5] ; [24 10],[27.39130435  7.60869565] ; [26.60869565  7.39130435],0
d3,1,0.13144,2.275416,[183  69] ; [105  55],[176.15533981  75.84466019] ; [111.84466019  48.15533981],0
s6,1,0.132809,2.259354,[180  65] ; [103  52],[173.3375  71.6625] ; [109.6625  45.3375],0
b5,1,0.13656,2.216296,[147 106] ; [81 79],[139.67070218 113.32929782] ; [88.32929782 71.67070218],0
p12,1,0.153542,2.036708,[ 34 219] ; [ 14 145],[ 29.47572816 223.52427184] ; [ 18.52427184 140.47572816],0
s7,1,0.179875,1.798657,[138 103] ; [76 75],[131.56632653 109.43367347] ; [82.43367347 68.56632653],0
s2,1,0.180429,1.794088,[137 114] ; [76 83],[130.39756098 120.60243902] ; [82.60243902 76.39756098],0
p11,1,0.227807,1.454501,[228  25] ; [138  22],[224.20823245  28.79176755] ; [141.79176755  18.20823245],0
b4,1,0.231386,1.432321,[148 105] ; [84 76],[142.12106538 110.87893462] ; [89.87893462 70.12106538],0
a7,1,0.244984,1.351683,[191  61] ; [113  47],[185.94174757  66.05825243] ; [118.05825243  41.94174757],0
a1,1,0.256455,1.287791,[ 16 237] ; [  6 154],[ 13.47699758 239.52300242] ; [  8.52300242 151.47699758],0
n6,1,0.265342,1.240671,[226  24] ; [139  21],[222.56097561  27.43902439] ; [142.43902439  17.56097561],0
s4,1,0.307734,1.040378,[ 39 211] ; [ 31 128],[ 42.78728606 207.21271394] ; [ 27.21271394 131.78728606],0
s1,1,0.376486,0.782146,[  7 245] ; [  7 152],[  8.58394161 243.41605839] ; [  5.41605839 153.58394161],0
v4,1,0.411645,0.674045,[245   6] ; [152   6],[243.63569682   7.36430318] ; [153.36430318   4.63569682],0
r3,1,0.412828,0.670641,[243  10] ; [149   9],[241.30413625  11.69586375] ; [150.69586375   7.30413625],0
a8,1,0.431339,0.619216,[ 37 190] ; [ 20 130],[ 34.32095491 192.67904509] ; [ 22.67904509 127.32095491],0
p1,1,0.467866,0.527011,[ 33 219] ; [ 17 142],[ 30.65693431 221.34306569] ; [ 19.34306569 139.65693431],0
b1,1,0.482162,0.49397,[ 94 159] ; [ 54 106],[ 90.66343826 162.33656174] ; [ 57.33656174 102.66343826],0
p2,1,0.637308,0.222281,[234  19] ; [145  14],[232.73543689  20.26456311] ; [146.26456311  12.73543689],0
s3,1,0.638842,0.22026,[143 106] ; [87 71],[140.71253071 108.28746929] ; [89.28746929 68.71253071],0
u2,1,0.648025,0.208399,[33 26] ; [30 28],[31.76923077 27.23076923] ; [31.23076923 26.76923077],0
a6,1,0.687052,0.162296,[163  88] ; [107  53],[164.89051095  86.10948905] ; [105.10948905  54.89051095],0
n3,1,1.0,0.0,[24 10] ; [24 10],[24. 10.] ; [24. 10.],0
