Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,99.396306,[301  58] ; [125 145],[243.13831479 115.86168521] ; [182.86168521  87.13831479],1
p9,1,0.305864,1.048451,[347  16] ; [256  17],[344.16509434  18.83490566] ; [258.83490566  14.16509434],0
d5,1,0.309143,1.034332,[294  68] ; [231  43],[298.82075472  63.17924528] ; [226.17924528  47.82075472],0
a4,1,0.340249,0.909491,[160 202] ; [132 143],[165.94034537 196.05965463] ; [126.05965463 148.94034537],0
u4,1,0.361702,0.831977,[  9 353] ; [  4 271],[  7.3877551 354.6122449] ; [  5.6122449 269.3877551],0
n2,1,0.427895,0.628531,[45 13] ; [50 20],[43.046875 14.953125] ; [51.953125 18.046875],0
v2,1,0.444447,0.584774,[211 141] ; [149 113],[206.38436482 145.61563518] ; [153.61563518 108.38436482],0
r3,1,0.457299,0.552498,[344  16] ; [265   9],[345.8044164  14.1955836] ; [263.1955836  10.8044164],0
r2,1,0.46181,0.541505,[344  14] ; [259  14],[342.1141046  15.8858954] ; [260.8858954  12.1141046],0
s6,1,0.46447,0.535102,[251  98] ; [189  84],[246.88102894 102.11897106] ; [193.11897106  79.88102894],0
b1,1,0.551926,0.353877,[131 232] ; [ 93 182],[127.44827586 235.55172414] ; [ 96.55172414 178.44827586],0
b2,1,0.561882,0.336455,[ 85 133] ; [70 97],[ 87.76623377 130.23376623] ; [67.23376623 99.76623377],0
b3,1,0.561882,0.336455,[ 85 133] ; [70 97],[ 87.76623377 130.23376623] ; [67.23376623 99.76623377],0
n1,1,0.660305,0.193153,[21 37] ; [28 42],[22.203125 35.796875] ; [26.796875 43.203125],0
u3,1,0.737794,0.112075,[54 45] ; [40 30],[55.06508876 43.93491124] ; [38.93491124 31.06508876],0
a3,1,0.765695,0.08881,[264  97] ; [204  71],[265.64150943  95.35849057] ; [202.35849057  72.64150943],0
s4,1,0.775502,0.081331,[ 65 293] ; [ 47 225],[ 63.64444444 294.35555556] ; [ 48.35555556 223.64444444],0
s3,1,0.811357,0.056966,[204 154] ; [157 114],[205.46581876 152.53418124] ; [155.53418124 115.46581876],0
a7,1,0.828944,0.04668,[267  95] ; [200  74],[265.8081761  96.1918239] ; [201.1918239  72.8081761],0
s2,1,0.847871,0.036801,[196 164] ; [146 126],[194.81012658 165.18987342] ; [147.18987342 124.81012658],0
u2,1,0.880404,0.022637,[54 45] ; [39 31],[54.47928994 44.52071006] ; [38.52071006 31.47928994],0
d2,1,0.881643,0.022167,[180 183] ; [137 136],[180.92924528 182.07075472] ; [136.07075472 136.92924528],0
s1,1,0.882418,0.021876,[ 10 353] ; [  8 263],[ 10.30599369 352.69400631] ; [  7.69400631 263.30599369],0
d3,1,0.942597,0.005185,[254 109] ; [191  83],[253.58712716 109.41287284] ; [191.41287284  82.58712716],0
