Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,46.406996,[105  22] ; [28 50],[82.39512195 44.60487805] ; [50.60487805 27.39512195],1
s6,1,0.768998,0.086251,[59 65] ; [35 42],[57.99004975 66.00995025] ; [36.00995025 40.99004975],0
p1,1,0.781087,0.07723,[ 13 115] ; [ 7 71],[ 12.42718447 115.57281553] ; [ 7.57281553 70.42718447],0
s1,1,0.789761,0.071087,[  4 123] ; [ 3 75],[  4.33658537 122.66341463] ; [ 2.66341463 75.33658537],0
a7,1,0.815058,0.054712,[71 57] ; [44 33],[71.80487805 56.19512195] ; [43.19512195 33.80487805],0
s2,1,0.834539,0.043632,[49 79] ; [31 47],[49.70873786 78.29126214] ; [30.29126214 47.70873786],0
u2,1,0.835397,0.043175,[19 26] ; [16 24],[18.52941176 26.47058824] ; [16.47058824 23.52941176],0
b3,1,0.964186,0.002016,[28 55] ; [14 28],[27.888 55.112] ; [14.112 27.888],0
b2,1,0.964186,0.002016,[28 55] ; [14 28],[27.888 55.112] ; [14.112 27.888],0
p7,1,0.972435,0.001194,[60 66] ; [36 40],[59.88118812 66.11881188] ; [36.11881188 39.88118812],0
p8,1,0.98442,0.000381,[44 81] ; [27 50],[43.93564356 81.06435644] ; [27.06435644 49.93564356],0
