Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,38.600271,[96  6] ; [22 22],[82.43835616 19.56164384] ; [35.56164384  8.43835616],1
p3,1,0.169646,1.886071,[70 32] ; [25 19],[66.36986301 35.63013699] ; [28.63013699 15.36986301],0
p11,1,0.187734,1.735311,[82 20] ; [31 13],[78.94520548 23.05479452] ; [34.05479452  9.94520548],0
d3,1,0.193568,1.690254,[56 46] ; [19 25],[52.39726027 49.60273973] ; [22.60273973 21.39726027],0
p12,1,0.195001,1.679423,[ 8 93] ; [ 1 43],[ 6.26896552 94.73103448] ; [ 2.73103448 41.26896552],0
b4,1,0.204799,1.607816,[58 44] ; [20 24],[54.49315068 47.50684932] ; [23.50684932 20.49315068],0
a5,1,0.273661,1.198306,[72 30] ; [27 17],[69.16438356 32.83561644] ; [29.83561644 14.16438356],0
p2,1,0.289801,1.120544,[85 16] ; [33 10],[82.76388889 18.23611111] ; [35.23611111  7.76388889],0
p6,1,0.297809,1.083981,[49 51] ; [17 26],[46.15384615 53.84615385] ; [19.84615385 23.15384615],0
d2,1,0.347611,0.88216,[55 47] ; [20 24],[52.39726027 49.60273973] ; [22.60273973 21.39726027],0
u3,1,0.449024,0.573113,[13 16] ; [8 6],[14.1627907 14.8372093] ; [6.8372093 7.1627907],0
n3,1,0.452176,0.565191,[12  7] ; [12  4],[13.02857143  5.97142857] ; [10.97142857  5.02857143],0
a1,1,0.452239,0.565033,[ 4 98] ; [ 3 41],[ 4.89041096 97.10958904] ; [ 2.10958904 41.89041096],0
u1,1,0.462747,0.539243,[ 5 97] ; [ 1 43],[ 4.19178082 97.80821918] ; [ 1.80821918 42.19178082],0
a8,1,0.480538,0.497642,[14 85] ; [ 4 37],[12.72857143 86.27142857] ; [ 5.27142857 35.72857143],0
p9,1,0.489786,0.476997,[88 14] ; [36  8],[86.63013699 15.36986301] ; [37.36986301  6.63013699],0
p5,1,0.493449,0.468996,[21 80] ; [ 7 37],[19.50344828 81.49655172] ; [ 8.49655172 35.50344828],0
p7,1,0.56862,0.324998,[75 25] ; [31 13],[73.61111111 26.38888889] ; [32.38888889 11.61111111],0
v1,1,0.572958,0.317759,[54 44] ; [22 22],[52.45070423 45.54929577] ; [23.54929577 20.45070423],0
a4,1,0.621117,0.244301,[46 55] ; [22 22],[47.36551724 53.63448276] ; [20.63448276 23.36551724],0
p1,1,0.645694,0.211372,[ 9 92] ; [ 5 39],[ 9.75172414 91.24827586] ; [ 4.24827586 39.75172414],0
u2,1,0.661076,0.19222,[16 12] ; [7 7],[15.33333333 12.66666667] ; [7.66666667 6.33333333],0
s2,1,0.666201,0.186079,[54 48] ; [25 19],[55.19178082 46.80821918] ; [23.80821918 20.19178082],0
v2,1,0.672179,0.179064,[51 48] ; [20 22],[49.85106383 49.14893617] ; [21.14893617 20.85106383],0
a3,1,0.680379,0.1697,[73 29] ; [30 14],[71.95890411 30.04109589] ; [31.04109589 12.95890411],0
n2,1,0.73927,0.110769,[14  6] ; [12  4],[14.44444444  5.55555556] ; [11.55555556  4.44444444],0
a2,1,0.829533,0.046354,[ 8 94] ; [ 3 41],[ 7.68493151 94.31506849] ; [ 3.31506849 40.68493151],0
s4,1,0.840838,0.040329,[20 82] ; [ 8 36],[19.56164384 82.43835616] ; [ 8.43835616 35.56164384],0
s1,1,0.880065,0.022767,[ 4 96] ; [ 2 42],[ 4.16666667 95.83333333] ; [ 1.83333333 42.16666667],0
a6,1,0.991801,0.000106,[37 65] ; [16 28],[37.02739726 64.97260274] ; [15.97260274 28.02739726],0
