Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,7e-06,20.176944,[21 15] ; [ 8 49],[11.22580645 24.77419355] ; [17.77419355 39.22580645],1
n1,1,0.196835,1.665703,[11 10] ; [ 8 16],[ 8.86666667 12.13333333] ; [10.13333333 13.86666667],0
a4,1,0.203838,1.61466,[19 17] ; [22 34],[16.04347826 19.95652174] ; [24.95652174 31.04347826],0
d2,1,0.207535,1.58854,[21 14] ; [26 30],[18.07692308 16.92307692] ; [28.92307692 27.07692308],0
s4,1,0.27348,1.199211,[ 9 27] ; [ 9 48],[ 6.96774194 29.03225806] ; [11.03225806 45.96774194],0
p4,1,0.279728,1.168409,[10 26] ; [10 45],[ 7.91208791 28.08791209] ; [12.08791209 42.91208791],0
v2,1,0.289341,1.122685,[16 19] ; [19 36],[13.61111111 21.38888889] ; [21.38888889 33.61111111],0
p5,1,0.299163,1.077923,[ 2 33] ; [ 1 56],[ 1.14130435 33.85869565] ; [ 1.85869565 55.14130435],0
d4,1,0.36705,0.813628,[27  8] ; [39 18],[25.10869565  9.89130435] ; [40.89130435 16.10869565],0
u2,1,0.389529,0.740413,[5 6] ; [ 6 14],[3.90322581 7.09677419] ; [ 7.09677419 12.90322581],0
d3,1,0.39373,0.727392,[21 14] ; [29 28],[19.02173913 15.97826087] ; [30.97826087 26.02173913],0
r1,1,0.417293,0.657926,[23 13] ; [31 25],[21.13043478 14.86956522] ; [32.86956522 23.13043478],0
u3,1,0.436198,0.606264,[6 5] ; [ 8 12],[4.96774194 6.03225806] ; [ 9.03225806 10.96774194],0
d1,1,0.500722,0.453405,[19 17] ; [26 31],[17.41935484 18.58064516] ; [27.58064516 29.41935484],0
b3,1,0.509108,0.435901,[ 6 12] ; [17 23],[ 7.13793103 10.86206897] ; [15.86206897 24.13793103],0
b2,1,0.509108,0.435901,[ 6 12] ; [17 23],[ 7.13793103 10.86206897] ; [15.86206897 24.13793103],0
v3,1,0.553257,0.351515,[ 9 24] ; [18 36],[10.24137931 22.75862069] ; [16.75862069 37.24137931],0
p10,1,0.581016,0.304595,[13 22] ; [17 37],[11.79775281 23.20224719] ; [18.20224719 35.79775281],0
d5,1,0.596967,0.279594,[24 11] ; [42 15],[25.10869565  9.89130435] ; [40.89130435 16.10869565],0
s8,1,0.606493,0.265313,[ 8 28] ; [10 46],[ 7.04347826 28.95652174] ; [10.95652174 45.04347826],0
n6,1,0.615231,0.252627,[18 18] ; [31 25],[19.17391304 16.82608696] ; [29.82608696 26.17391304],0
u1,1,0.62477,0.23922,[ 5 31] ; [ 6 51],[ 4.25806452 31.74193548] ; [ 6.74193548 50.25806452],0
n5,1,0.653807,0.201134,[21 15] ; [30 26],[19.95652174 16.04347826] ; [31.04347826 24.95652174],0
v4,1,0.656984,0.197208,[26 10] ; [38 18],[25.04347826 10.95652174] ; [38.95652174 17.04347826],0
a1,1,0.682023,0.167858,[ 4 32] ; [ 8 49],[ 4.64516129 31.35483871] ; [ 7.35483871 49.64516129],0
a2,1,0.700654,0.147792,[ 7 29] ; [13 44],[ 7.74193548 28.25806452] ; [12.25806452 44.74193548],0
a3,1,0.736251,0.113449,[25 11] ; [37 19],[24.26086957 11.73913043] ; [37.73913043 18.26086957],0
a6,1,0.782532,0.076188,[18 17] ; [31 26],[18.64130435 16.35869565] ; [30.35869565 26.64130435],0
n4,1,0.85208,0.034769,[20 16] ; [30 26],[19.56521739 16.43478261] ; [30.43478261 25.56521739],0
r2,1,0.868875,0.027254,[29  6] ; [44 10],[28.70786517  6.29213483] ; [44.29213483  9.70786517],0
p8,1,0.960707,0.002427,[ 6 29] ; [10 47],[ 6.08695652 28.91304348] ; [ 9.91304348 47.08695652],0
b5,1,0.966697,0.001743,[21 15] ; [33 24],[20.90322581 15.09677419] ; [33.09677419 23.90322581],0
a7,1,0.969638,0.001449,[22 14] ; [34 22],[21.91304348 14.08695652] ; [34.08695652 21.91304348],0
