Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,45.571187,[ 1 21] ; [84 22],[14.609375  7.390625] ; [70.390625 35.609375],1
n4,1,0.195553,1.675278,[12 10] ; [73 33],[14.609375  7.390625] ; [70.390625 35.609375],0
a7,1,0.209549,1.57454,[10 12] ; [63 42],[12.64566929  9.35433071] ; [60.35433071 44.64566929],0
d3,1,0.213045,1.550614,[ 8 14] ; [54 52],[10.65625 11.34375] ; [51.34375 54.65625],0
p12,1,0.21838,1.514984,[ 1 21] ; [  1 104],[ 0.34645669 21.65354331] ; [  1.65354331 103.34645669],0
v1,1,0.235694,1.406167,[ 5 17] ; [38 68],[ 7.390625 14.609375] ; [35.609375 70.390625],0
n5,1,0.262015,1.258079,[10 12] ; [62 44],[12.375  9.625] ; [59.625 46.375],0
s7,1,0.265607,1.239294,[ 3 17] ; [26 71],[ 4.95726496 15.04273504] ; [24.04273504 72.95726496],0
p1,1,0.269748,1.218029,[ 3 19] ; [ 7 98],[ 1.73228346 20.26771654] ; [ 8.26771654 96.73228346],0
b4,1,0.276221,1.185592,[16  6] ; [64 42],[13.75  8.25] ; [66.25 39.75],0
d5,1,0.282785,1.153657,[13  9] ; [75 31],[15.125  6.875] ; [72.875 33.125],0
p6,1,0.298533,1.080734,[ 1 19] ; [14 92],[ 2.38095238 17.61904762] ; [12.61904762 93.38095238],0
s2,1,0.305931,1.04816,[ 4 18] ; [30 74],[ 5.93650794 16.06349206] ; [28.06349206 75.93650794],0
d4,1,0.309498,1.032817,[13  9] ; [73 31],[15.01587302  6.98412698] ; [70.98412698 33.01587302],0
n1,1,0.341069,0.906411,[2 8] ; [15 27],[3.26923077 6.73076923] ; [13.73076923 28.26923077],0
d1,1,0.398152,0.7139,[ 7 15] ; [44 62],[ 8.765625 13.234375] ; [42.234375 63.765625],0
b3,1,0.410789,0.676517,[ 4 12] ; [24 43],[ 5.39759036 10.60240964] ; [22.60240964 44.39759036],0
b2,1,0.410789,0.676517,[ 4 12] ; [24 43],[ 5.39759036 10.60240964] ; [22.60240964 44.39759036],0
p7,1,0.417704,0.656765,[ 5 17] ; [33 72],[ 6.58267717 15.41732283] ; [31.41732283 73.58267717],0
p5,1,0.453197,0.562644,[ 1 21] ; [  2 104],[ 0.515625 21.484375] ; [  2.484375 103.515625],0
n2,1,0.509146,0.435821,[5 5] ; [27 17],[5.92592593 4.07407407] ; [26.07407407 17.92592593],0
s6,1,0.524852,0.404349,[ 7 15] ; [41 64],[ 8.31496063 13.68503937] ; [39.68503937 65.31496063],0
p3,1,0.531235,0.392029,[ 4 17] ; [27 79],[ 5.12598425 15.87401575] ; [25.87401575 80.12598425],0
p2,1,0.537764,0.379699,[ 9 13] ; [51 55],[10.3125 11.6875] ; [49.6875 56.3125],0
s4,1,0.553264,0.351503,[ 4 18] ; [14 91],[ 3.11811024 18.88188976] ; [14.88188976 90.11811024],0
a2,1,0.56082,0.338286,[ 3 19] ; [20 86],[ 3.953125 18.046875] ; [19.046875 86.953125],0
p4,1,0.576961,0.311174,[ 5 17] ; [30 75],[ 6.06299213 15.93700787] ; [28.93700787 76.06299213],0
v2,1,0.630521,0.231355,[ 7 15] ; [38 64],[ 7.98387097 14.01612903] ; [37.01612903 64.98387097],0
u2,1,0.693329,0.155506,[5 8] ; [17 21],[5.60784314 7.39215686] ; [16.39215686 21.60784314],0
a8,1,0.698268,0.15028,[ 2 19] ; [ 7 92],[ 1.575 19.425] ; [ 7.425 91.575],0
a1,1,0.806047,0.060284,[ 2 20] ; [ 8 98],[ 1.71875 20.28125] ; [ 8.28125 97.71875],0
b5,1,0.820259,0.051625,[12 10] ; [55 51],[11.515625 10.484375] ; [55.484375 50.515625],0
n3,1,0.911402,0.012381,[6 4] ; [26 16],[6.15384615 3.84615385] ; [25.84615385 16.15384615],0
s1,1,0.93931,0.005797,[ 2 20] ; [10 94],[ 2.0952381 19.9047619] ; [ 9.9047619 94.0952381],0
b1,1,0.947303,0.004368,[12 10] ; [57 49],[11.859375 10.140625] ; [57.140625 48.859375],0
