Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,1e-06,24.145346,[278 160] ; [81  9],[297.80681818 140.19318182] ; [61.19318182 28.80681818],1
n3,1,0.390916,0.73609,[66 35] ; [20  7],[67.859375 33.140625] ; [18.140625  8.859375],0
a1,1,0.392012,0.732691,[ 24 420] ; [ 3 89],[ 22.36567164 421.63432836] ; [ 4.63432836 87.36567164],0
p1,1,0.396742,0.71818,[ 36 406] ; [10 82],[ 38.07490637 403.92509363] ; [ 7.92509363 84.07490637],0
p12,1,0.404836,0.693916,[ 41 399] ; [ 6 85],[ 38.94538606 401.05461394] ; [ 8.05461394 82.94538606],0
r1,1,0.41755,0.657201,[370  71] ; [74 18],[367.36210131  73.63789869] ; [76.63789869 15.36210131],0
p7,1,0.437742,0.602193,[268 162] ; [60 30],[271.23076923 158.76923077] ; [56.76923077 33.23076923],0
p2,1,0.44724,0.577638,[363  76] ; [73 19],[360.45951036  78.54048964] ; [75.54048964 16.45951036],0
u2,1,0.47232,0.516543,[56 34] ; [9 8],[54.6728972 35.3271028] ; [10.3271028  6.6728972],0
a5,1,0.515197,0.423498,[369  75] ; [79 13],[371.10447761  72.89552239] ; [76.89552239 15.10447761],0
u3,1,0.530993,0.392491,[57 34] ; [12  5],[58.13888889 32.86111111] ; [10.86111111  6.13888889],0
b5,1,0.603291,0.27006,[267 177] ; [58 34],[269.21641791 174.78358209] ; [55.78358209 36.21641791],0
a4,1,0.661071,0.192225,[256 186] ; [51 41],[254.10861423 187.89138577] ; [52.89138577 39.10861423],0
p9,1,0.666565,0.185647,[370  65] ; [79 12],[371.32129278  63.67870722] ; [77.67870722 13.32129278],0
n1,1,0.681201,0.168777,[38 63] ; [ 9 18],[37.0859375 63.9140625] ; [ 9.9140625 17.0859375],0
a3,1,0.716889,0.131493,[353  89] ; [75 17],[354.26217228  87.73782772] ; [73.73782772 18.26217228],0
n2,1,0.718118,0.130303,[68 34] ; [17 10],[67.20930233 34.79069767] ; [17.79069767  9.20930233],0
p8,1,0.720718,0.127806,[231 205] ; [49 40],[232.53333333 203.46666667] ; [47.46666667 41.53333333],0
r4,1,0.818737,0.052519,[397  47] ; [83  9],[397.6119403  46.3880597] ; [82.3880597  9.6119403],0
u1,1,0.835427,0.043158,[116 328] ; [25 67],[116.79850746 327.20149254] ; [24.20149254 67.79850746],0
b4,1,0.854231,0.033754,[270 174] ; [55 37],[269.21641791 174.78358209] ; [55.78358209 36.21641791],0
d2,1,0.89776,0.01651,[320 122] ; [66 26],[319.49812734 122.50187266] ; [66.50187266 25.49812734],0
v4,1,0.927891,0.00819,[419  23] ; [87  5],[418.82397004  23.17602996] ; [87.17602996  4.82397004],0
d5,1,0.927936,0.00818,[435   9] ; [90  2],[434.8880597   9.1119403] ; [90.1119403  1.8880597],0
p5,1,0.932395,0.007196,[ 51 387] ; [11 81],[ 51.23773585 386.76226415] ; [10.76226415 81.23773585],0
b1,1,0.99719,1.2e-05,[169 275] ; [35 57],[168.98507463 275.01492537] ; [35.01492537 56.98507463],0
n6,1,0.998086,6e-06,[373  67] ; [78 14],[373.0075188  66.9924812] ; [77.9924812 14.0075188],0
