Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,52.037386,[ 68 100] ; [94 18],[97.2 70.8] ; [64.8 47.2],1
p2,1,0.223081,1.484443,[150  25] ; [105  11],[153.35051546  21.64948454] ; [101.64948454  14.35051546],0
b4,1,0.231537,1.431396,[97 78] ; [56 60],[92.01030928 82.98969072] ; [60.98969072 55.01030928],0
r2,1,0.243195,1.361975,[153  17] ; [108   7],[155.68421053  14.31578947] ; [105.31578947   9.68421053],0
p8,1,0.33915,0.913642,[97 76] ; [71 44],[100.91666667  72.08333333] ; [67.08333333 47.91666667],0
u4,1,0.340518,0.908479,[  1 174] ; [  2 114],[  1.80412371 173.19587629] ; [  1.19587629 114.80412371],0
b1,1,0.341937,0.903154,[ 70 105] ; [40 76],[ 66.15120275 108.84879725] ; [43.84879725 72.15120275],0
b5,1,0.471757,0.517857,[104  71] ; [64 52],[101.03092784  73.96907216] ; [66.96907216 49.03092784],0
u1,1,0.474887,0.510582,[ 22 153] ; [18 98],[ 24.05498282 150.94501718] ; [ 15.94501718 100.05498282],0
p9,1,0.543624,0.368864,[139  33] ; [97 19],[140.94444444  31.05555556] ; [95.05555556 20.94444444],0
a7,1,0.544093,0.368006,[125  50] ; [79 37],[122.68041237  52.31958763] ; [81.31958763 34.68041237],0
s1,1,0.546414,0.363781,[  5 169] ; [  2 112],[  4.22916667 169.77083333] ; [  2.77083333 111.22916667],0
s6,1,0.556997,0.344931,[108  66] ; [74 39],[110.34146341  63.65853659] ; [71.65853659 41.34146341],0
a8,1,0.66974,0.181906,[ 25 135] ; [19 89],[ 26.26865672 133.73134328] ; [17.73134328 90.26865672],0
s4,1,0.685658,0.163826,[ 27 147] ; [ 16 100],[ 25.8 148.2] ; [17.2 98.8],0
a1,1,0.775499,0.081333,[  5 170] ; [  4 112],[  5.41237113 169.58762887] ; [  3.58762887 112.41237113],0
p12,1,0.809071,0.058382,[  7 168] ; [  4 112],[  6.61512027 168.38487973] ; [  4.38487973 111.61512027],0
a6,1,0.824323,0.049279,[117  58] ; [79 37],[117.86941581  57.13058419] ; [78.13058419 37.86941581],0
u2,1,0.8736,0.025309,[28 26] ; [14 14],[27.65853659 26.34146341] ; [14.34146341 13.65853659],0
n3,1,0.875315,0.024621,[33  7] ; [21  4],[33.23076923  6.76923077] ; [20.76923077  4.23076923],0
u3,1,0.877232,0.023864,[27 29] ; [13 15],[26.66666667 29.33333333] ; [13.33333333 14.66666667],0
