Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,6e-06,20.388928,[16 28] ; [99 35],[28.42696629 15.57303371] ; [86.57303371 47.42696629],1
n1,1,0.253611,1.3033,[ 7 13] ; [ 9 33],[ 5.16129032 14.83870968] ; [10.83870968 31.16129032],0
a2,1,0.27569,1.188214,[ 4 40] ; [ 21 113],[ 6.17977528 37.82022472] ; [ 18.82022472 115.17977528],0
s7,1,0.307694,1.040548,[12 31] ; [47 82],[14.75 28.25] ; [44.25 84.75],0
s6,1,0.309925,1.030996,[24 20] ; [84 49],[26.84745763 17.15254237] ; [81.15254237 51.84745763],0
a5,1,0.337455,0.920075,[24 20] ; [84 50],[26.69662921 17.30337079] ; [81.30337079 52.69662921],0
u2,1,0.356978,0.848497,[ 9 10] ; [31 21],[10.70422535  8.29577465] ; [29.29577465 22.70422535],0
u3,1,0.356978,0.848497,[ 9 10] ; [31 21],[10.70422535  8.29577465] ; [29.29577465 22.70422535],0
v4,1,0.368688,0.808081,[40  4] ; [125   7],[41.25  2.75] ; [123.75   8.25],0
p3,1,0.405058,0.693258,[14 30] ; [52 82],[16.31460674 27.68539326] ; [49.68539326 84.31460674],0
p12,1,0.412327,0.672082,[ 1 43] ; [  7 127],[ 1.97752809 42.02247191] ; [  6.02247191 127.97752809],0
s3,1,0.433392,0.613716,[20 24] ; [69 63],[22.25 21.75] ; [66.75 65.25],0
s2,1,0.48039,0.497979,[18 26] ; [63 71],[20.02247191 23.97752809] ; [60.97752809 73.02247191],0
p5,1,0.516645,0.420586,[ 2 41] ; [ 10 123],[ 2.93181818 40.06818182] ; [  9.06818182 123.93181818],0
s5,1,0.57393,0.316152,[15 27] ; [41 91],[13.51724138 28.48275862] ; [42.48275862 89.51724138],0
b4,1,0.607258,0.264187,[24 20] ; [79 55],[25.46067416 18.53932584] ; [77.53932584 56.46067416],0
s8,1,0.628723,0.233796,[14 30] ; [48 86],[15.3258427 28.6741573] ; [46.6741573 87.3258427],0
p7,1,0.648142,0.208251,[23 20] ; [73 54],[24.28235294 18.71764706] ; [71.71764706 55.28235294],0
a4,1,0.664988,0.187521,[15 29] ; [41 93],[13.84269663 30.15730337] ; [42.15730337 91.84269663],0
s1,1,0.72722,0.12168,[ 1 43] ; [  2 132],[ 0.74157303 43.25842697] ; [  2.25842697 131.74157303],0
v1,1,0.759846,0.093442,[21 22] ; [60 70],[20.13294798 22.86705202] ; [60.86705202 69.13294798],0
n6,1,0.780244,0.077842,[29 15] ; [90 42],[29.75 14.25] ; [89.25 42.75],0
n3,1,0.792961,0.068889,[14  6] ; [28 14],[13.5483871  6.4516129] ; [28.4516129 13.5483871],0
p6,1,0.840061,0.04073,[11 32] ; [ 32 101],[10.50568182 32.49431818] ; [ 32.49431818 100.50568182],0
b5,1,0.840323,0.040594,[28 16] ; [83 51],[27.43820225 16.56179775] ; [83.56179775 50.43820225],0
a3,1,0.856039,0.032913,[25 18] ; [80 54],[25.50847458 17.49152542] ; [79.49152542 54.50847458],0
s4,1,0.875772,0.024439,[10 34] ; [ 32 102],[10.38202247 33.61797753] ; [ 31.61797753 102.38202247],0
d2,1,0.879108,0.023134,[14 30] ; [41 93],[13.59550562 30.40449438] ; [41.40449438 92.59550562],0
p4,1,0.946004,0.004587,[19 24] ; [60 74],[19.1920904 23.8079096] ; [59.8079096 74.1920904],0
p11,1,0.960592,0.002441,[33 11] ; [100  34],[32.87640449 11.12359551] ; [100.12359551  33.87640449],0
b2,1,0.960636,0.002436,[ 8 16] ; [20 39],[ 8.09638554 15.90361446] ; [19.90361446 39.09638554],0
b3,1,0.960636,0.002436,[ 8 16] ; [20 39],[ 8.09638554 15.90361446] ; [19.90361446 39.09638554],0
