Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,32.432428,[22 40] ; [117  36],[40.08372093 21.91627907] ; [98.91627907 54.08372093],1
s8,1,0.406481,0.689069,[43 19] ; [97 56],[40.37209302 21.62790698] ; [99.62790698 53.37209302],0
s4,1,0.453998,0.560652,[20 41] ; [ 42 110],[17.75586854 43.24413146] ; [ 44.24413146 107.75586854],0
u2,1,0.538869,0.37764,[8 5] ; [17 16],[7.06521739 5.93478261] ; [17.93478261 15.06521739],0
s7,1,0.552791,0.35234,[48 12] ; [112  35],[46.37681159 13.62318841] ; [113.62318841  33.37681159],0
s3,1,0.573448,0.316947,[57  5] ; [135  16],[55.88732394  6.11267606] ; [136.11267606  14.88732394],0
r3,1,0.581475,0.303856,[59  3] ; [148   5],[59.69302326  2.30697674] ; [147.30697674   5.69302326],0
p3,1,0.61186,0.257475,[37 24] ; [87 66],[35.34579439 25.65420561] ; [88.65420561 64.34579439],0
n4,1,0.62511,0.238751,[49 12] ; [119  35],[47.66511628 13.33488372] ; [120.33488372  33.66511628],0
p6,1,0.632923,0.228118,[29 31] ; [79 73],[30.56603774 29.43396226] ; [77.43396226 74.56603774],0
d5,1,0.646486,0.21036,[53  8] ; [130  24],[51.92093023  9.07906977] ; [131.07906977  22.92093023],0
p7,1,0.651443,0.204085,[45 15] ; [105  41],[43.68932039 16.31067961] ; [106.31067961  39.68932039],0
b4,1,0.657948,0.196025,[40 22] ; [95 60],[38.57142857 23.42857143] ; [96.42857143 58.57142857],0
d4,1,0.668624,0.183216,[53  8] ; [137  17],[53.90697674  7.09302326] ; [136.09302326  17.90697674],0
p12,1,0.671264,0.180128,[ 7 54] ; [ 21 133],[ 7.94418605 53.05581395] ; [ 20.05581395 133.94418605],0
s6,1,0.674207,0.176721,[56  4] ; [146   8],[56.63551402  3.36448598] ; [145.36448598   8.63551402],0
n1,1,0.684029,0.165626,[10  9] ; [14 16],[9.30612245 9.69387755] ; [14.69387755 15.30612245],0
d2,1,0.761082,0.092452,[31 31] ; [80 73],[32.00930233 29.99069767] ; [78.99069767 74.00930233],0
a4,1,0.763648,0.090417,[33 29] ; [79 76],[32. 30.] ; [80. 75.],0
v3,1,0.787468,0.072684,[30 32] ; [70 81],[29.10798122 32.89201878] ; [70.89201878 80.10798122],0
p8,1,0.796361,0.066595,[35 25] ; [91 60],[35.82938389 24.17061611] ; [90.17061611 60.82938389],0
a8,1,0.838918,0.041322,[ 7 54] ; [ 17 119],[ 7.43147208 53.56852792] ; [ 16.56852792 119.43147208],0
v4,1,0.859683,0.031251,[61  1] ; [149   3],[60.8411215  1.1588785] ; [149.1588785   2.8411215],0
p11,1,0.875763,0.024443,[49 13] ; [121  34],[48.57142857 13.42857143] ; [121.42857143  33.57142857],0
n5,1,0.882042,0.022017,[48 12] ; [121  32],[47.6056338 12.3943662] ; [121.3943662  31.6056338],0
s1,1,0.898499,0.016271,[ 3 59] ; [  8 144],[ 3.18691589 58.81308411] ; [  7.81308411 144.18691589],0
p5,1,0.922628,0.009433,[12 49] ; [ 31 122],[12.25700935 48.74299065] ; [ 30.74299065 122.25700935],0
u3,1,0.927471,0.008286,[9 4] ; [24 10],[9.12765957 3.87234043] ; [23.87234043 10.12765957],0
a3,1,0.940344,0.005601,[49 13] ; [121  33],[48.7962963 13.2037037] ; [121.2037037  32.7962963],0
