Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,88.576534,[144  96] ; [ 2 88],[106.18181818 133.81818182] ; [39.81818182 50.18181818],1
u3,1,0.419034,0.653022,[37 37] ; [24 32],[34.72307692 39.27692308] ; [26.27692308 29.72307692],0
v4,1,0.425824,0.634186,[207  32] ; [74 15],[204.75304878  34.24695122] ; [76.24695122 12.75304878],0
a1,1,0.49109,0.474138,[  7 233] ; [ 4 86],[  8. 232.] ; [ 3. 87.],0
s7,1,0.541815,0.372186,[ 50 180] ; [16 70],[ 48.03797468 181.96202532] ; [17.96202532 68.03797468],0
p3,1,0.543317,0.369426,[ 91 148] ; [31 59],[ 88.62613982 150.37386018] ; [33.37386018 56.62613982],0
b2,1,0.545006,0.366341,[51 85] ; [16 33],[49.25405405 86.74594595] ; [17.74594595 31.25405405],0
b3,1,0.545006,0.366341,[51 85] ; [16 33],[49.25405405 86.74594595] ; [17.74594595 31.25405405],0
b5,1,0.600678,0.273975,[141  99] ; [50 40],[138.90909091 101.09090909] ; [52.09090909 37.90909091],0
p1,1,0.626917,0.236265,[ 15 224] ; [ 7 83],[ 15.98176292 223.01823708] ; [ 6.01823708 83.98176292],0
n1,1,0.689688,0.159423,[26 44] ; [16 23],[26.97247706 43.02752294] ; [15.02752294 23.97247706],0
p12,1,0.692277,0.156632,[  6 231] ; [ 3 87],[  6.52293578 230.47706422] ; [ 2.47706422 87.52293578],0
p2,1,0.712347,0.135944,[180  59] ; [66 24],[178.70516717  60.29483283] ; [67.29483283 22.70516717],0
v1,1,0.738138,0.11177,[ 92 145] ; [32 55],[ 90.7037037 146.2962963] ; [33.2962963 53.7037037],0
a8,1,0.741841,0.108515,[ 21 201] ; [ 9 75],[ 21.76470588 200.23529412] ; [ 8.23529412 75.76470588],0
p6,1,0.774154,0.082338,[ 57 178] ; [20 68],[ 56.02167183 178.97832817] ; [20.97832817 67.02167183],0
s3,1,0.817578,0.053204,[ 57 181] ; [20 68],[ 56.21472393 181.78527607] ; [20.78527607 67.21472393],0
p7,1,0.890292,0.019026,[124 112] ; [46 43],[123.44615385 112.55384615] ; [46.55384615 42.44615385],0
n2,1,0.907233,0.013579,[45 24] ; [25 14],[44.72222222 24.27777778] ; [25.27777778 13.72222222],0
p5,1,0.914001,0.011662,[ 17 223] ; [ 6 83],[ 16.7781155 223.2218845] ; [ 6.2218845 82.7781155],0
u2,1,0.921708,0.009659,[35 39] ; [26 30],[34.72307692 39.27692308] ; [26.27692308 29.72307692],0
s8,1,0.955275,0.003145,[ 45 194] ; [17 72],[ 45.17682927 193.82317073] ; [16.82317073 72.17682927],0
