Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,30.320775,[30 37] ; [ 6 81],[15.66233766 51.33766234] ; [20.33766234 66.66233766],1
n2,1,0.703602,0.144752,[19  9] ; [26 15],[18.26086957  9.73913043] ; [26.73913043 14.26086957],0
u2,1,0.736873,0.112894,[12 13] ; [24 22],[12.67605634 12.32394366] ; [23.32394366 22.67605634],0
p6,1,0.745671,0.105205,[13 56] ; [15 74],[12.2278481 56.7721519] ; [15.7721519 73.2278481],0
a4,1,0.773553,0.082789,[19 51] ; [26 63],[19.81132075 50.18867925] ; [25.18867925 63.81132075],0
a2,1,0.789758,0.071089,[ 8 62] ; [ 9 80],[ 7.48427673 62.51572327] ; [ 9.51572327 79.48427673],0
a1,1,0.807382,0.059441,[ 2 68] ; [ 2 87],[ 1.76100629 68.23899371] ; [ 2.23899371 86.76100629],0
b3,1,0.828382,0.046992,[ 8 22] ; [11 34],[ 7.6 22.4] ; [11.4 33.6],0
b2,1,0.828382,0.046992,[ 8 22] ; [11 34],[ 7.6 22.4] ; [11.4 33.6],0
s8,1,0.849003,0.036249,[16 54] ; [19 69],[15.50632911 54.49367089] ; [19.49367089 68.50632911],0
u3,1,0.84974,0.035891,[13 12] ; [25 21],[13.38028169 11.61971831] ; [24.61971831 21.38028169],0
n3,1,0.941075,0.005464,[18 10] ; [26 15],[17.85507246 10.14492754] ; [26.14492754 14.85507246],0
