Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,87.396905,[113  13] ; [50 97],[75.23076923 50.76923077] ; [87.76923077 59.23076923],1
n6,1,0.146108,2.112416,[96 29] ; [102  46],[90.65934066 34.34065934] ; [107.34065934  40.65934066],0
u3,1,0.174704,1.842106,[16 15] ; [28 47],[12.86792453 18.13207547] ; [31.13207547 43.86792453],0
p9,1,0.182778,1.774892,[88 37] ; [89 53],[82.86516854 42.13483146] ; [94.13483146 47.86516854],0
s5,1,0.211938,1.558138,[27 96] ; [ 23 121],[23.03370787 99.96629213] ; [ 26.96629213 117.03370787],0
n3,1,0.284819,1.143953,[24 17] ; [38 17],[26.47916667 14.52083333] ; [35.52083333 19.47916667],0
b5,1,0.294004,1.101194,[71 55] ; [74 74],[66.67883212 59.32116788] ; [78.32116788 69.67883212],0
p12,1,0.297249,1.086498,[  3 122] ; [  7 139],[  4.61254613 120.38745387] ; [  5.38745387 140.61254613],0
p6,1,0.306243,1.046811,[29 94] ; [ 27 119],[25.60594796 97.39405204] ; [ 30.39405204 115.60594796],0
p5,1,0.328465,0.954938,[  8 118] ; [ 14 132],[ 10.19117647 115.80882353] ; [ 11.80882353 134.19117647],0
b1,1,0.387642,0.746325,[48 78] ; [64 84],[51.50364964 74.49635036] ; [60.49635036 87.50364964],0
n5,1,0.404905,0.69371,[74 51] ; [93 52],[77.31481481 47.68518519] ; [89.68518519 55.31481481],0
b4,1,0.412127,0.672658,[76 50] ; [82 66],[72.65693431 53.34306569] ; [85.34306569 62.65693431],0
p7,1,0.427927,0.628443,[62 63] ; [64 79],[58.76865672 66.23134328] ; [67.23134328 75.76865672],0
n2,1,0.432091,0.617197,[24 18] ; [37 20],[25.87878788 16.12121212] ; [35.12121212 21.87878788],0
s1,1,0.453957,0.560752,[  3 120] ; [  6 141],[  4.1 118.9] ; [  4.9 142.1],0
p4,1,0.492512,0.471034,[53 71] ; [56 89],[50.24535316 73.75464684] ; [58.75464684 86.24535316],0
s7,1,0.548768,0.35953,[29 92] ; [ 29 110],[26.99230769 94.00769231] ; [ 31.00769231 107.99230769],0
s3,1,0.575547,0.313489,[33 92] ; [ 34 111],[31.01851852 93.98148148] ; [ 35.98148148 109.01851852],0
a1,1,0.577048,0.311031,[  5 121] ; [  8 140],[  5.97810219 120.02189781] ; [  7.02189781 140.97810219],0
p2,1,0.716341,0.132025,[81 44] ; [99 49],[82.41758242 42.58241758] ; [97.58241758 50.41758242],0
p1,1,0.720036,0.128458,[ 10 116] ; [ 10 137],[  9.23076923 116.76923077] ; [ 10.76923077 136.23076923],0
a8,1,0.763917,0.090204,[ 12 105] ; [ 16 124],[ 12.74708171 104.25291829] ; [ 15.25291829 124.74708171],0
p11,1,0.7666,0.088105,[83 43] ; [100  48],[84.15328467 41.84671533] ; [98.84671533 49.15328467],0
s4,1,0.771573,0.084284,[ 14 112] ; [ 18 129],[ 14.76923077 111.23076923] ; [ 17.23076923 129.76923077],0
u2,1,0.807022,0.059668,[15 15] ; [36 40],[14.43396226 15.56603774] ; [36.56603774 39.43396226],0
n1,1,0.872976,0.025561,[14 27] ; [20 36],[14.37113402 26.62886598] ; [19.62886598 36.37113402],0
b2,1,0.916285,0.011049,[24 56] ; [24 54],[24.30379747 55.69620253] ; [23.69620253 54.30379747],0
b3,1,0.916285,0.011049,[24 56] ; [24 54],[24.30379747 55.69620253] ; [23.69620253 54.30379747],0
v4,1,0.938446,0.005964,[106  19] ; [126  22],[106.22710623  18.77289377] ; [125.77289377  22.22710623],0
p3,1,0.968531,0.001556,[42 84] ; [49 99],[41.84671533 84.15328467] ; [49.15328467 98.84671533],0
s6,1,0.984898,0.000358,[45 80] ; [52 92],[45.07434944 79.92565056] ; [51.92565056 92.07434944],0
p8,1,0.98808,0.000223,[48 76] ; [56 89],[47.94052045 76.05947955] ; [56.05947955 88.94052045],0
