Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,85.038396,[192  49] ; [149 209],[137.19699499 103.80300501] ; [203.80300501 154.19699499],1
p1,1,0.233013,1.422375,[ 20 225] ; [ 21 347],[ 16.38662316 228.61337684] ; [ 24.61337684 343.38662316],0
s3,1,0.245153,1.350715,[137 100] ; [195 173],[130.05619835 106.94380165] ; [201.94380165 166.05619835],0
p2,1,0.251255,1.316313,[206  38] ; [299  71],[200.68403909  43.31596091] ; [304.31596091  65.68403909],0
p9,1,0.276504,1.184195,[202  39] ; [294  72],[196.9291598  44.0708402] ; [299.0708402  66.9291598],0
a4,1,0.276649,1.183477,[123 121] ; [169 199],[116.41830065 127.58169935] ; [175.58169935 192.41830065],0
u1,1,0.289043,1.124075,[ 52 193] ; [ 66 305],[ 46.93181818 198.06818182] ; [ 71.06818182 299.93181818],0
n2,1,0.324959,0.968881,[33  8] ; [63 24],[30.75 10.25] ; [65.25 21.75],0
u4,1,0.329774,0.949786,[  5 240] ; [  4 367],[  3.57954545 241.42045455] ; [  5.42045455 365.57954545],0
p11,1,0.342551,0.900861,[198  47] ; [288  83],[193.29545455  51.70454545] ; [292.70454545  78.29545455],0
b4,1,0.364953,0.820779,[149  96] ; [212 159],[143.57954545 101.42045455] ; [217.42045455 153.57954545],0
s1,1,0.386377,0.750314,[  5 235] ; [ 12 355],[  6.72158155 233.27841845] ; [ 10.27841845 356.72158155],0
p6,1,0.403668,0.697373,[ 90 149] ; [126 241],[ 85.18811881 153.81188119] ; [130.81188119 236.18811881],0
a8,1,0.546722,0.363223,[ 37 177] ; [ 53 292],[ 34.45438283 179.54561717] ; [ 55.54561717 289.45438283],0
a6,1,0.652041,0.203336,[168  76] ; [249 122],[165.44390244  78.55609756] ; [251.55609756 119.44390244],0
u2,1,0.671356,0.180021,[28 28] ; [62 54],[29.30232558 26.69767442] ; [60.69767442 55.30232558],0
s6,1,0.677699,0.172727,[154  84] ; [232 136],[151.59735974  86.40264026] ; [234.40264026 133.59735974],0
s5,1,0.699828,0.148651,[ 71 166] ; [102 256],[ 68.9092437 168.0907563] ; [104.0907563 253.9092437],0
u3,1,0.700438,0.148016,[31 26] ; [60 57],[29.81034483 27.18965517] ; [61.18965517 55.81034483],0
b5,1,0.754698,0.097626,[151  94] ; [224 147],[149.14772727  95.85227273] ; [225.85227273 145.14772727],0
b3,1,0.765173,0.089218,[ 61 100] ; [ 83 145],[ 59.59897172 101.40102828] ; [ 84.40102828 143.59897172],0
b2,1,0.765173,0.089218,[ 61 100] ; [ 83 145],[ 59.59897172 101.40102828] ; [ 84.40102828 143.59897172],0
n1,1,0.795989,0.066844,[18 21] ; [38 49],[17.33333333 21.66666667] ; [38.66666667 48.33333333],0
b1,1,0.87128,0.026255,[100 145] ; [149 222],[ 99.03409091 145.96590909] ; [149.96590909 221.03409091],0
a7,1,0.947117,0.004399,[171  72] ; [262 109],[171.36644951  71.63355049] ; [261.63355049 109.36644951],0
