Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,39.463148,[43 44] ; [267  58],[65.46116505 21.53883495] ; [244.53883495  80.46116505],1
b5,1,0.550928,0.355657,[54 35] ; [209 117],[56.40240964 32.59759036] ; [206.59759036 119.40240964],0
a8,1,0.55214,0.353497,[11 69] ; [ 48 243],[12.72237197 67.27762803] ; [ 46.27762803 244.72237197],0
u3,1,0.64211,0.215993,[26 20] ; [36 23],[27.16190476 18.83809524] ; [34.83809524 24.16190476],0
s4,1,0.699369,0.149129,[13 76] ; [ 52 267],[14.17892157 74.82107843] ; [ 50.82107843 268.17892157],0
v3,1,0.761615,0.092028,[47 41] ; [163 153],[45.74257426 42.25742574] ; [164.25742574 151.74257426],0
p12,1,0.795564,0.067129,[ 8 81] ; [ 32 291],[ 8.6407767 80.3592233] ; [ 31.3592233 291.6407767],0
p1,1,0.807411,0.059422,[ 9 80] ; [ 30 294],[ 8.40435835 80.59564165] ; [ 30.59564165 293.40435835],0
s3,1,0.885014,0.020914,[49 38] ; [183 137],[49.59213759 37.40786241] ; [182.40786241 137.59213759],0
v4,1,0.887993,0.019837,[86  3] ; [315  10],[86.20531401  2.79468599] ; [314.79468599  10.20531401],0
n4,1,0.9123,0.01213,[76 13] ; [276  49],[75.67149758 13.32850242] ; [276.32850242  48.67149758],0
