Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,27.181992,[120  35] ; [22 34],[104.31279621  50.68720379] ; [37.68720379 18.31279621],1
s6,1,0.617843,0.248911,[75 76] ; [30 26],[76.5942029 74.4057971] ; [28.4057971 27.5942029],0
v1,1,0.63645,0.223416,[87 65] ; [30 26],[85.5 66.5] ; [31.5 24.5],0
n4,1,0.655003,0.199651,[124  31] ; [44 13],[122.83018868  32.16981132] ; [45.16981132 11.83018868],0
a7,1,0.694375,0.15439,[113  42] ; [40 17],[111.86320755  43.13679245] ; [41.13679245 15.86320755],0
u2,1,0.716621,0.131753,[18 17] ; [16 18],[17.24637681 17.75362319] ; [16.75362319 17.24637681],0
b5,1,0.774879,0.081795,[85 70] ; [30 27],[84.08018868 70.91981132] ; [30.91981132 26.08018868],0
a8,1,0.838478,0.041551,[ 17 115] ; [ 6 45],[ 16.59016393 115.40983607] ; [ 6.40983607 44.59016393],0
p1,1,0.915503,0.011257,[ 17 137] ; [ 6 51],[ 16.78672986 137.21327014] ; [ 6.21327014 50.78672986],0
n6,1,0.937873,0.006075,[129  25] ; [48  9],[129.18483412  24.81516588] ; [47.81516588  9.18483412],0
n2,1,1.0,0.0,[16  6] ; [8 3],[16.  6.] ; [8. 3.],0
